#Insert size (bp)	insert size
1.0	1713.0
2.0	111.0
3.0	288.0
4.0	55.0
5.0	713.0
6.0	61.0
7.0	103.0
8.0	33.0
9.0	24.0
10.0	32.0
11.0	18.0
12.0	25.0
13.0	16.0
14.0	15.0
15.0	16.0
16.0	9.0
17.0	9.0
18.0	10.0
19.0	9.0
20.0	4.0
21.0	6.0
22.0	10.0
23.0	4.0
24.0	15.0
25.0	12.0
26.0	6.0
27.0	7.0
28.0	7.0
29.0	12.0
30.0	5.0
31.0	7.0
32.0	8.0
33.0	9.0
34.0	12.0
35.0	7.0
36.0	12.0
37.0	7.0
38.0	12.0
39.0	10.0
40.0	16.0
41.0	14.0
42.0	8.0
43.0	11.0
44.0	10.0
45.0	18.0
46.0	15.0
47.0	117.0
48.0	22.0
49.0	29.0
50.0	12.0
51.0	21.0
52.0	13.0
53.0	19.0
54.0	18.0
55.0	22.0
56.0	21.0
57.0	24.0
58.0	22.0
59.0	14.0
60.0	28.0
61.0	28.0
62.0	53.0
63.0	115.0
64.0	67.0
65.0	47.0
66.0	44.0
67.0	76.0
68.0	163.0
69.0	123.0
70.0	56.0
71.0	35.0
72.0	62.0
73.0	10.0
74.0	16.0
75.0	18.0
76.0	19.0
77.0	24.0
78.0	21.0
79.0	21.0
80.0	21.0
81.0	20.0
82.0	14.0
83.0	21.0
84.0	23.0
85.0	18.0
86.0	9.0
87.0	19.0
88.0	15.0
89.0	20.0
90.0	16.0
91.0	22.0
92.0	18.0
93.0	13.0
94.0	28.0
95.0	81.0
96.0	46.0
97.0	50.0
98.0	46.0
99.0	340.0
100.0	175.0
101.0	52.0
102.0	36.0
103.0	92.0
104.0	163.0
105.0	73.0
106.0	45.0
107.0	33.0
108.0	51.0
109.0	28.0
110.0	53.0
111.0	64.0
112.0	75.0
113.0	61.0
114.0	219.0
115.0	48.0
116.0	124.0
117.0	60.0
118.0	67.0
119.0	39.0
120.0	56.0
121.0	59.0
122.0	74.0
123.0	50.0
124.0	37.0
125.0	31.0
126.0	76.0
127.0	32.0
128.0	65.0
129.0	33.0
130.0	51.0
131.0	73.0
132.0	177.0
133.0	33.0
134.0	31.0
135.0	47.0
136.0	151.0
137.0	75.0
138.0	84.0
139.0	82.0
140.0	33.0
141.0	57.0
142.0	39.0
143.0	46.0
144.0	58.0
145.0	25.0
146.0	23.0
147.0	39.0
148.0	72.0
149.0	36.0
150.0	83.0
151.0	89.0
152.0	71.0
153.0	48.0
154.0	29.0
155.0	636.0
156.0	54.0
157.0	22.0
158.0	47.0
159.0	102.0
160.0	66.0
161.0	24.0
162.0	23.0
163.0	62.0
164.0	71.0
165.0	50.0
166.0	44.0
167.0	46.0
168.0	46.0
169.0	255.0
170.0	25.0
171.0	42.0
172.0	61.0
173.0	91.0
174.0	67.0
175.0	81.0
176.0	48.0
177.0	60.0
178.0	25.0
179.0	84.0
180.0	9453.0
181.0	5172.0
182.0	45.0
183.0	25.0
184.0	45.0
185.0	129.0
186.0	79.0
187.0	7843.0
188.0	47.0
189.0	37.0
190.0	58.0
191.0	5718.0
192.0	54.0
193.0	75.0
194.0	53.0
195.0	84.0
196.0	9113.0
197.0	58.0
198.0	5666.0
199.0	7909.0
200.0	116.0
201.0	38.0
202.0	56.0
203.0	584.0
204.0	48.0
205.0	53.0
206.0	46.0
207.0	127.0
208.0	179.0
209.0	63.0
210.0	71.0
211.0	78.0
212.0	141.0
213.0	149.0
214.0	119.0
215.0	261.0
216.0	38133.0
217.0	23768.0
218.0	22382.0
219.0	31826.0
220.0	13904.0
221.0	20700.0
222.0	34398.0
223.0	30695.0
224.0	6131.0
225.0	15600.0
226.0	23638.0
227.0	29905.0
228.0	9358.0
229.0	32738.0
230.0	28809.0
231.0	21465.0
232.0	10755.0
233.0	19084.0
234.0	60395.0
235.0	46254.0
236.0	36808.0
237.0	26234.0
238.0	27818.0
239.0	33822.0
240.0	79368.0
241.0	597.0
242.0	3779.0
243.0	56.0
244.0	3752.0
245.0	3556.0
246.0	199.0
247.0	39.0
248.0	58.0
249.0	6527.0
250.0	7764.0
251.0	176.0
252.0	228.0
253.0	7481.0
254.0	53.0
255.0	293.0
256.0	4570.0
257.0	287.0
258.0	1437.0
259.0	37.0
260.0	30.0
261.0	79.0
262.0	58.0
263.0	4734.0
264.0	88.0
265.0	82.0
266.0	177.0
267.0	5811.0
268.0	77.0
269.0	177.0
270.0	35024.0
271.0	11476.0
272.0	15794.0
273.0	2222.0
274.0	22546.0
275.0	18015.0
276.0	18142.0
277.0	8445.0
278.0	10325.0
279.0	11812.0
280.0	4459.0
281.0	4932.0
282.0	2486.0
283.0	19091.0
284.0	15196.0
285.0	16052.0
286.0	14967.0
287.0	11621.0
288.0	4944.0
289.0	10296.0
290.0	6329.0
291.0	16422.0
292.0	1286.0
293.0	11388.0
294.0	12414.0
295.0	11185.0
296.0	16611.0
297.0	11461.0
298.0	13271.0
299.0	20180.0
300.0	30484.0
301.0	110.0
302.0	35.0
303.0	23.0
304.0	49.0
305.0	35.0
306.0	109.0
307.0	5099.0
308.0	3016.0
309.0	154.0
310.0	1994.0
311.0	452.0
312.0	78.0
313.0	180.0
314.0	236.0
315.0	18613.0
316.0	11018.0
317.0	4929.0
318.0	7235.0
319.0	1389.0
320.0	7625.0
321.0	6724.0
322.0	10008.0
323.0	2284.0
324.0	4800.0
325.0	7014.0
326.0	22243.0
327.0	23255.0
328.0	17523.0
329.0	12988.0
330.0	7849.0
331.0	14247.0
332.0	2792.0
333.0	666.0
334.0	22876.0
335.0	27701.0
336.0	2749.0
337.0	4892.0
338.0	7845.0
339.0	19029.0
340.0	7517.0
341.0	1963.0
342.0	12252.0
343.0	5301.0
344.0	5390.0
345.0	9306.0
346.0	15684.0
347.0	10275.0
348.0	12243.0
349.0	7915.0
350.0	31542.0
351.0	841.0
352.0	104.0
353.0	3.0
354.0	43.0
355.0	89.0
356.0	67.0
357.0	41.0
358.0	116.0
359.0	79.0
360.0	27.0
361.0	8.0
362.0	308.0
363.0	8.0
364.0	40.0
365.0	6.0
366.0	57.0
367.0	44.0
368.0	96.0
369.0	35.0
370.0	4.0
371.0	51.0
372.0	8.0
374.0	38.0
375.0	6.0
376.0	23.0
377.0	15.0
378.0	24.0
379.0	8.0
380.0	35.0
381.0	35.0
382.0	86.0
383.0	40.0
384.0	81.0
385.0	3.0
386.0	8.0
387.0	11.0
388.0	4.0
389.0	15.0
390.0	151.0
391.0	14.0
392.0	4.0
393.0	59.0
394.0	47.0
395.0	12.0
396.0	3.0
397.0	4.0
398.0	20.0
399.0	45.0
400.0	7.0
401.0	2.0
402.0	2.0
403.0	91.0
404.0	71.0
405.0	5.0
406.0	14.0
407.0	13.0
408.0	92.0
409.0	68.0
410.0	28.0
411.0	81.0
412.0	7.0
413.0	6.0
414.0	48.0
415.0	4.0
418.0	6.0
419.0	34.0
420.0	13.0
421.0	59.0
422.0	2.0
423.0	11.0
424.0	4.0
425.0	1.0
426.0	95.0
427.0	9.0
428.0	43.0
429.0	2.0
430.0	8.0
431.0	58.0
432.0	65.0
433.0	13.0
435.0	52.0
436.0	29.0
437.0	16.0
438.0	2.0
439.0	75.0
440.0	5.0
441.0	3.0
442.0	25.0
443.0	60.0
444.0	27.0
445.0	1.0
446.0	38.0
447.0	11.0
448.0	178.0
449.0	327.0
450.0	6.0
451.0	12.0
452.0	1123.0
453.0	4.0
454.0	67.0
455.0	29.0
456.0	50.0
457.0	21.0
458.0	44.0
459.0	66.0
460.0	25.0
461.0	149.0
462.0	31.0
463.0	8.0
464.0	1.0
465.0	2.0
466.0	1.0
467.0	35.0
468.0	1.0
470.0	4.0
471.0	154.0
472.0	31.0
473.0	2.0
474.0	3.0
475.0	49.0
476.0	91.0
477.0	3.0
479.0	1.0
480.0	4.0
481.0	2.0
482.0	1.0
483.0	7.0
484.0	4.0
485.0	2.0
487.0	21.0
488.0	7.0
489.0	25.0
490.0	7.0
491.0	7.0
492.0	1.0
493.0	21.0
494.0	4.0
495.0	25.0
496.0	6.0
497.0	19.0
498.0	5.0
499.0	12.0
500.0	4.0
501.0	1.0
505.0	10.0
506.0	54.0
507.0	4.0
509.0	20.0
510.0	1.0
511.0	20.0
513.0	1.0
514.0	9.0
515.0	1.0
516.0	5.0
517.0	5.0
518.0	17.0
522.0	1.0
523.0	15.0
524.0	1.0
525.0	2.0
528.0	3.0
529.0	23.0
530.0	6.0
531.0	4.0
532.0	36.0
533.0	1.0
534.0	13.0
535.0	11.0
536.0	48.0
539.0	1.0
540.0	5.0
541.0	1.0
543.0	21.0
544.0	13.0
545.0	8.0
546.0	3.0
547.0	58.0
548.0	10.0
549.0	1.0
550.0	54.0
552.0	1.0
554.0	2.0
555.0	15.0
556.0	12.0
557.0	9.0
558.0	6.0
559.0	36.0
560.0	8.0
562.0	9.0
563.0	1.0
567.0	11.0
568.0	27.0
569.0	1.0
570.0	43.0
571.0	3.0
572.0	1.0
573.0	10.0
574.0	17.0
575.0	4.0
576.0	1.0
577.0	18.0
578.0	8.0
579.0	7.0
581.0	1.0
582.0	6.0
583.0	12.0
584.0	2.0
585.0	23.0
587.0	1.0
588.0	58.0
589.0	3.0
590.0	1.0
591.0	7.0
596.0	7.0
597.0	8.0
599.0	2.0
600.0	4.0
