#Mapping quality	mapping quality
0.0	90553.0
1.0	3483.0
2.0	2176.0
3.0	4777.0
4.0	1833.0
5.0	3403.0
6.0	2430.0
7.0	1827.0
8.0	1446.0
9.0	1169.0
10.0	1208.0
11.0	868.0
12.0	721.0
13.0	722.0
14.0	565.0
15.0	452.0
16.0	1024.0
17.0	876.0
18.0	301.0
19.0	279.0
20.0	266.0
21.0	202.0
22.0	539.0
23.0	395.0
24.0	849.0
25.0	723.0
26.0	600.0
27.0	487.0
28.0	411.0
29.0	205.0
30.0	531.0
31.0	123.0
32.0	207.0
33.0	43.0
34.0	400.0
35.0	316.0
36.0	10.0
37.0	218.0
38.0	7.0
39.0	150.0
40.0	1069.0
41.0	364.0
42.0	443.0
43.0	405.0
44.0	271.0
45.0	2241.0
46.0	100.0
47.0	95.0
48.0	231.0
49.0	255.0
50.0	403.0
51.0	357.0
52.0	193.0
53.0	460.0
54.0	481.0
55.0	574.0
56.0	1134.0
57.0	758.0
58.0	1387.0
59.0	92645.0
60.0	164855.0
