#Mapping quality	mapping quality
0.0	118023.0
1.0	3208.0
2.0	3182.0
3.0	6018.0
4.0	2155.0
5.0	3211.0
6.0	2194.0
7.0	1187.0
8.0	1726.0
9.0	1471.0
10.0	1582.0
11.0	1082.0
12.0	1114.0
13.0	1318.0
14.0	810.0
15.0	566.0
16.0	1081.0
17.0	1171.0
18.0	902.0
19.0	291.0
20.0	900.0
21.0	259.0
22.0	885.0
23.0	420.0
24.0	1221.0
25.0	980.0
26.0	981.0
27.0	800.0
28.0	638.0
29.0	635.0
30.0	763.0
31.0	374.0
32.0	400.0
33.0	478.0
34.0	276.0
35.0	277.0
36.0	615.0
37.0	482.0
38.0	573.0
39.0	739.0
40.0	1081.0
41.0	540.0
42.0	854.0
43.0	706.0
44.0	755.0
45.0	2611.0
46.0	524.0
47.0	471.0
48.0	291.0
49.0	788.0
50.0	254.0
51.0	224.0
52.0	682.0
53.0	788.0
54.0	798.0
55.0	620.0
56.0	1630.0
57.0	2127.0
58.0	2667.0
59.0	107215.0
60.0	323512.0
