#Mapping quality	mapping quality
0.0	141857.0
1.0	5648.0
2.0	4996.0
3.0	6801.0
4.0	2886.0
5.0	3825.0
6.0	2724.0
7.0	1978.0
8.0	1852.0
9.0	1589.0
10.0	1195.0
11.0	1247.0
12.0	954.0
13.0	721.0
14.0	1036.0
15.0	609.0
16.0	992.0
17.0	1290.0
18.0	925.0
19.0	297.0
20.0	510.0
21.0	840.0
22.0	482.0
23.0	407.0
24.0	981.0
25.0	739.0
26.0	1055.0
27.0	393.0
28.0	643.0
29.0	260.0
30.0	474.0
31.0	276.0
32.0	290.0
33.0	555.0
34.0	273.0
35.0	163.0
36.0	503.0
37.0	382.0
38.0	81.0
39.0	327.0
40.0	989.0
41.0	714.0
42.0	598.0
43.0	739.0
44.0	996.0
45.0	2010.0
46.0	284.0
47.0	236.0
48.0	291.0
49.0	289.0
50.0	490.0
51.0	141.0
52.0	530.0
53.0	476.0
54.0	948.0
55.0	729.0
56.0	653.0
57.0	1402.0
58.0	1477.0
59.0	107495.0
60.0	194012.0
