#Mapping quality	mapping quality
0.0	160980.0
1.0	5335.0
2.0	4859.0
3.0	6383.0
4.0	4020.0
5.0	3919.0
6.0	3565.0
7.0	1816.0
8.0	2753.0
9.0	2152.0
10.0	1492.0
11.0	1221.0
12.0	2694.0
13.0	1940.0
14.0	1340.0
15.0	1137.0
16.0	1678.0
17.0	777.0
18.0	674.0
19.0	717.0
20.0	656.0
21.0	869.0
22.0	575.0
23.0	335.0
24.0	1357.0
25.0	879.0
26.0	1189.0
27.0	1044.0
28.0	529.0
29.0	960.0
30.0	1318.0
31.0	439.0
32.0	347.0
33.0	898.0
34.0	225.0
35.0	476.0
36.0	368.0
37.0	466.0
38.0	267.0
39.0	642.0
40.0	2065.0
41.0	721.0
42.0	1728.0
43.0	1178.0
44.0	1298.0
45.0	2501.0
46.0	1014.0
47.0	1101.0
48.0	403.0
49.0	339.0
50.0	555.0
51.0	424.0
52.0	278.0
53.0	1360.0
54.0	910.0
55.0	797.0
56.0	661.0
57.0	1895.0
58.0	1531.0
59.0	112422.0
60.0	327189.0
