#Mapping quality	mapping quality
0.0	83023.0
1.0	2748.0
2.0	2134.0
3.0	4860.0
4.0	1570.0
5.0	3488.0
6.0	1962.0
7.0	1235.0
8.0	1299.0
9.0	926.0
10.0	1092.0
11.0	733.0
12.0	523.0
13.0	672.0
14.0	534.0
15.0	735.0
16.0	804.0
17.0	1229.0
18.0	226.0
19.0	306.0
20.0	266.0
21.0	189.0
22.0	189.0
23.0	391.0
24.0	298.0
25.0	1028.0
26.0	638.0
27.0	496.0
28.0	104.0
29.0	133.0
30.0	485.0
31.0	173.0
32.0	198.0
33.0	166.0
34.0	346.0
35.0	94.0
36.0	275.0
37.0	356.0
38.0	112.0
39.0	168.0
40.0	777.0
41.0	1017.0
42.0	626.0
43.0	712.0
44.0	733.0
45.0	2016.0
46.0	678.0
47.0	133.0
48.0	160.0
49.0	223.0
50.0	91.0
51.0	140.0
52.0	217.0
53.0	635.0
54.0	556.0
55.0	408.0
56.0	1148.0
57.0	1059.0
58.0	1148.0
59.0	92807.0
60.0	180368.0
