#Mapping quality	mapping quality
0.0	27891.0
1.0	1160.0
2.0	695.0
3.0	3401.0
4.0	486.0
5.0	1282.0
6.0	1003.0
7.0	233.0
8.0	512.0
9.0	148.0
10.0	291.0
11.0	287.0
12.0	452.0
13.0	462.0
14.0	455.0
15.0	162.0
16.0	816.0
17.0	685.0
18.0	203.0
19.0	147.0
20.0	247.0
21.0	395.0
22.0	38.0
23.0	32.0
24.0	95.0
25.0	42.0
26.0	129.0
27.0	609.0
28.0	132.0
29.0	147.0
30.0	94.0
31.0	35.0
32.0	202.0
33.0	11.0
34.0	188.0
35.0	4.0
36.0	41.0
37.0	79.0
38.0	174.0
39.0	5.0
40.0	505.0
41.0	121.0
42.0	582.0
43.0	398.0
44.0	222.0
45.0	1885.0
46.0	38.0
47.0	71.0
48.0	27.0
49.0	275.0
50.0	175.0
51.0	37.0
52.0	187.0
53.0	152.0
54.0	110.0
55.0	811.0
56.0	287.0
57.0	795.0
58.0	1476.0
59.0	34544.0
60.0	127942.0
