#Mapping quality	mapping quality
0.0	92618.0
1.0	2795.0
2.0	2625.0
3.0	4824.0
4.0	2157.0
5.0	2848.0
6.0	2219.0
7.0	1193.0
8.0	1619.0
9.0	882.0
10.0	1189.0
11.0	829.0
12.0	1243.0
13.0	720.0
14.0	763.0
15.0	466.0
16.0	1205.0
17.0	1122.0
18.0	506.0
19.0	332.0
20.0	439.0
21.0	543.0
22.0	213.0
23.0	889.0
24.0	794.0
25.0	551.0
26.0	995.0
27.0	505.0
28.0	238.0
29.0	273.0
30.0	919.0
31.0	312.0
32.0	472.0
33.0	192.0
34.0	73.0
35.0	194.0
36.0	143.0
37.0	326.0
38.0	59.0
39.0	253.0
40.0	603.0
41.0	566.0
42.0	1371.0
43.0	485.0
44.0	454.0
45.0	2032.0
46.0	702.0
47.0	259.0
48.0	232.0
49.0	83.0
50.0	241.0
51.0	386.0
52.0	568.0
53.0	159.0
54.0	338.0
55.0	361.0
56.0	728.0
57.0	1699.0
58.0	1452.0
59.0	90317.0
60.0	246267.0
