#Coverage	Number of genomic locations
0.0	3.209270002E9
1.0	11987.0
2.0	13873.0
3.0	1071.0
4.0	4757.0
5.0	775.0
6.0	1805.0
7.0	883.0
8.0	2317.0
9.0	490.0
10.0	1048.0
11.0	376.0
12.0	351.0
13.0	450.0
14.0	924.0
15.0	387.0
16.0	1868.0
17.0	372.0
18.0	808.0
19.0	403.0
20.0	848.0
21.0	827.0
22.0	1380.0
23.0	197.0
24.0	905.0
25.0	505.0
26.0	688.0
27.0	487.0
28.0	354.0
29.0	157.0
30.0	650.0
31.0	725.0
32.0	1407.0
33.0	608.0
34.0	872.0
35.0	438.0
36.0	442.0
37.0	1030.0
38.0	1465.0
39.0	615.0
40.0	851.0
41.0	826.0
42.0	1121.0
43.0	1087.0
44.0	678.0
45.0	523.0
46.0	803.0
47.0	799.0
48.0	1282.0
49.0	222.0
50.0	1556.0
51.0	555.0
52.0	1163.0
53.0	490.0
54.0	830.0
55.0	483.0
56.0	427.0
57.0	1043.0
58.0	295.0
59.0	389.0
60.0	569.0
61.0	692.0
62.0	1004.0
63.0	663.0
64.0	1456.0
65.0	606.0
66.0	1065.0
67.0	607.0
68.0	1460.0
69.0	853.0
70.0	1062.0
71.0	474.0
72.0	928.0
73.0	975.0
74.0	1268.0
75.0	768.0
76.0	937.0
77.0	384.0
78.0	1276.0
79.0	1272.0
80.0	892.0
81.0	602.0
82.0	1531.0
83.0	491.0
84.0	1011.0
85.0	504.0
86.0	1153.0
87.0	218.0
88.0	815.0
89.0	1000.0
90.0	507.0
91.0	964.0
92.0	1121.0
93.0	595.0
94.0	671.0
95.0	292.0
96.0	777.0
97.0	661.0
98.0	291.0
99.0	925.0
100.0	755.0
101.0	530.0
102.0	870.0
103.0	600.0
104.0	596.0
105.0	399.0
106.0	478.0
107.0	585.0
108.0	1212.0
109.0	777.0
110.0	759.0
111.0	437.0
112.0	604.0
113.0	334.0
114.0	755.0
115.0	500.0
116.0	665.0
117.0	270.0
118.0	846.0
119.0	603.0
120.0	306.0
121.0	660.0
122.0	357.0
123.0	338.0
124.0	906.0
125.0	581.0
126.0	1212.0
127.0	967.0
128.0	794.0
129.0	183.0
130.0	641.0
131.0	625.0
132.0	1231.0
133.0	580.0
134.0	1439.0
135.0	804.0
136.0	411.0
137.0	515.0
138.0	1140.0
139.0	552.0
140.0	357.0
141.0	752.0
142.0	495.0
143.0	415.0
144.0	430.0
145.0	544.0
146.0	200.0
147.0	314.0
148.0	350.0
149.0	476.0
150.0	726.0
151.0	283.0
152.0	880.0
153.0	504.0
154.0	741.0
155.0	778.0
156.0	551.0
157.0	318.0
158.0	741.0
159.0	571.0
160.0	869.0
161.0	422.0
162.0	765.0
163.0	738.0
164.0	1072.0
165.0	92.0
166.0	547.0
167.0	372.0
168.0	535.0
169.0	534.0
170.0	676.0
171.0	560.0
172.0	625.0
173.0	638.0
174.0	540.0
175.0	184.0
176.0	469.0
177.0	315.0
178.0	543.0
179.0	591.0
180.0	315.0
181.0	194.0
182.0	317.0
183.0	169.0
184.0	467.0
185.0	106.0
186.0	738.0
187.0	380.0
188.0	571.0
189.0	400.0
190.0	363.0
191.0	122.0
192.0	332.0
193.0	253.0
194.0	246.0
195.0	176.0
