#Mapping quality	mapping quality
0.0	93661.0
1.0	3004.0
2.0	2328.0
3.0	4774.0
4.0	2535.0
5.0	2618.0
6.0	2199.0
7.0	970.0
8.0	1216.0
9.0	881.0
10.0	899.0
11.0	455.0
12.0	1208.0
13.0	657.0
14.0	1018.0
15.0	1014.0
16.0	915.0
17.0	571.0
18.0	616.0
19.0	314.0
20.0	379.0
21.0	238.0
22.0	879.0
23.0	348.0
24.0	804.0
25.0	529.0
26.0	881.0
27.0	604.0
28.0	462.0
29.0	665.0
30.0	385.0
31.0	373.0
32.0	90.0
33.0	200.0
34.0	200.0
35.0	329.0
36.0	253.0
37.0	51.0
38.0	206.0
39.0	166.0
40.0	1250.0
41.0	539.0
42.0	581.0
43.0	326.0
44.0	746.0
45.0	2281.0
46.0	86.0
47.0	328.0
48.0	450.0
49.0	540.0
50.0	541.0
51.0	209.0
52.0	793.0
53.0	247.0
54.0	403.0
55.0	1485.0
56.0	946.0
57.0	1173.0
58.0	1587.0
59.0	96199.0
60.0	233858.0
