#Mapping quality	mapping quality
0.0	23383.0
1.0	497.0
2.0	468.0
3.0	3340.0
4.0	161.0
5.0	1446.0
6.0	701.0
7.0	481.0
8.0	126.0
9.0	563.0
10.0	195.0
11.0	95.0
12.0	283.0
13.0	117.0
14.0	559.0
15.0	430.0
16.0	345.0
17.0	999.0
18.0	174.0
19.0	90.0
20.0	147.0
21.0	190.0
22.0	37.0
23.0	163.0
24.0	410.0
26.0	471.0
27.0	480.0
28.0	300.0
29.0	56.0
30.0	373.0
31.0	55.0
32.0	93.0
33.0	87.0
34.0	103.0
35.0	2.0
36.0	90.0
37.0	271.0
38.0	212.0
39.0	281.0
40.0	618.0
41.0	330.0
42.0	972.0
43.0	321.0
44.0	345.0
45.0	1913.0
46.0	1.0
47.0	106.0
48.0	618.0
49.0	299.0
50.0	305.0
51.0	69.0
52.0	125.0
53.0	193.0
54.0	349.0
55.0	653.0
56.0	605.0
57.0	331.0
58.0	1113.0
59.0	37111.0
60.0	170917.0
