#Coverage	Number of genomic locations
0.0	3.209243427E9
1.0	30067.0
2.0	17987.0
3.0	2410.0
4.0	3954.0
5.0	1015.0
6.0	2634.0
7.0	1052.0
8.0	1329.0
9.0	1340.0
10.0	1003.0
11.0	656.0
12.0	976.0
13.0	906.0
14.0	1622.0
15.0	535.0
16.0	1497.0
17.0	664.0
18.0	653.0
19.0	438.0
20.0	696.0
21.0	462.0
22.0	1044.0
23.0	368.0
24.0	127.0
25.0	683.0
26.0	870.0
27.0	525.0
28.0	808.0
29.0	133.0
30.0	670.0
31.0	587.0
32.0	719.0
33.0	536.0
34.0	1044.0
35.0	130.0
36.0	392.0
37.0	262.0
38.0	701.0
39.0	430.0
40.0	894.0
41.0	546.0
42.0	821.0
43.0	401.0
44.0	283.0
45.0	590.0
46.0	838.0
47.0	225.0
48.0	864.0
49.0	633.0
50.0	492.0
51.0	433.0
52.0	1161.0
53.0	696.0
54.0	650.0
55.0	368.0
56.0	982.0
57.0	704.0
58.0	191.0
59.0	357.0
60.0	83.0
61.0	453.0
62.0	754.0
63.0	271.0
64.0	694.0
65.0	514.0
66.0	1074.0
67.0	207.0
68.0	747.0
69.0	897.0
70.0	505.0
71.0	118.0
72.0	509.0
73.0	778.0
74.0	338.0
75.0	303.0
76.0	748.0
77.0	182.0
78.0	166.0
79.0	453.0
80.0	269.0
81.0	433.0
82.0	598.0
83.0	114.0
84.0	399.0
85.0	460.0
86.0	327.0
87.0	394.0
88.0	352.0
89.0	395.0
90.0	707.0
91.0	138.0
92.0	888.0
93.0	376.0
94.0	47.0
95.0	455.0
96.0	426.0
97.0	689.0
98.0	675.0
99.0	330.0
100.0	310.0
101.0	96.0
102.0	438.0
103.0	440.0
104.0	895.0
105.0	400.0
106.0	979.0
107.0	302.0
108.0	394.0
109.0	138.0
110.0	868.0
111.0	594.0
112.0	166.0
113.0	369.0
114.0	820.0
115.0	525.0
116.0	544.0
117.0	515.0
118.0	274.0
119.0	152.0
120.0	375.0
121.0	467.0
122.0	230.0
123.0	244.0
124.0	531.0
125.0	443.0
126.0	467.0
127.0	129.0
128.0	382.0
129.0	431.0
130.0	460.0
131.0	329.0
132.0	659.0
133.0	635.0
134.0	257.0
135.0	617.0
136.0	515.0
137.0	259.0
138.0	423.0
139.0	197.0
140.0	134.0
141.0	210.0
142.0	386.0
143.0	153.0
144.0	152.0
145.0	263.0
146.0	530.0
147.0	72.0
148.0	390.0
149.0	301.0
150.0	306.0
151.0	327.0
152.0	221.0
153.0	187.0
154.0	116.0
155.0	561.0
156.0	452.0
157.0	284.0
158.0	272.0
159.0	286.0
160.0	371.0
161.0	316.0
162.0	296.0
163.0	378.0
164.0	284.0
165.0	257.0
166.0	277.0
167.0	392.0
168.0	274.0
169.0	360.0
170.0	176.0
171.0	231.0
172.0	316.0
173.0	345.0
174.0	209.0
175.0	232.0
176.0	305.0
177.0	102.0
178.0	739.0
179.0	315.0
180.0	177.0
181.0	128.0
182.0	115.0
183.0	339.0
184.0	476.0
185.0	471.0
186.0	289.0
187.0	277.0
188.0	205.0
189.0	451.0
190.0	208.0
191.0	170.0
192.0	436.0
193.0	259.0
194.0	683.0
195.0	230.0
196.0	180.0
197.0	276.0
198.0	434.0
199.0	308.0
200.0	322.0
201.0	226.0
202.0	114.0
203.0	244.0
204.0	279.0
205.0	185.0
206.0	3.0
207.0	14.0
208.0	148.0
209.0	83.0
210.0	76.0
211.0	177.0
212.0	102.0
213.0	59.0
214.0	94.0
215.0	106.0
216.0	47.0
217.0	216.0
218.0	242.0
219.0	91.0
220.0	140.0
221.0	58.0
222.0	179.0
223.0	191.0
224.0	357.0
225.0	303.0
226.0	161.0
227.0	163.0
228.0	207.0
229.0	142.0
230.0	247.0
231.0	330.0
232.0	154.0
233.0	22.0
234.0	169.0
235.0	28.0
236.0	146.0
237.0	218.0
238.0	247.0
239.0	245.0
240.0	533.0
241.0	331.0
242.0	140.0
243.0	330.0
244.0	179.0
245.0	166.0
246.0	95.0
247.0	168.0
248.0	68.0
249.0	192.0
250.0	86.0
251.0	90.0
252.0	206.0
253.0	39.0
254.0	213.0
255.0	98.0
256.0	37.0
257.0	87.0
258.0	267.0
259.0	100.0
260.0	186.0
261.0	266.0
262.0	137.0
263.0	149.0
264.0	188.0
265.0	90.0
266.0	161.0
267.0	215.0
268.0	174.0
269.0	111.0
270.0	125.0
271.0	103.0
272.0	335.0
273.0	88.0
274.0	142.0
275.0	247.0
276.0	124.0
277.0	102.0
278.0	219.0
279.0	62.0
280.0	38.0
281.0	210.0
282.0	174.0
283.0	54.0
284.0	64.0
285.0	55.0
286.0	178.0
287.0	66.0
288.0	195.0
289.0	83.0
290.0	151.0
291.0	80.0
292.0	21.0
293.0	36.0
294.0	211.0
295.0	285.0
296.0	310.0
297.0	39.0
298.0	177.0
299.0	159.0
300.0	184.0
301.0	211.0
302.0	92.0
303.0	34.0
304.0	110.0
305.0	207.0
306.0	66.0
307.0	144.0
308.0	154.0
309.0	406.0
310.0	96.0
311.0	299.0
312.0	138.0
313.0	135.0
314.0	13.0
315.0	79.0
316.0	111.0
317.0	104.0
318.0	61.0
319.0	19.0
320.0	93.0
321.0	86.0
322.0	67.0
323.0	56.0
324.0	120.0
325.0	102.0
326.0	159.0
327.0	220.0
328.0	99.0
329.0	99.0
330.0	182.0
331.0	58.0
332.0	65.0
333.0	167.0
334.0	279.0
335.0	84.0
336.0	77.0
337.0	27.0
338.0	147.0
339.0	243.0
340.0	144.0
341.0	130.0
342.0	184.0
343.0	216.0
344.0	121.0
345.0	127.0
346.0	164.0
347.0	44.0
348.0	89.0
349.0	68.0
350.0	106.0
351.0	80.0
352.0	91.0
353.0	166.0
354.0	221.0
355.0	172.0
356.0	164.0
357.0	151.0
358.0	81.0
359.0	142.0
360.0	192.0
361.0	176.0
362.0	100.0
363.0	12.0
364.0	48.0
365.0	25.0
366.0	164.0
367.0	156.0
368.0	259.0
369.0	127.0
370.0	129.0
371.0	170.0
372.0	127.0
373.0	94.0
374.0	14.0
375.0	45.0
376.0	63.0
377.0	55.0
378.0	132.0
379.0	357.0
380.0	349.0
381.0	182.0
382.0	243.0
383.0	110.0
384.0	132.0
385.0	169.0
386.0	66.0
387.0	64.0
