#Coverage	Number of genomic locations
0.0	3.209243158E9
1.0	31034.0
2.0	17200.0
3.0	1749.0
4.0	4049.0
5.0	1215.0
6.0	1746.0
7.0	537.0
8.0	89.0
9.0	932.0
10.0	1567.0
11.0	690.0
12.0	918.0
13.0	220.0
14.0	633.0
15.0	87.0
16.0	248.0
17.0	613.0
18.0	804.0
19.0	434.0
20.0	723.0
21.0	391.0
22.0	803.0
23.0	272.0
24.0	379.0
25.0	169.0
26.0	782.0
27.0	375.0
28.0	216.0
29.0	7.0
30.0	191.0
31.0	46.0
32.0	697.0
33.0	438.0
34.0	178.0
35.0	293.0
36.0	758.0
37.0	283.0
38.0	474.0
39.0	166.0
40.0	648.0
41.0	245.0
42.0	284.0
43.0	232.0
44.0	241.0
45.0	456.0
46.0	201.0
47.0	289.0
48.0	235.0
49.0	251.0
50.0	497.0
51.0	610.0
52.0	767.0
53.0	590.0
54.0	394.0
55.0	223.0
56.0	214.0
57.0	61.0
58.0	168.0
59.0	169.0
60.0	546.0
61.0	576.0
62.0	237.0
63.0	273.0
64.0	574.0
65.0	433.0
66.0	545.0
67.0	304.0
68.0	539.0
69.0	199.0
70.0	124.0
71.0	71.0
72.0	340.0
73.0	315.0
74.0	243.0
75.0	591.0
76.0	209.0
77.0	34.0
78.0	270.0
79.0	450.0
80.0	703.0
81.0	245.0
82.0	271.0
83.0	99.0
84.0	452.0
85.0	628.0
86.0	553.0
87.0	126.0
88.0	710.0
89.0	428.0
90.0	91.0
91.0	184.0
92.0	530.0
93.0	249.0
94.0	334.0
95.0	167.0
96.0	23.0
97.0	265.0
98.0	409.0
99.0	89.0
100.0	439.0
101.0	444.0
102.0	429.0
103.0	508.0
104.0	465.0
105.0	248.0
106.0	489.0
107.0	256.0
108.0	386.0
109.0	146.0
110.0	168.0
111.0	226.0
112.0	425.0
113.0	342.0
114.0	79.0
115.0	73.0
116.0	338.0
117.0	354.0
118.0	295.0
119.0	261.0
120.0	423.0
121.0	423.0
122.0	238.0
123.0	216.0
124.0	333.0
125.0	261.0
126.0	101.0
127.0	308.0
128.0	381.0
129.0	245.0
130.0	302.0
131.0	221.0
132.0	176.0
133.0	287.0
134.0	514.0
135.0	447.0
136.0	373.0
137.0	291.0
138.0	316.0
139.0	148.0
140.0	208.0
141.0	107.0
142.0	111.0
143.0	378.0
144.0	466.0
145.0	314.0
146.0	281.0
147.0	263.0
148.0	556.0
149.0	501.0
150.0	172.0
151.0	305.0
152.0	87.0
153.0	155.0
154.0	68.0
155.0	364.0
156.0	354.0
157.0	152.0
158.0	280.0
159.0	186.0
160.0	449.0
161.0	280.0
162.0	251.0
163.0	164.0
164.0	530.0
165.0	224.0
166.0	224.0
167.0	218.0
168.0	275.0
169.0	274.0
170.0	450.0
171.0	184.0
172.0	262.0
173.0	163.0
174.0	436.0
175.0	369.0
176.0	181.0
177.0	233.0
178.0	413.0
179.0	261.0
180.0	264.0
181.0	416.0
182.0	81.0
183.0	161.0
184.0	150.0
185.0	100.0
186.0	201.0
187.0	264.0
188.0	437.0
189.0	305.0
190.0	300.0
191.0	57.0
192.0	75.0
193.0	204.0
194.0	68.0
195.0	197.0
196.0	114.0
197.0	137.0
198.0	297.0
199.0	188.0
200.0	103.0
201.0	252.0
202.0	94.0
203.0	300.0
204.0	264.0
205.0	120.0
206.0	215.0
207.0	174.0
208.0	272.0
209.0	356.0
210.0	175.0
211.0	216.0
212.0	213.0
213.0	106.0
214.0	98.0
215.0	130.0
216.0	149.0
217.0	379.0
218.0	300.0
219.0	175.0
220.0	378.0
221.0	320.0
222.0	217.0
223.0	68.0
224.0	598.0
225.0	129.0
226.0	278.0
227.0	130.0
228.0	141.0
229.0	204.0
230.0	295.0
231.0	105.0
232.0	125.0
233.0	579.0
234.0	167.0
235.0	57.0
236.0	193.0
237.0	375.0
238.0	410.0
239.0	291.0
240.0	112.0
241.0	65.0
242.0	91.0
243.0	166.0
244.0	117.0
245.0	106.0
246.0	109.0
247.0	420.0
248.0	349.0
249.0	157.0
250.0	67.0
251.0	156.0
252.0	216.0
253.0	33.0
254.0	126.0
255.0	319.0
256.0	142.0
257.0	110.0
258.0	316.0
259.0	164.0
260.0	77.0
261.0	182.0
262.0	148.0
263.0	268.0
264.0	125.0
265.0	11.0
266.0	72.0
267.0	155.0
268.0	95.0
269.0	100.0
270.0	80.0
271.0	456.0
272.0	262.0
273.0	217.0
274.0	245.0
275.0	195.0
276.0	469.0
277.0	291.0
278.0	477.0
279.0	212.0
280.0	283.0
281.0	174.0
282.0	428.0
283.0	13.0
284.0	115.0
285.0	70.0
286.0	249.0
287.0	84.0
288.0	160.0
289.0	236.0
290.0	207.0
291.0	137.0
292.0	89.0
293.0	132.0
294.0	416.0
295.0	282.0
296.0	258.0
297.0	208.0
298.0	159.0
299.0	107.0
300.0	112.0
301.0	185.0
302.0	79.0
303.0	135.0
304.0	121.0
305.0	212.0
306.0	115.0
307.0	104.0
308.0	183.0
309.0	304.0
310.0	164.0
311.0	190.0
312.0	270.0
313.0	264.0
314.0	94.0
315.0	100.0
316.0	158.0
317.0	140.0
318.0	74.0
319.0	293.0
320.0	434.0
321.0	279.0
322.0	154.0
323.0	122.0
324.0	144.0
325.0	183.0
326.0	267.0
327.0	134.0
328.0	213.0
329.0	35.0
330.0	71.0
331.0	252.0
332.0	144.0
333.0	113.0
334.0	271.0
335.0	48.0
336.0	77.0
337.0	196.0
338.0	53.0
339.0	247.0
340.0	48.0
341.0	36.0
342.0	15.0
343.0	74.0
344.0	152.0
345.0	128.0
346.0	326.0
347.0	438.0
348.0	59.0
349.0	136.0
350.0	71.0
351.0	97.0
352.0	39.0
353.0	185.0
354.0	254.0
355.0	239.0
356.0	41.0
357.0	34.0
358.0	29.0
359.0	37.0
360.0	69.0
361.0	90.0
362.0	82.0
363.0	31.0
364.0	100.0
365.0	181.0
366.0	147.0
367.0	198.0
368.0	145.0
369.0	37.0
370.0	49.0
371.0	205.0
372.0	137.0
373.0	73.0
374.0	110.0
375.0	77.0
376.0	47.0
377.0	15.0
378.0	67.0
379.0	154.0
380.0	176.0
381.0	306.0
382.0	141.0
383.0	124.0
384.0	39.0
385.0	97.0
386.0	35.0
387.0	81.0
388.0	29.0
389.0	79.0
390.0	31.0
391.0	83.0
392.0	94.0
393.0	33.0
394.0	168.0
395.0	115.0
396.0	105.0
397.0	106.0
398.0	251.0
399.0	92.0
400.0	69.0
401.0	39.0
402.0	59.0
403.0	282.0
404.0	78.0
405.0	69.0
406.0	40.0
407.0	95.0
408.0	80.0
409.0	52.0
410.0	189.0
411.0	95.0
412.0	127.0
413.0	92.0
414.0	91.0
415.0	63.0
416.0	47.0
417.0	48.0
418.0	324.0
419.0	123.0
420.0	103.0
421.0	83.0
422.0	86.0
423.0	60.0
424.0	93.0
425.0	151.0
426.0	51.0
427.0	166.0
428.0	121.0
429.0	75.0
430.0	14.0
431.0	118.0
432.0	102.0
433.0	140.0
434.0	65.0
435.0	29.0
436.0	131.0
437.0	62.0
438.0	34.0
439.0	16.0
440.0	61.0
441.0	43.0
442.0	81.0
443.0	75.0
444.0	43.0
445.0	87.0
446.0	38.0
447.0	60.0
448.0	26.0
449.0	161.0
450.0	44.0
451.0	19.0
452.0	55.0
453.0	7.0
454.0	23.0
455.0	67.0
456.0	157.0
457.0	66.0
458.0	111.0
459.0	47.0
460.0	109.0
461.0	86.0
462.0	16.0
463.0	164.0
464.0	58.0
465.0	48.0
466.0	23.0
467.0	36.0
468.0	17.0
469.0	49.0
470.0	11.0
471.0	21.0
472.0	79.0
473.0	69.0
474.0	17.0
475.0	64.0
476.0	139.0
477.0	206.0
478.0	81.0
479.0	90.0
480.0	21.0
481.0	118.0
482.0	13.0
483.0	16.0
484.0	13.0
485.0	6.0
486.0	97.0
487.0	141.0
488.0	123.0
489.0	84.0
490.0	114.0
491.0	78.0
492.0	70.0
493.0	32.0
494.0	58.0
495.0	91.0
496.0	29.0
497.0	10.0
498.0	43.0
499.0	30.0
500.0	40.0
501.0	31.0
502.0	239.0
503.0	25.0
504.0	73.0
505.0	31.0
506.0	92.0
507.0	77.0
508.0	148.0
509.0	56.0
510.0	17.0
511.0	148.0
512.0	43.0
513.0	54.0
514.0	147.0
515.0	75.0
516.0	65.0
517.0	45.0
518.0	60.0
519.0	19.0
520.0	41.0
521.0	9.0
522.0	8.0
523.0	14.0
524.0	16.0
525.0	75.0
526.0	50.0
527.0	158.0
528.0	68.0
529.0	62.0
530.0	3.0
531.0	9.0
532.0	78.0
533.0	26.0
534.0	144.0
535.0	112.0
536.0	211.0
537.0	88.0
538.0	156.0
539.0	48.0
540.0	90.0
541.0	62.0
542.0	105.0
543.0	113.0
544.0	109.0
545.0	74.0
546.0	2.0
547.0	88.0
548.0	133.0
549.0	118.0
550.0	14.0
551.0	8.0
552.0	5.0
