#Mapping quality	mapping quality
0.0	25119.0
1.0	637.0
2.0	352.0
3.0	3238.0
4.0	412.0
5.0	1286.0
6.0	453.0
7.0	592.0
8.0	229.0
9.0	213.0
10.0	144.0
11.0	374.0
12.0	171.0
13.0	445.0
14.0	439.0
15.0	257.0
16.0	314.0
17.0	606.0
19.0	47.0
20.0	146.0
21.0	375.0
22.0	99.0
23.0	78.0
24.0	9.0
25.0	163.0
26.0	94.0
27.0	681.0
28.0	56.0
29.0	137.0
30.0	85.0
31.0	239.0
32.0	115.0
33.0	142.0
34.0	184.0
35.0	114.0
36.0	114.0
37.0	61.0
39.0	25.0
40.0	137.0
41.0	134.0
42.0	420.0
43.0	344.0
44.0	654.0
45.0	1597.0
46.0	75.0
47.0	4.0
48.0	274.0
49.0	136.0
50.0	48.0
51.0	82.0
52.0	76.0
53.0	251.0
54.0	181.0
55.0	398.0
56.0	452.0
57.0	729.0
58.0	1186.0
59.0	31004.0
60.0	138343.0
