#Coverage	Number of genomic locations
0.0	3.20922748E9
1.0	30569.0
2.0	23812.0
3.0	2853.0
4.0	6446.0
5.0	1118.0
6.0	2950.0
7.0	846.0
8.0	1805.0
9.0	63.0
10.0	966.0
11.0	100.0
12.0	1263.0
13.0	76.0
14.0	622.0
15.0	179.0
16.0	754.0
17.0	159.0
18.0	610.0
19.0	574.0
20.0	793.0
21.0	222.0
22.0	485.0
23.0	325.0
24.0	935.0
25.0	386.0
26.0	36.0
27.0	173.0
28.0	157.0
29.0	446.0
30.0	578.0
31.0	257.0
32.0	591.0
33.0	530.0
34.0	517.0
35.0	284.0
36.0	301.0
37.0	111.0
38.0	637.0
39.0	410.0
40.0	262.0
41.0	311.0
42.0	465.0
43.0	388.0
44.0	788.0
45.0	304.0
46.0	666.0
47.0	334.0
48.0	541.0
49.0	266.0
50.0	286.0
51.0	264.0
52.0	102.0
53.0	183.0
54.0	100.0
55.0	30.0
56.0	327.0
57.0	239.0
58.0	418.0
59.0	262.0
60.0	370.0
61.0	98.0
62.0	74.0
63.0	133.0
64.0	91.0
65.0	516.0
66.0	439.0
67.0	425.0
68.0	408.0
69.0	453.0
70.0	699.0
71.0	131.0
72.0	414.0
73.0	383.0
74.0	942.0
75.0	238.0
76.0	220.0
77.0	275.0
78.0	742.0
79.0	292.0
80.0	71.0
81.0	127.0
82.0	328.0
83.0	221.0
84.0	778.0
85.0	295.0
86.0	480.0
87.0	85.0
88.0	449.0
89.0	431.0
90.0	263.0
91.0	183.0
92.0	442.0
93.0	209.0
94.0	486.0
95.0	279.0
96.0	600.0
97.0	669.0
98.0	639.0
99.0	339.0
100.0	618.0
101.0	726.0
102.0	202.0
103.0	397.0
104.0	419.0
105.0	378.0
106.0	345.0
107.0	446.0
108.0	312.0
109.0	270.0
110.0	425.0
111.0	281.0
112.0	102.0
113.0	265.0
114.0	521.0
115.0	231.0
116.0	314.0
117.0	293.0
118.0	766.0
119.0	297.0
120.0	536.0
121.0	222.0
122.0	145.0
123.0	477.0
124.0	415.0
125.0	518.0
126.0	369.0
127.0	334.0
128.0	398.0
129.0	224.0
130.0	539.0
131.0	179.0
132.0	384.0
133.0	260.0
134.0	94.0
135.0	582.0
136.0	279.0
137.0	513.0
138.0	621.0
139.0	519.0
140.0	614.0
141.0	235.0
142.0	102.0
143.0	152.0
144.0	217.0
145.0	520.0
146.0	279.0
147.0	339.0
148.0	712.0
149.0	150.0
150.0	176.0
151.0	203.0
152.0	352.0
153.0	521.0
154.0	356.0
155.0	356.0
156.0	323.0
157.0	375.0
158.0	291.0
159.0	245.0
160.0	412.0
161.0	188.0
162.0	302.0
163.0	648.0
164.0	332.0
165.0	283.0
166.0	403.0
167.0	408.0
168.0	388.0
169.0	315.0
170.0	295.0
171.0	209.0
172.0	243.0
173.0	593.0
174.0	224.0
175.0	274.0
176.0	158.0
177.0	334.0
178.0	687.0
179.0	257.0
180.0	268.0
181.0	125.0
182.0	388.0
183.0	293.0
184.0	164.0
185.0	237.0
186.0	229.0
187.0	572.0
188.0	296.0
189.0	297.0
190.0	527.0
191.0	404.0
192.0	367.0
193.0	193.0
194.0	350.0
195.0	201.0
196.0	108.0
197.0	77.0
198.0	473.0
199.0	523.0
200.0	659.0
201.0	90.0
202.0	261.0
203.0	446.0
204.0	178.0
205.0	230.0
206.0	679.0
207.0	286.0
208.0	519.0
209.0	417.0
210.0	294.0
211.0	278.0
212.0	185.0
213.0	368.0
214.0	288.0
215.0	108.0
216.0	148.0
217.0	258.0
218.0	363.0
219.0	202.0
220.0	243.0
221.0	391.0
222.0	274.0
223.0	282.0
224.0	358.0
225.0	395.0
226.0	544.0
227.0	858.0
228.0	216.0
229.0	122.0
230.0	147.0
231.0	198.0
232.0	322.0
233.0	138.0
234.0	315.0
235.0	454.0
236.0	265.0
237.0	263.0
238.0	362.0
239.0	378.0
240.0	287.0
241.0	481.0
242.0	489.0
243.0	345.0
244.0	403.0
245.0	824.0
246.0	198.0
247.0	128.0
248.0	240.0
249.0	144.0
250.0	197.0
251.0	179.0
252.0	652.0
253.0	348.0
254.0	233.0
255.0	287.0
256.0	269.0
257.0	143.0
258.0	81.0
259.0	35.0
260.0	237.0
261.0	44.0
262.0	223.0
263.0	105.0
264.0	117.0
265.0	29.0
266.0	53.0
267.0	130.0
268.0	143.0
269.0	185.0
270.0	275.0
271.0	105.0
272.0	34.0
273.0	17.0
274.0	331.0
275.0	384.0
276.0	192.0
277.0	250.0
278.0	232.0
279.0	321.0
280.0	170.0
281.0	66.0
282.0	109.0
283.0	223.0
284.0	133.0
285.0	189.0
286.0	321.0
287.0	292.0
288.0	195.0
289.0	388.0
290.0	131.0
291.0	230.0
292.0	168.0
293.0	302.0
294.0	296.0
295.0	429.0
296.0	124.0
297.0	117.0
298.0	57.0
299.0	203.0
300.0	53.0
301.0	82.0
302.0	76.0
303.0	44.0
304.0	184.0
305.0	169.0
306.0	417.0
307.0	89.0
308.0	159.0
309.0	53.0
310.0	59.0
311.0	222.0
312.0	318.0
313.0	110.0
314.0	449.0
315.0	263.0
316.0	183.0
317.0	197.0
318.0	403.0
319.0	298.0
320.0	247.0
321.0	298.0
322.0	413.0
323.0	248.0
324.0	71.0
325.0	154.0
326.0	256.0
327.0	367.0
328.0	330.0
329.0	470.0
330.0	340.0
331.0	248.0
332.0	284.0
333.0	434.0
334.0	141.0
335.0	415.0
336.0	208.0
337.0	460.0
338.0	155.0
339.0	58.0
340.0	122.0
341.0	153.0
342.0	260.0
343.0	56.0
344.0	55.0
345.0	142.0
346.0	125.0
347.0	309.0
348.0	283.0
349.0	390.0
350.0	273.0
351.0	111.0
352.0	640.0
353.0	81.0
354.0	181.0
355.0	384.0
356.0	471.0
357.0	304.0
358.0	165.0
359.0	322.0
360.0	191.0
361.0	241.0
362.0	179.0
363.0	123.0
364.0	234.0
365.0	118.0
366.0	121.0
367.0	174.0
368.0	471.0
369.0	80.0
370.0	73.0
371.0	200.0
372.0	13.0
373.0	82.0
374.0	208.0
375.0	248.0
376.0	163.0
377.0	331.0
378.0	62.0
379.0	81.0
380.0	159.0
381.0	299.0
382.0	21.0
383.0	33.0
384.0	105.0
385.0	219.0
386.0	315.0
387.0	6.0
388.0	8.0
389.0	90.0
390.0	102.0
391.0	134.0
392.0	257.0
393.0	203.0
394.0	166.0
395.0	82.0
396.0	84.0
397.0	121.0
398.0	137.0
399.0	28.0
400.0	171.0
401.0	141.0
402.0	436.0
403.0	100.0
404.0	140.0
405.0	186.0
406.0	297.0
407.0	115.0
408.0	93.0
409.0	107.0
410.0	125.0
411.0	228.0
412.0	356.0
413.0	130.0
414.0	286.0
415.0	60.0
416.0	236.0
417.0	50.0
418.0	12.0
419.0	132.0
420.0	70.0
421.0	21.0
422.0	32.0
423.0	73.0
424.0	436.0
425.0	30.0
426.0	94.0
427.0	80.0
428.0	41.0
429.0	57.0
430.0	285.0
431.0	279.0
432.0	94.0
433.0	93.0
434.0	74.0
435.0	115.0
436.0	218.0
437.0	266.0
438.0	48.0
439.0	157.0
440.0	340.0
441.0	70.0
442.0	185.0
443.0	101.0
444.0	135.0
445.0	72.0
446.0	26.0
447.0	118.0
448.0	58.0
449.0	27.0
450.0	18.0
451.0	22.0
452.0	87.0
453.0	266.0
454.0	54.0
455.0	102.0
456.0	331.0
457.0	61.0
458.0	42.0
459.0	105.0
460.0	104.0
461.0	154.0
462.0	300.0
463.0	17.0
464.0	62.0
465.0	37.0
466.0	166.0
467.0	28.0
468.0	33.0
469.0	174.0
470.0	273.0
471.0	180.0
472.0	182.0
473.0	360.0
474.0	156.0
475.0	69.0
476.0	195.0
477.0	112.0
478.0	143.0
479.0	62.0
480.0	160.0
481.0	106.0
482.0	25.0
483.0	46.0
484.0	112.0
485.0	19.0
486.0	54.0
487.0	69.0
488.0	42.0
489.0	37.0
490.0	46.0
491.0	180.0
492.0	138.0
493.0	59.0
494.0	58.0
495.0	63.0
496.0	24.0
497.0	89.0
498.0	93.0
499.0	11.0
500.0	37.0
501.0	72.0
502.0	103.0
503.0	211.0
504.0	24.0
505.0	90.0
506.0	118.0
507.0	109.0
508.0	42.0
509.0	51.0
510.0	135.0
511.0	165.0
512.0	124.0
513.0	346.0
514.0	104.0
