#Read position (bp)	Clipping profile
0.0	1.8713221926873247
1.0	1.859553506701117
2.0	1.8440017101325354
3.0	1.8398706247560273
4.0	1.8357722549584548
5.0	1.8303622878599177
6.0	1.821454727958808
7.0	1.81073888878562
8.0	1.803809134338346
9.0	1.7945238582077065
10.0	1.7902767812331541
11.0	1.6304701005632285
12.0	1.5485027046117812
13.0	1.4765403275275573
14.0	1.4066271353421196
15.0	1.334150231425544
16.0	1.235509786791085
17.0	1.118706247560273
18.0	1.0680922728033162
19.0	1.037051136680484
20.0	0.9903362641039464
21.0	0.9398799189545886
22.0	0.8840760637210253
23.0	0.856232131903266
24.0	0.79086937933342
25.0	0.7269580088109002
26.0	0.6917500975890849
27.0	0.6731498038924103
28.0	0.600741305277246
29.0	0.5316162611298028
30.0	0.48740859155715
31.0	0.44525902931390227
32.0	0.389612803687938
33.0	0.32581445061992304
34.0	0.2665962786028961
35.0	0.18981876312805546
36.0	0.1836206479915237
37.0	0.18107775526516348
38.0	0.1792783984237039
39.0	0.1778835251036303
40.0	0.17691692845325946
41.0	0.17607821997509154
42.0	0.17536442552558693
43.0	0.17457032920051305
44.0	0.17377028458835994
45.0	0.17275907578489508
46.0	0.17206907448370726
47.0	0.17135825417774225
48.0	0.16925850883878282
49.0	0.16882130973846127
50.0	0.16826514489655559
51.0	0.1670279011840809
52.0	0.15439968771492835
53.0	0.14378496942208674
54.0	0.14356488280015614
55.0	0.12767998215513876
56.0	0.12697213599271337
57.0	0.12638920385895125
58.0	0.12574678885439708
59.0	0.12521441716080822
60.0	0.11475138018848634
61.0	0.1144688365522241
62.0	0.1142309050690559
63.0	0.11393943900217483
64.0	0.10021079242336933
65.0	0.09958622228005279
66.0	0.09938992880643902
67.0	0.09905385058646393
68.0	0.09876238451958287
69.0	0.09854527204119189
70.0	0.08890904697287953
71.0	0.07070431436697214
72.0	0.0699815974868487
73.0	0.06923508745840846
74.0	0.06843801698979497
75.0	0.06804840418610704
76.0	0.06773909325798835
77.0	0.06723051471271632
78.0	0.06698068665538971
79.0	0.06679034146885514
80.0	0.0665226685502909
81.0	0.06639478037808799
82.0	0.06610926259828616
83.0	0.0658207706749447
84.0	0.06529137312489544
85.0	0.06492555346952432
86.0	0.06448240608212354
87.0	0.06404818112534157
88.0	0.0637388701972229
89.0	0.0635009387140547
90.0	0.06324813651318846
91.0	0.06288529100135695
92.0	0.06250757477182742
93.0	0.062225031135565184
94.0	0.06201089280071379
95.0	0.061764038886926775
96.0	0.06150528839898136
97.0	0.06113649460007064
98.0	0.06077959737531833
99.0	0.059952785471308806
100.0	0.05954830194992286
101.0	0.059155715002695314
102.0	0.05986950945219994
103.0	0.05909623213190327
104.0	0.059004033682175584
105.0	0.05936390505046749
106.0	0.05921817201702697
107.0	0.059131921854378496
108.0	0.05835567039054223
109.0	0.057882781567745414
110.0	0.057561574065468336
111.0	0.057775712400319715
112.0	0.057374203022473376
113.0	0.05696971950108742
114.0	0.05697566778816663
115.0	0.057591315500864354
116.0	0.057603212075022774
117.0	0.05765079837165641
118.0	0.05753778091715151
119.0	0.057775712400319715
120.0	0.057662694945814816
121.0	0.057692436381210854
