#Position (bp)	mapping quality
4011823.0	59.97726827972228
1.2035468E7	59.98660666771316
2.0059113E7	59.978428722695135
2.8082758E7	58.3364312267658
3.6106403E7	56.31786627694556
4.4130048E7	53.227680929741155
5.2153693E7	57.37855178735106
6.0177338E7	0.0
6.8200983E7	18.628012048192772
7.6224628E7	2.465587044534413
8.4248273E7	59.96862462996487
9.2271918E7	53.68923821039903
1.00295563E8	5.560344827586207
1.08319208E8	44.824593128390596
1.16342853E8	1.9817351598173516
1.24366498E8	0.0
1.32390143E8	0.0
1.40413788E8	13.312032222054318
1.48437433E8	0.008291184103032341
1.56461078E8	55.842293906810035
1.64484723E8	59.983056676229715
1.72508368E8	6.6461538461538465
1.80532013E8	1.319672131147541
1.88555658E8	7.780918727915195
1.96579303E8	0.6803455723542117
2.04602948E8	57.146891464699685
2.12626593E8	40.18518518518518
2.20650238E8	48.300813008130085
2.28673883E8	44.61100569259962
2.36697528E8	36.672
2.44721173E8	22.247820672478205
2.48844709E8	0.0
2.528565315E8	34.08638743455497
2.60768463E8	55.61200923787529
2.68792108E8	56.094339622641506
2.76815753E8	40.66390041493776
2.84839398E8	2.3082943502377584
2.92863043E8	39.07185628742515
3.00886688E8	47.94538152610442
3.08910333E8	50.61035903472631
3.16933978E8	54.56304985337243
3.24957623E8	58.33865814696485
3.32981268E8	0.8762886597938144
3.41004913E8	36.14111773838407
3.49028558E8	17.874609929078016
3.57052203E8	0.0
3.65075848E8	18.86764705882353
3.73099493E8	59.97152548248856
3.81123138E8	54.415264742341066
3.89146783E8	3.109725685785536
3.97170428E8	2.172185430463576
4.05194073E8	6.041761579347001
4.13217718E8	0.0
4.21241363E8	57.550418101328084
4.29265008E8	0.0
4.37288653E8	0.0
4.45312298E8	1.168103448275862
4.53335943E8	2.991501416430595
4.61359588E8	1.0613718411552346
4.69383233E8	34.189005235602096
4.77406878E8	56.936829235158264
4.85430523E8	56.69488587113551
4.902961485E8	55.18151815181518
4.94307971E8	0.0
5.01477813E8	58.8
5.09501458E8	34.375451263537904
5.17525103E8	2.26027397260274
5.25548748E8	1.0894941634241244
5.33572393E8	53.05577689243028
5.41596038E8	59.97505132430516
5.49619683E8	41.82829504232164
5.57643328E8	2.7022653721682848
5.65666973E8	24.72658227848101
5.73690618E8	3.390625
5.81714263E8	1.6442953020134228
5.89737908E8	18.360655737704917
5.97761553E8	51.0672268907563
6.05785198E8	43.022222222222226
6.13808843E8	46.713681241184766
6.21832488E8	59.97962341039787
6.29856133E8	54.44516129032258
6.37879778E8	46.42373853211009
6.45903423E8	59.98497951102869
6.53927068E8	57.55522827687776
6.61950713E8	0.0
6.69974358E8	0.0
6.77998003E8	36.66996291718171
6.85727668E8	55.04399030135088
6.897394905E8	1.4744525547445255
6.94045293E8	59.796919243982025
7.02068938E8	53.68421052631579
7.10092583E8	4.938289322617681
7.18116228E8	52.17079419299744
7.26139873E8	0.0
7.34163518E8	1.198501872659176
7.42187163E8	23.958254269449714
7.50210808E8	54.6021840873635
7.58234453E8	1.6141732283464567
7.66258098E8	1.6336633663366336
7.74281743E8	4.5978987583572115
7.82305388E8	0.0
7.90329033E8	46.44549763033175
7.98352678E8	1.530612244897959
8.06376323E8	0.43410852713178294
8.14399968E8	8.840277777777779
8.22423613E8	1.3636363636363635
8.30447258E8	0.0
8.38470903E8	50.809128630705395
8.46494548E8	51.42857142857143
8.54518193E8	0.6193548387096774
8.62541838E8	51.27272727272727
8.70565483E8	0.4946808510638298
8.771186855E8	46.74620607028754
8.81130508E8	58.038147138964575
8.86612773E8	59.98892513351538
8.94636418E8	4.8
9.02660063E8	2.989637305699482
9.10683708E8	0.0
9.18707353E8	51.1336032388664
9.26730998E8	9.714285714285714
9.34754643E8	58.69581235416923
9.42778288E8	0.0
9.50801933E8	0.0
9.58825578E8	0.0
9.66849223E8	0.46524064171123
9.74872868E8	2.0
9.82896513E8	0.0
9.90920158E8	1.55
9.98943803E8	0.17525773195876287
1.006967448E9	0.07191780821917808
