#Mapping quality	mapping quality
0.0	131047.0
1.0	4809.0
2.0	3806.0
3.0	5377.0
4.0	2902.0
5.0	4034.0
6.0	2256.0
7.0	1890.0
8.0	2001.0
9.0	1687.0
10.0	1651.0
11.0	1106.0
12.0	1469.0
13.0	1324.0
14.0	1397.0
15.0	896.0
16.0	800.0
17.0	1713.0
18.0	1183.0
19.0	729.0
20.0	352.0
21.0	761.0
22.0	471.0
23.0	253.0
24.0	1263.0
25.0	1057.0
26.0	1158.0
27.0	1218.0
28.0	650.0
29.0	508.0
30.0	889.0
31.0	534.0
32.0	408.0
33.0	497.0
34.0	773.0
35.0	533.0
36.0	718.0
37.0	218.0
38.0	406.0
39.0	82.0
40.0	1123.0
41.0	567.0
42.0	716.0
43.0	1219.0
44.0	736.0
45.0	2710.0
46.0	655.0
47.0	235.0
48.0	433.0
49.0	213.0
50.0	463.0
51.0	490.0
52.0	768.0
53.0	1237.0
54.0	1003.0
55.0	875.0
56.0	1326.0
57.0	2175.0
58.0	2422.0
59.0	104466.0
60.0	444238.0
