#Mapping quality	mapping quality
0.0	106645.0
1.0	3443.0
2.0	3301.0
3.0	5894.0
4.0	2222.0
5.0	3102.0
6.0	2429.0
7.0	1269.0
8.0	1619.0
9.0	1332.0
10.0	1355.0
11.0	737.0
12.0	954.0
13.0	844.0
14.0	638.0
15.0	739.0
16.0	1069.0
17.0	846.0
18.0	630.0
19.0	441.0
20.0	375.0
21.0	412.0
22.0	493.0
23.0	635.0
24.0	425.0
25.0	1053.0
26.0	869.0
27.0	1077.0
28.0	424.0
29.0	225.0
30.0	520.0
31.0	608.0
32.0	213.0
33.0	477.0
34.0	91.0
35.0	123.0
36.0	240.0
37.0	118.0
38.0	323.0
39.0	255.0
40.0	711.0
41.0	676.0
42.0	864.0
43.0	386.0
44.0	437.0
45.0	2000.0
46.0	102.0
47.0	96.0
48.0	671.0
49.0	68.0
50.0	477.0
51.0	197.0
52.0	506.0
53.0	678.0
54.0	492.0
55.0	527.0
56.0	1161.0
57.0	1158.0
58.0	1237.0
59.0	98041.0
60.0	142717.0
