#GC Content (%)	Sample	HUMAN (hg19)
1.0	3.674361337983227E-5	0.0
2.0	1.1603246330473349E-5	3.0E-6
3.0	1.2892495922748166E-5	3.0E-6
4.0	9.669371942061123E-6	1.0E-5
5.0	1.3537120718885574E-5	8.0E-6
6.0	1.5470995107297798E-5	1.2000000000000002E-5
7.0	1.2892495922748167E-5	6.999999999999999E-6
8.0	1.1603246330473349E-5	9.999999999999999E-6
9.0	7.735497553648899E-6	1.6E-5
10.0	7.735497553648899E-6	1.5000000000000002E-5
11.0	8.380122349786308E-6	1.9999999999999998E-5
12.0	4.512373572961858E-6	1.6E-5
13.0	2.578499184549633E-6	1.6E-5
14.0	4.512373572961858E-6	2.4999999999999998E-5
15.0	0.0	2.2000000000000003E-5
16.0	4.512373572961858E-6	2.6999999999999996E-5
17.0	5.801623165236674E-6	3.3E-5
18.0	4.512373572961857E-6	3.7000000000000005E-5
19.0	5.156998369099266E-6	4.7000000000000004E-5
20.0	3.8677487768244495E-6	5.4999999999999995E-5
21.0	5.801623165236674E-6	6.400000000000001E-5
22.0	1.804949429184743E-5	9.3E-5
23.0	3.223123980687041E-5	1.66E-4
24.0	5.350385807940488E-5	3.03E-4
25.0	2.0176756119100878E-4	7.059999999999999E-4
26.0	9.69515693390662E-4	0.0016020000000000001
27.0	0.002114369331330699	0.0033690000000000005
28.0	0.0033069252041849043	0.006167999999999999
29.0	0.0013479104487233208	0.010352
30.0	0.005669475082028506	0.015647
31.0	0.009800230775677017	0.022148
32.0	0.010595697774110579	0.028808
33.0	0.018407261053703692	0.035106000000000005
34.0	0.022121589129047436	0.041161
35.0	0.02298667560546384	0.047408
36.0	0.027020092954895606	0.052698999999999996
37.0	0.0357515358185768	0.057517000000000006
38.0	0.033778339317600194	0.061487999999999994
39.0	0.03823527515809423	0.063321
40.0	0.04442367320101335	0.060248
41.0	0.03923637746649562	0.055508
42.0	0.037829806161323795	0.051446000000000006
43.0	0.035931386136699134	0.048194
44.0	0.022393620793017426	0.044423
45.0	0.013013685384421995	0.040655000000000004
46.0	0.013031090253917708	0.03652
47.0	0.014471182048488676	0.032315
48.0	0.013236725563885542	0.028137999999999996
49.0	0.022039721779937984	0.02458
50.0	0.0245627832320198	0.020810000000000002
51.0	0.025668314757395456	0.017532
52.0	0.03741918016618427	0.014506999999999997
53.0	0.02891915760431641	0.012007
54.0	0.017349431763242204	0.010018
55.0	0.024401627032985453	0.008414999999999999
56.0	0.023711878501118423	0.007258
57.0	0.03443069961129125	0.006174999999999999
58.0	0.03658954805355544	0.005363000000000001
59.0	0.030178109831172768	0.0046159999999999994
60.0	0.03518233212358746	0.003946
61.0	0.03659341580233225	0.0034579999999999993
62.0	0.0265185748635007	0.002915
63.0	0.017983742562641417	0.0024610000000000005
64.0	0.024914103745914688	0.0019950000000000002
65.0	0.014336455466095958	0.0016779999999999998
66.0	0.015673407293284942	0.0013500000000000003
67.0	0.014275216110462905	0.001069
68.0	0.013488129234379132	8.119999999999999E-4
69.0	0.01028692249676076	6.4E-4
70.0	0.0076362253350437375	5.05E-4
71.0	0.006556478801513579	4.0299999999999993E-4
72.0	0.0014736122839701152	3.2E-4
73.0	5.588896982511329E-4	2.79E-4
74.0	1.1796633769314569E-4	2.0700000000000002E-4
75.0	3.287586460300782E-5	2.0099999999999998E-4
76.0	1.9338743884122246E-5	1.54E-4
77.0	9.024747145923716E-6	1.12E-4
78.0	5.801623165236674E-6	7.699999999999999E-5
79.0	3.8677487768244495E-6	6.3E-5
80.0	3.8677487768244495E-6	3.7E-5
81.0	2.578499184549633E-6	2.8000000000000003E-5
82.0	1.2892495922748164E-6	1.6E-5
83.0	6.446247961374082E-7	9.0E-6
84.0	0.0	4.0E-6
85.0	6.446247961374082E-7	0.0
86.0	0.0	1.0E-6
87.0	0.0	0.0
88.0	0.0	0.0
89.0	6.446247961374082E-7	0.0
90.0	0.0	0.0
91.0	0.0	0.0
92.0	1.9338743884122248E-6	0.0
93.0	6.446247961374082E-7	0.0
94.0	1.2892495922748164E-5	0.0
95.0	2.256186786480929E-5	0.0
96.0	6.446247961374082E-5	0.0
97.0	1.559992006652528E-4	0.0
98.0	3.119984013305056E-4	0.0
99.0	6.272199266416983E-4	0.0
100.0	0.0016882723410838723	0.0
