#Insert size (bp)	insert size
1.0	427.0
2.0	46.0
3.0	78.0
4.0	14.0
5.0	589.0
6.0	11.0
7.0	52.0
8.0	12.0
9.0	13.0
10.0	8.0
11.0	9.0
12.0	8.0
13.0	5.0
14.0	7.0
15.0	4.0
16.0	7.0
17.0	6.0
18.0	4.0
19.0	4.0
20.0	4.0
21.0	2.0
22.0	3.0
23.0	5.0
24.0	3.0
25.0	2.0
26.0	2.0
27.0	7.0
28.0	3.0
29.0	1.0
30.0	3.0
31.0	4.0
32.0	7.0
33.0	2.0
34.0	5.0
35.0	6.0
36.0	5.0
37.0	4.0
38.0	4.0
39.0	4.0
40.0	4.0
41.0	3.0
42.0	3.0
43.0	5.0
44.0	3.0
45.0	11.0
46.0	3.0
47.0	88.0
48.0	15.0
49.0	6.0
50.0	8.0
51.0	5.0
52.0	10.0
53.0	12.0
54.0	11.0
55.0	10.0
56.0	6.0
57.0	8.0
58.0	14.0
59.0	6.0
60.0	10.0
61.0	15.0
62.0	11.0
63.0	5.0
64.0	11.0
65.0	11.0
66.0	11.0
67.0	15.0
68.0	15.0
69.0	16.0
70.0	6.0
71.0	7.0
72.0	9.0
73.0	11.0
74.0	11.0
75.0	8.0
76.0	20.0
77.0	7.0
78.0	11.0
79.0	6.0
80.0	9.0
81.0	7.0
82.0	13.0
83.0	5.0
84.0	7.0
85.0	9.0
86.0	4.0
87.0	12.0
88.0	12.0
89.0	6.0
90.0	10.0
91.0	13.0
92.0	9.0
93.0	21.0
94.0	10.0
95.0	59.0
96.0	16.0
97.0	20.0
98.0	14.0
99.0	129.0
100.0	66.0
101.0	23.0
102.0	7.0
103.0	56.0
104.0	128.0
105.0	40.0
106.0	29.0
107.0	23.0
108.0	23.0
109.0	16.0
110.0	31.0
111.0	23.0
112.0	26.0
113.0	25.0
114.0	150.0
115.0	26.0
116.0	37.0
117.0	30.0
118.0	35.0
119.0	24.0
120.0	33.0
121.0	32.0
122.0	23.0
123.0	34.0
124.0	17.0
125.0	22.0
126.0	35.0
127.0	19.0
128.0	47.0
129.0	19.0
130.0	19.0
131.0	39.0
132.0	138.0
133.0	23.0
134.0	12.0
135.0	31.0
136.0	80.0
137.0	79.0
138.0	60.0
139.0	72.0
140.0	47.0
141.0	35.0
142.0	18.0
143.0	33.0
144.0	50.0
145.0	9.0
146.0	16.0
147.0	23.0
148.0	46.0
149.0	30.0
150.0	43.0
151.0	54.0
152.0	30.0
153.0	48.0
154.0	15.0
155.0	261.0
156.0	45.0
157.0	11.0
158.0	29.0
159.0	30.0
160.0	13.0
161.0	18.0
162.0	16.0
163.0	24.0
164.0	38.0
165.0	43.0
166.0	19.0
167.0	25.0
168.0	33.0
169.0	99.0
170.0	13.0
171.0	45.0
172.0	35.0
173.0	35.0
174.0	41.0
175.0	36.0
176.0	30.0
177.0	45.0
178.0	21.0
179.0	43.0
180.0	4593.0
181.0	2920.0
182.0	28.0
183.0	15.0
184.0	22.0
185.0	66.0
186.0	46.0
187.0	3175.0
188.0	54.0
189.0	21.0
190.0	32.0
191.0	2876.0
192.0	23.0
193.0	32.0
194.0	25.0
195.0	33.0
196.0	4913.0
197.0	36.0
198.0	3334.0
199.0	4063.0
200.0	79.0
201.0	17.0
202.0	62.0
203.0	254.0
204.0	16.0
205.0	39.0
206.0	33.0
207.0	67.0
208.0	74.0
209.0	33.0
210.0	36.0
211.0	72.0
212.0	80.0
213.0	74.0
214.0	57.0
215.0	154.0
216.0	17901.0
217.0	13745.0
218.0	14301.0
219.0	17221.0
220.0	6720.0
221.0	8534.0
222.0	15640.0
223.0	18604.0
224.0	4422.0
225.0	6456.0
226.0	12807.0
227.0	17247.0
228.0	4999.0
229.0	17987.0
230.0	14938.0
231.0	9138.0
232.0	5398.0
233.0	10362.0
234.0	31985.0
235.0	24380.0
236.0	18585.0
237.0	13250.0
238.0	17987.0
239.0	16849.0
240.0	49026.0
241.0	666.0
242.0	1898.0
243.0	23.0
244.0	1947.0
245.0	1896.0
246.0	79.0
247.0	35.0
248.0	27.0
249.0	2152.0
250.0	4678.0
251.0	75.0
252.0	97.0
253.0	3247.0
254.0	34.0
255.0	243.0
256.0	1912.0
257.0	101.0
258.0	2561.0
259.0	23.0
260.0	24.0
261.0	59.0
262.0	25.0
263.0	3141.0
264.0	75.0
265.0	25.0
266.0	92.0
267.0	1547.0
268.0	32.0
269.0	93.0
270.0	16771.0
271.0	4477.0
272.0	8268.0
273.0	1044.0
274.0	10809.0
275.0	8142.0
276.0	8345.0
277.0	3891.0
278.0	5299.0
279.0	7280.0
280.0	2219.0
281.0	2510.0
282.0	1233.0
283.0	11265.0
284.0	4646.0
285.0	6840.0
286.0	10668.0
287.0	5848.0
288.0	1910.0
289.0	4984.0
290.0	2186.0
291.0	8626.0
292.0	2455.0
293.0	5050.0
294.0	5476.0
295.0	5153.0
296.0	8080.0
297.0	7833.0
298.0	4624.0
299.0	9636.0
300.0	18569.0
301.0	51.0
302.0	34.0
303.0	18.0
304.0	28.0
305.0	26.0
306.0	65.0
307.0	2687.0
308.0	1780.0
309.0	85.0
310.0	994.0
311.0	154.0
312.0	35.0
313.0	85.0
314.0	106.0
315.0	9102.0
316.0	5204.0
317.0	3229.0
318.0	2752.0
319.0	851.0
320.0	4100.0
321.0	4049.0
322.0	4704.0
323.0	1364.0
324.0	2055.0
325.0	4924.0
326.0	11306.0
327.0	11208.0
328.0	8248.0
329.0	5239.0
330.0	2722.0
331.0	7472.0
332.0	1269.0
333.0	457.0
334.0	10491.0
335.0	14582.0
336.0	1854.0
337.0	2520.0
338.0	4163.0
339.0	8540.0
340.0	4711.0
341.0	968.0
342.0	6344.0
343.0	2436.0
344.0	2583.0
345.0	5938.0
346.0	7905.0
347.0	4299.0
348.0	4777.0
349.0	6754.0
350.0	14795.0
351.0	1187.0
352.0	65.0
353.0	5.0
354.0	18.0
355.0	42.0
356.0	35.0
357.0	17.0
358.0	58.0
359.0	36.0
360.0	8.0
361.0	3.0
362.0	132.0
363.0	6.0
364.0	25.0
365.0	1.0
366.0	29.0
367.0	21.0
368.0	36.0
369.0	20.0
370.0	4.0
371.0	10.0
372.0	8.0
373.0	1.0
374.0	5.0
375.0	7.0
376.0	32.0
377.0	6.0
378.0	7.0
379.0	4.0
380.0	22.0
381.0	12.0
382.0	35.0
383.0	16.0
384.0	44.0
385.0	1.0
386.0	9.0
387.0	8.0
389.0	2.0
390.0	34.0
391.0	5.0
392.0	4.0
393.0	31.0
394.0	11.0
395.0	9.0
397.0	3.0
398.0	7.0
399.0	30.0
400.0	5.0
402.0	1.0
403.0	53.0
404.0	25.0
405.0	1.0
406.0	5.0
407.0	1.0
408.0	45.0
409.0	24.0
410.0	12.0
411.0	43.0
412.0	10.0
413.0	3.0
414.0	27.0
415.0	5.0
416.0	3.0
418.0	3.0
419.0	30.0
420.0	4.0
421.0	30.0
423.0	11.0
424.0	2.0
425.0	1.0
426.0	58.0
427.0	4.0
428.0	17.0
429.0	1.0
430.0	4.0
431.0	19.0
432.0	33.0
433.0	2.0
434.0	2.0
435.0	13.0
436.0	13.0
437.0	5.0
439.0	29.0
440.0	5.0
441.0	1.0
442.0	8.0
443.0	25.0
444.0	16.0
446.0	9.0
447.0	7.0
448.0	93.0
449.0	62.0
451.0	17.0
452.0	328.0
454.0	26.0
455.0	7.0
456.0	27.0
457.0	10.0
458.0	20.0
459.0	14.0
460.0	8.0
461.0	61.0
462.0	13.0
463.0	3.0
464.0	2.0
465.0	1.0
466.0	1.0
467.0	15.0
470.0	2.0
471.0	82.0
472.0	15.0
475.0	17.0
476.0	53.0
481.0	3.0
483.0	6.0
484.0	2.0
486.0	3.0
487.0	6.0
488.0	10.0
489.0	19.0
490.0	1.0
491.0	8.0
493.0	6.0
494.0	1.0
495.0	14.0
496.0	5.0
497.0	7.0
499.0	6.0
505.0	13.0
506.0	17.0
507.0	6.0
508.0	1.0
509.0	7.0
511.0	6.0
514.0	3.0
515.0	1.0
516.0	4.0
517.0	3.0
518.0	10.0
523.0	4.0
