#Mapping quality	mapping quality
0.0	64882.0
1.0	1618.0
2.0	1689.0
3.0	3927.0
4.0	1607.0
5.0	2509.0
6.0	1357.0
7.0	1208.0
8.0	658.0
9.0	707.0
10.0	396.0
11.0	326.0
12.0	478.0
13.0	423.0
14.0	548.0
15.0	482.0
16.0	1230.0
17.0	1395.0
18.0	731.0
19.0	225.0
20.0	290.0
21.0	207.0
22.0	400.0
23.0	187.0
24.0	696.0
25.0	557.0
26.0	1116.0
27.0	34.0
28.0	174.0
29.0	417.0
30.0	261.0
31.0	121.0
32.0	197.0
33.0	248.0
34.0	118.0
35.0	347.0
36.0	118.0
37.0	151.0
38.0	175.0
39.0	620.0
40.0	681.0
41.0	249.0
42.0	1130.0
43.0	402.0
44.0	556.0
45.0	1937.0
46.0	295.0
47.0	620.0
48.0	723.0
49.0	126.0
50.0	664.0
51.0	218.0
52.0	390.0
53.0	672.0
54.0	457.0
55.0	280.0
56.0	771.0
57.0	1540.0
58.0	1692.0
59.0	78141.0
60.0	267233.0
