#GC Content (%)	Sample	HUMAN (hg19)
1.0	4.667899262674869E-5	0.0
2.0	1.623617134843432E-5	3.0E-6
3.0	1.8265692766988613E-5	3.0E-6
4.0	2.8413299859760066E-5	1.0E-5
5.0	2.4354257022651484E-5	8.0E-6
6.0	2.0295214185542903E-5	1.2000000000000002E-5
7.0	1.928045347626576E-5	6.999999999999999E-6
8.0	2.3339496313374338E-5	9.999999999999999E-6
9.0	1.4206649929880035E-5	1.6E-5
10.0	1.1162367802048598E-5	1.5000000000000002E-5
11.0	8.118085674217162E-6	1.9999999999999998E-5
12.0	1.1162367802048596E-5	1.6E-5
13.0	4.059042837108581E-6	1.6E-5
14.0	5.0738035463857265E-6	2.4999999999999998E-5
15.0	3.0442821278314356E-6	2.2000000000000003E-5
16.0	9.132846383494308E-6	2.6999999999999996E-5
17.0	9.132846383494307E-6	3.3E-5
18.0	3.0442821278314356E-6	3.7000000000000005E-5
19.0	7.1033249649400174E-6	4.7000000000000004E-5
20.0	1.4206649929880033E-5	5.4999999999999995E-5
21.0	1.3191889220602889E-5	6.400000000000001E-5
22.0	2.1309974894820052E-5	9.3E-5
23.0	2.841329985976007E-5	1.66E-4
24.0	3.8560906952531526E-5	3.03E-4
25.0	2.0193738114615193E-4	7.059999999999999E-4
26.0	9.051665526752138E-4	0.0016020000000000001
27.0	0.002173617439271645	0.0033690000000000005
28.0	0.0033821974440207256	0.006167999999999999
29.0	0.0010989858481471485	0.010352
30.0	0.004917530397157047	0.015647
31.0	0.01087417576061389	0.022148
32.0	0.012050283422666102	0.028808
33.0	0.02102990093905956	0.035106000000000005
34.0	0.020029346879712296	0.041161
35.0	0.02709512569840906	0.047408
36.0	0.028618281523034056	0.052698999999999996
37.0	0.0395787119439365	0.057517000000000006
38.0	0.03974411793954867	0.061487999999999994
39.0	0.04235306772310021	0.063321
40.0	0.055525676490226834	0.060248
41.0	0.0450888625953114	0.055508
42.0	0.043259249036484704	0.051446000000000006
43.0	0.040913122276635946	0.048194
44.0	0.02206089781968514	0.044423
45.0	0.01528939960667875	0.040655000000000004
46.0	0.01626052560545698	0.03652
47.0	0.02122574975595005	0.032315
48.0	0.014011815873698822	0.028137999999999996
49.0	0.01981117332721771	0.02458
50.0	0.022324735604097198	0.020810000000000002
51.0	0.02701597436308544	0.017532
52.0	0.04233074298749612	0.014506999999999997
53.0	0.029842082938422294	0.012007
54.0	0.01635489835141975	0.010018
55.0	0.021384052426597286	0.008414999999999999
56.0	0.022484053035453706	0.007258
57.0	0.03667345203327603	0.006174999999999999
58.0	0.03625232633892602	0.005363000000000001
59.0	0.024688113296003667	0.0046159999999999994
60.0	0.029507211904360835	0.003946
61.0	0.03320601468967603	0.0034579999999999993
62.0	0.025286822114477185	0.002915
63.0	0.013699269575241462	0.0024610000000000005
64.0	0.01870305463268707	0.0019950000000000002
65.0	0.011025375106296184	0.0016779999999999998
66.0	0.009683861448631797	0.0013500000000000003
67.0	0.00767159096213522	0.001069
68.0	0.0065776789175344555	8.119999999999999E-4
69.0	0.005022050750212592	6.4E-4
70.0	0.0030077507422974588	5.05E-4
71.0	0.0031853338664209595	4.0299999999999993E-4
72.0	7.600557712485819E-4	3.2E-4
73.0	5.124541581849584E-4	2.79E-4
74.0	9.538750667205169E-5	2.0700000000000002E-4
75.0	1.1162367802048598E-5	2.0099999999999998E-4
76.0	5.0738035463857265E-6	1.54E-4
77.0	1.0147607092771453E-6	1.12E-4
78.0	1.0147607092771453E-6	7.699999999999999E-5
79.0	1.0147607092771453E-6	6.3E-5
80.0	2.0295214185542905E-6	3.7E-5
81.0	0.0	2.8000000000000003E-5
82.0	1.0147607092771453E-6	1.6E-5
83.0	0.0	9.0E-6
84.0	0.0	4.0E-6
85.0	0.0	0.0
86.0	1.0147607092771453E-6	1.0E-6
87.0	1.0147607092771453E-6	0.0
88.0	2.0295214185542905E-6	0.0
89.0	0.0	0.0
90.0	0.0	0.0
91.0	2.0295214185542905E-6	0.0
92.0	1.0147607092771453E-6	0.0
93.0	4.059042837108581E-6	0.0
94.0	7.1033249649400174E-6	0.0
95.0	2.1309974894820052E-5	0.0
96.0	5.073803546385727E-5	0.0
97.0	1.6642075632145183E-4	0.0
98.0	3.1051677703880645E-4	0.0
99.0	6.2915163975183E-4	0.0
100.0	0.0035902233894225407	0.0
