#Mapping quality	mapping quality
0.0	136080.0
1.0	4217.0
2.0	3372.0
3.0	5829.0
4.0	2967.0
5.0	4202.0
6.0	2418.0
7.0	2325.0
8.0	1693.0
9.0	1643.0
10.0	1170.0
11.0	1520.0
12.0	1766.0
13.0	1129.0
14.0	1148.0
15.0	1686.0
16.0	1447.0
17.0	1109.0
18.0	943.0
19.0	380.0
20.0	549.0
21.0	659.0
22.0	698.0
23.0	557.0
24.0	514.0
25.0	1340.0
26.0	1129.0
27.0	647.0
28.0	347.0
29.0	390.0
30.0	237.0
31.0	593.0
32.0	196.0
33.0	165.0
34.0	247.0
35.0	153.0
36.0	825.0
37.0	237.0
38.0	47.0
39.0	114.0
40.0	491.0
41.0	210.0
42.0	1290.0
43.0	804.0
44.0	333.0
45.0	2423.0
46.0	442.0
47.0	325.0
48.0	726.0
49.0	364.0
50.0	277.0
51.0	471.0
52.0	460.0
53.0	364.0
54.0	749.0
55.0	1034.0
56.0	770.0
57.0	1254.0
58.0	1996.0
59.0	100931.0
60.0	282908.0
