#Mapping quality	mapping quality
0.0	126059.0
1.0	3652.0
2.0	3797.0
3.0	6338.0
4.0	2784.0
5.0	3522.0
6.0	2315.0
7.0	1848.0
8.0	1941.0
9.0	1703.0
10.0	1394.0
11.0	1002.0
12.0	839.0
13.0	1053.0
14.0	1364.0
15.0	662.0
16.0	1347.0
17.0	1417.0
18.0	850.0
19.0	258.0
20.0	574.0
21.0	551.0
22.0	590.0
23.0	402.0
24.0	366.0
25.0	258.0
26.0	754.0
27.0	834.0
28.0	197.0
29.0	248.0
30.0	266.0
31.0	301.0
32.0	55.0
33.0	267.0
34.0	386.0
35.0	308.0
36.0	376.0
37.0	133.0
38.0	188.0
39.0	61.0
40.0	1349.0
41.0	612.0
42.0	652.0
43.0	212.0
44.0	684.0
45.0	1857.0
46.0	164.0
47.0	244.0
48.0	545.0
49.0	408.0
50.0	144.0
51.0	344.0
52.0	259.0
53.0	446.0
54.0	217.0
55.0	425.0
56.0	1046.0
57.0	832.0
58.0	1768.0
59.0	104165.0
60.0	179721.0
