#Mapping quality	mapping quality
0.0	199208.0
1.0	6812.0
2.0	6306.0
3.0	8679.0
4.0	4598.0
5.0	4982.0
6.0	4160.0
7.0	2714.0
8.0	2872.0
9.0	1844.0
10.0	2397.0
11.0	1432.0
12.0	1785.0
13.0	2385.0
14.0	1496.0
15.0	1901.0
16.0	1850.0
17.0	1733.0
18.0	1617.0
19.0	621.0
20.0	680.0
21.0	592.0
22.0	1019.0
23.0	355.0
24.0	1106.0
25.0	1111.0
26.0	942.0
27.0	745.0
28.0	723.0
29.0	536.0
30.0	1125.0
31.0	596.0
32.0	227.0
33.0	770.0
34.0	395.0
35.0	374.0
36.0	592.0
37.0	566.0
38.0	235.0
39.0	129.0
40.0	1466.0
41.0	758.0
42.0	1111.0
43.0	577.0
44.0	284.0
45.0	2437.0
46.0	1068.0
47.0	401.0
48.0	779.0
49.0	254.0
50.0	652.0
51.0	1020.0
52.0	613.0
53.0	784.0
54.0	890.0
55.0	545.0
56.0	1373.0
57.0	1840.0
58.0	1834.0
59.0	115105.0
60.0	337865.0
