#Insert size (bp)	insert size
1.0	974.0
2.0	123.0
3.0	124.0
4.0	52.0
5.0	162.0
6.0	35.0
7.0	40.0
8.0	36.0
9.0	20.0
10.0	26.0
11.0	18.0
12.0	20.0
13.0	28.0
14.0	19.0
15.0	21.0
16.0	16.0
17.0	14.0
18.0	14.0
19.0	15.0
20.0	10.0
21.0	15.0
22.0	18.0
23.0	14.0
24.0	44.0
25.0	10.0
26.0	24.0
27.0	21.0
28.0	24.0
29.0	29.0
30.0	24.0
31.0	13.0
32.0	27.0
33.0	20.0
34.0	21.0
35.0	21.0
36.0	28.0
37.0	34.0
38.0	10.0
39.0	20.0
40.0	31.0
41.0	29.0
42.0	33.0
43.0	18.0
44.0	22.0
45.0	22.0
46.0	20.0
47.0	44.0
48.0	24.0
49.0	38.0
50.0	23.0
51.0	39.0
52.0	35.0
53.0	35.0
54.0	44.0
55.0	39.0
56.0	46.0
57.0	38.0
58.0	39.0
59.0	30.0
60.0	44.0
61.0	41.0
62.0	44.0
63.0	47.0
64.0	36.0
65.0	37.0
66.0	37.0
67.0	49.0
68.0	35.0
69.0	46.0
70.0	47.0
71.0	34.0
72.0	56.0
73.0	49.0
74.0	44.0
75.0	41.0
76.0	46.0
77.0	54.0
78.0	42.0
79.0	38.0
80.0	42.0
81.0	42.0
82.0	28.0
83.0	40.0
84.0	40.0
85.0	53.0
86.0	44.0
87.0	47.0
88.0	54.0
89.0	48.0
90.0	47.0
91.0	54.0
92.0	66.0
93.0	49.0
94.0	54.0
95.0	62.0
96.0	61.0
97.0	94.0
98.0	70.0
99.0	308.0
100.0	206.0
101.0	71.0
102.0	77.0
103.0	69.0
104.0	168.0
105.0	94.0
106.0	103.0
107.0	73.0
108.0	95.0
109.0	78.0
110.0	88.0
111.0	91.0
112.0	85.0
113.0	92.0
114.0	418.0
115.0	74.0
116.0	176.0
117.0	109.0
118.0	116.0
119.0	79.0
120.0	114.0
121.0	144.0
122.0	147.0
123.0	100.0
124.0	97.0
125.0	107.0
126.0	173.0
127.0	96.0
128.0	148.0
129.0	79.0
130.0	96.0
131.0	150.0
132.0	90.0
133.0	94.0
134.0	92.0
135.0	125.0
136.0	289.0
137.0	139.0
138.0	189.0
139.0	162.0
140.0	145.0
141.0	144.0
142.0	107.0
143.0	111.0
144.0	126.0
145.0	86.0
146.0	97.0
147.0	97.0
148.0	178.0
149.0	132.0
150.0	170.0
151.0	217.0
152.0	140.0
153.0	144.0
154.0	94.0
155.0	1054.0
156.0	172.0
157.0	73.0
158.0	145.0
159.0	198.0
160.0	104.0
161.0	73.0
