#Mapping quality	mapping quality
0.0	69490.0
1.0	1577.0
2.0	2030.0
3.0	4642.0
4.0	1607.0
5.0	2377.0
6.0	1041.0
7.0	1160.0
8.0	1008.0
9.0	744.0
10.0	552.0
11.0	693.0
12.0	495.0
13.0	1220.0
14.0	730.0
15.0	1156.0
16.0	774.0
17.0	696.0
18.0	800.0
19.0	306.0
20.0	242.0
21.0	412.0
22.0	393.0
23.0	217.0
24.0	350.0
25.0	139.0
26.0	106.0
27.0	1246.0
28.0	305.0
29.0	254.0
30.0	653.0
31.0	358.0
32.0	184.0
33.0	209.0
34.0	166.0
35.0	64.0
36.0	231.0
37.0	480.0
38.0	89.0
39.0	61.0
40.0	683.0
41.0	279.0
42.0	718.0
43.0	160.0
44.0	365.0
45.0	1870.0
46.0	132.0
47.0	208.0
48.0	163.0
49.0	47.0
50.0	26.0
51.0	458.0
52.0	719.0
53.0	235.0
54.0	932.0
55.0	471.0
56.0	745.0
57.0	1029.0
58.0	1088.0
59.0	77394.0
60.0	209769.0
