#Mapping quality	mapping quality
0.0	25219.0
1.0	606.0
2.0	616.0
3.0	3062.0
4.0	793.0
5.0	1437.0
6.0	486.0
7.0	359.0
8.0	240.0
9.0	36.0
10.0	288.0
11.0	307.0
12.0	134.0
13.0	67.0
14.0	582.0
15.0	186.0
16.0	705.0
17.0	996.0
18.0	320.0
19.0	178.0
20.0	97.0
21.0	39.0
22.0	72.0
23.0	237.0
24.0	13.0
25.0	48.0
26.0	10.0
27.0	877.0
28.0	49.0
29.0	227.0
30.0	41.0
31.0	24.0
32.0	66.0
33.0	3.0
34.0	199.0
35.0	27.0
36.0	76.0
37.0	167.0
38.0	18.0
39.0	20.0
40.0	426.0
41.0	100.0
42.0	240.0
43.0	336.0
44.0	613.0
45.0	1420.0
47.0	186.0
48.0	363.0
49.0	181.0
50.0	117.0
51.0	83.0
52.0	17.0
53.0	272.0
54.0	193.0
55.0	440.0
56.0	960.0
57.0	606.0
58.0	976.0
59.0	22271.0
60.0	154029.0
