#Mapping quality	mapping quality
0.0	61245.0
1.0	1845.0
2.0	1715.0
3.0	3729.0
4.0	885.0
5.0	2652.0
6.0	1631.0
7.0	926.0
8.0	988.0
9.0	618.0
10.0	611.0
11.0	440.0
12.0	749.0
13.0	711.0
14.0	390.0
15.0	651.0
16.0	1044.0
17.0	998.0
18.0	251.0
19.0	219.0
20.0	264.0
21.0	146.0
22.0	229.0
23.0	821.0
24.0	635.0
25.0	1159.0
26.0	441.0
27.0	406.0
28.0	558.0
29.0	127.0
30.0	139.0
31.0	47.0
32.0	225.0
33.0	302.0
34.0	149.0
35.0	253.0
36.0	262.0
37.0	341.0
38.0	66.0
39.0	246.0
40.0	420.0
41.0	623.0
42.0	1268.0
43.0	360.0
44.0	332.0
45.0	2324.0
46.0	8.0
47.0	150.0
48.0	295.0
49.0	244.0
50.0	328.0
51.0	655.0
52.0	175.0
53.0	267.0
54.0	324.0
55.0	331.0
56.0	1080.0
57.0	1036.0
58.0	935.0
59.0	70615.0
60.0	259859.0
