#Mapping quality	mapping quality
0.0	66890.0
1.0	2091.0
2.0	1967.0
3.0	4081.0
4.0	1264.0
5.0	2298.0
6.0	2106.0
7.0	1096.0
8.0	932.0
9.0	829.0
10.0	581.0
11.0	284.0
12.0	610.0
13.0	464.0
14.0	746.0
15.0	558.0
16.0	533.0
17.0	849.0
18.0	462.0
19.0	242.0
20.0	328.0
21.0	258.0
22.0	205.0
23.0	215.0
24.0	207.0
25.0	234.0
26.0	510.0
27.0	403.0
28.0	111.0
29.0	170.0
30.0	226.0
31.0	248.0
32.0	129.0
33.0	37.0
34.0	75.0
35.0	333.0
36.0	170.0
37.0	89.0
38.0	65.0
40.0	542.0
41.0	385.0
42.0	788.0
43.0	628.0
44.0	690.0
45.0	2199.0
46.0	54.0
47.0	97.0
48.0	32.0
49.0	301.0
50.0	149.0
51.0	155.0
52.0	186.0
53.0	445.0
54.0	624.0
55.0	537.0
56.0	1193.0
57.0	575.0
58.0	1973.0
59.0	75639.0
60.0	151378.0
