#Mapping quality	mapping quality
0.0	184028.0
1.0	6653.0
2.0	5083.0
3.0	8302.0
4.0	3993.0
5.0	4910.0
6.0	4694.0
7.0	2295.0
8.0	2907.0
9.0	2268.0
10.0	1517.0
11.0	1536.0
12.0	1873.0
13.0	1686.0
14.0	2708.0
15.0	799.0
16.0	1526.0
17.0	1735.0
18.0	1416.0
19.0	754.0
20.0	1087.0
21.0	508.0
22.0	688.0
23.0	1384.0
24.0	948.0
25.0	1215.0
26.0	1455.0
27.0	734.0
28.0	555.0
29.0	333.0
30.0	716.0
31.0	515.0
32.0	268.0
33.0	885.0
34.0	379.0
35.0	553.0
36.0	425.0
37.0	313.0
38.0	102.0
39.0	261.0
40.0	1660.0
41.0	1080.0
42.0	1411.0
43.0	1046.0
44.0	808.0
45.0	2527.0
46.0	267.0
47.0	410.0
48.0	937.0
49.0	535.0
50.0	691.0
51.0	756.0
52.0	478.0
53.0	946.0
54.0	1347.0
55.0	1043.0
56.0	1338.0
57.0	2377.0
58.0	2770.0
59.0	114054.0
60.0	464561.0
