#Mapping quality	mapping quality
0.0	118187.0
1.0	4299.0
2.0	3811.0
3.0	6038.0
4.0	3439.0
5.0	3731.0
6.0	2454.0
7.0	1566.0
8.0	1324.0
9.0	1592.0
10.0	1570.0
11.0	1100.0
12.0	996.0
13.0	1406.0
14.0	1223.0
15.0	1043.0
16.0	1035.0
17.0	1133.0
18.0	1160.0
19.0	427.0
20.0	705.0
21.0	223.0
22.0	594.0
23.0	617.0
24.0	1342.0
25.0	618.0
26.0	692.0
27.0	395.0
28.0	399.0
29.0	292.0
30.0	741.0
31.0	287.0
32.0	519.0
33.0	423.0
34.0	50.0
35.0	38.0
36.0	245.0
37.0	224.0
38.0	237.0
39.0	91.0
40.0	838.0
41.0	308.0
42.0	794.0
43.0	690.0
44.0	152.0
45.0	2631.0
46.0	352.0
47.0	430.0
48.0	668.0
49.0	369.0
50.0	461.0
51.0	457.0
52.0	560.0
53.0	542.0
54.0	1164.0
55.0	455.0
56.0	826.0
57.0	1467.0
58.0	1942.0
59.0	105226.0
60.0	278131.0
