#Mapping quality	mapping quality
0.0	65556.0
1.0	2372.0
2.0	1692.0
3.0	4210.0
4.0	1585.0
5.0	1783.0
6.0	1124.0
7.0	1487.0
8.0	897.0
9.0	566.0
10.0	613.0
11.0	620.0
12.0	610.0
13.0	401.0
14.0	712.0
15.0	430.0
16.0	873.0
17.0	1014.0
18.0	511.0
19.0	446.0
20.0	447.0
21.0	298.0
22.0	130.0
23.0	162.0
24.0	710.0
25.0	473.0
26.0	768.0
27.0	599.0
28.0	117.0
29.0	297.0
30.0	231.0
31.0	7.0
32.0	381.0
33.0	92.0
34.0	111.0
35.0	114.0
36.0	2.0
37.0	204.0
38.0	23.0
39.0	100.0
40.0	600.0
41.0	395.0
42.0	1122.0
43.0	598.0
44.0	632.0
45.0	1796.0
46.0	238.0
47.0	361.0
48.0	139.0
49.0	97.0
50.0	141.0
51.0	517.0
52.0	151.0
53.0	495.0
54.0	394.0
55.0	312.0
56.0	1034.0
57.0	899.0
58.0	1796.0
59.0	71532.0
60.0	206212.0
