#Mapping quality	mapping quality
0.0	123551.0
1.0	4723.0
2.0	3689.0
3.0	5297.0
4.0	2241.0
5.0	4007.0
6.0	2578.0
7.0	2039.0
8.0	1732.0
9.0	1409.0
10.0	1172.0
11.0	848.0
12.0	1095.0
13.0	1454.0
14.0	1111.0
15.0	686.0
16.0	694.0
17.0	815.0
18.0	1076.0
19.0	497.0
20.0	750.0
21.0	441.0
22.0	602.0
23.0	277.0
24.0	413.0
25.0	1076.0
26.0	1015.0
27.0	408.0
28.0	585.0
29.0	330.0
30.0	529.0
31.0	336.0
32.0	186.0
33.0	163.0
34.0	567.0
35.0	345.0
36.0	563.0
37.0	494.0
38.0	249.0
39.0	599.0
40.0	924.0
41.0	527.0
42.0	1058.0
43.0	910.0
44.0	1009.0
45.0	1712.0
46.0	748.0
47.0	377.0
48.0	293.0
49.0	276.0
50.0	156.0
51.0	858.0
52.0	475.0
53.0	782.0
54.0	748.0
55.0	573.0
56.0	1533.0
57.0	1571.0
58.0	2079.0
59.0	109545.0
60.0	274367.0
