#Mapping quality	mapping quality
0.0	70475.0
1.0	2233.0
2.0	2131.0
3.0	4567.0
4.0	1724.0
5.0	2367.0
6.0	1815.0
7.0	1456.0
8.0	920.0
9.0	985.0
10.0	923.0
11.0	498.0
12.0	725.0
13.0	1084.0
14.0	599.0
15.0	348.0
16.0	438.0
17.0	780.0
18.0	561.0
19.0	476.0
20.0	318.0
21.0	373.0
22.0	270.0
23.0	573.0
24.0	232.0
25.0	285.0
26.0	576.0
27.0	611.0
28.0	119.0
29.0	344.0
30.0	319.0
31.0	122.0
32.0	232.0
33.0	76.0
34.0	122.0
35.0	253.0
36.0	190.0
37.0	183.0
38.0	118.0
39.0	79.0
40.0	655.0
41.0	149.0
42.0	999.0
43.0	552.0
44.0	625.0
45.0	1441.0
46.0	256.0
47.0	359.0
48.0	204.0
49.0	77.0
50.0	24.0
51.0	189.0
52.0	445.0
53.0	337.0
54.0	565.0
55.0	445.0
56.0	982.0
57.0	826.0
58.0	790.0
59.0	79633.0
60.0	162794.0
