#Mapping quality	mapping quality
0.0	161001.0
1.0	5104.0
2.0	4614.0
3.0	7015.0
4.0	4009.0
5.0	5041.0
6.0	3409.0
7.0	1847.0
8.0	1955.0
9.0	2149.0
10.0	1880.0
11.0	1645.0
12.0	1646.0
13.0	1636.0
14.0	1154.0
15.0	1035.0
16.0	1388.0
17.0	1957.0
18.0	1453.0
19.0	789.0
20.0	499.0
21.0	725.0
22.0	450.0
23.0	826.0
24.0	1416.0
25.0	409.0
26.0	1027.0
27.0	1224.0
28.0	387.0
29.0	536.0
30.0	988.0
31.0	488.0
32.0	494.0
33.0	827.0
34.0	757.0
35.0	793.0
36.0	894.0
37.0	840.0
38.0	21.0
39.0	390.0
40.0	1288.0
41.0	501.0
42.0	1255.0
43.0	678.0
44.0	1392.0
45.0	2007.0
46.0	547.0
47.0	693.0
48.0	1130.0
49.0	187.0
50.0	691.0
51.0	222.0
52.0	626.0
53.0	562.0
54.0	928.0
55.0	1400.0
56.0	824.0
57.0	1386.0
58.0	2554.0
59.0	111819.0
60.0	397147.0
