#Coverage	Number of genomic locations
370.0	2.0
371.0	9.0
372.0	2.0
373.0	29.0
374.0	11.0
375.0	12.0
376.0	7.0
377.0	29.0
378.0	40.0
379.0	55.0
380.0	52.0
381.0	8.0
382.0	15.0
383.0	46.0
384.0	40.0
385.0	26.0
388.0	1.0
390.0	9.0
391.0	2.0
392.0	4.0
393.0	10.0
394.0	21.0
395.0	4.0
396.0	2.0
397.0	2.0
398.0	23.0
399.0	30.0
400.0	85.0
401.0	251.0
402.0	11.0
403.0	6.0
404.0	3.0
405.0	87.0
406.0	1.0
407.0	128.0
408.0	2.0
409.0	2.0
410.0	14.0
411.0	23.0
412.0	16.0
413.0	46.0
414.0	95.0
415.0	11.0
416.0	17.0
417.0	62.0
418.0	3.0
442.0	2.0
443.0	1.0
445.0	1.0
446.0	1.0
447.0	3.0
448.0	5.0
450.0	2.0
451.0	2.0
452.0	18.0
453.0	16.0
454.0	32.0
455.0	3.0
456.0	3.0
457.0	22.0
458.0	2.0
459.0	107.0
460.0	6.0
461.0	201.0
462.0	1.0
463.0	1.0
464.0	1.0
465.0	1.0
467.0	6.0
468.0	4.0
469.0	3.0
470.0	3.0
471.0	6.0
472.0	1.0
473.0	3.0
474.0	9.0
475.0	16.0
476.0	20.0
477.0	2.0
478.0	9.0
479.0	4.0
480.0	12.0
481.0	6.0
482.0	36.0
483.0	16.0
484.0	15.0
485.0	228.0
486.0	7.0
487.0	1.0
488.0	19.0
489.0	31.0
490.0	15.0
496.0	1.0
499.0	1.0
500.0	2.0
501.0	4.0
502.0	5.0
503.0	61.0
504.0	3.0
505.0	38.0
506.0	2.0
507.0	1.0
508.0	3.0
509.0	1.0
511.0	2.0
512.0	2.0
513.0	1.0
514.0	1.0
516.0	7.0
517.0	4.0
518.0	82.0
519.0	1.0
520.0	2.0
522.0	2.0
523.0	8.0
524.0	6.0
525.0	2.0
526.0	1.0
527.0	12.0
528.0	36.0
529.0	80.0
532.0	15.0
533.0	3.0
534.0	39.0
535.0	30.0
536.0	39.0
537.0	5.0
539.0	30.0
540.0	55.0
542.0	1.0
544.0	22.0
545.0	9.0
546.0	15.0
548.0	2.0
550.0	1.0
551.0	2.0
553.0	11.0
554.0	2.0
555.0	2.0
556.0	1.0
557.0	2.0
558.0	1.0
559.0	1.0
560.0	3.0
561.0	4.0
562.0	5.0
563.0	5.0
564.0	98.0
565.0	26.0
566.0	50.0
567.0	46.0
568.0	2.0
569.0	5.0
570.0	45.0
571.0	19.0
572.0	7.0
573.0	10.0
574.0	2.0
575.0	29.0
576.0	13.0
577.0	27.0
578.0	139.0
579.0	101.0
580.0	26.0
581.0	32.0
582.0	29.0
584.0	1.0
587.0	1.0
588.0	1.0
590.0	1.0
591.0	3.0
592.0	4.0
593.0	5.0
594.0	87.0
596.0	38.0
597.0	20.0
598.0	40.0
599.0	23.0
600.0	60.0
613.0	3.0
614.0	1.0
618.0	4.0
619.0	4.0
620.0	33.0
624.0	8.0
625.0	32.0
626.0	67.0
638.0	3.0
658.0	1.0
661.0	1.0
663.0	1.0
665.0	1.0
667.0	1.0
668.0	3.0
669.0	2.0
670.0	6.0
672.0	36.0
673.0	50.0
674.0	20.0
678.0	1.0
679.0	1.0
683.0	6.0
684.0	4.0
685.0	1.0
686.0	3.0
688.0	10.0
759.0	23.0
760.0	4.0
761.0	1.0
767.0	1.0
773.0	1.0
774.0	1.0
775.0	1.0
793.0	1.0
800.0	2.0
802.0	1.0
804.0	2.0
806.0	2.0
807.0	1.0
808.0	15.0
812.0	3.0
813.0	20.0
814.0	60.0
815.0	3.0
828.0	1.0
831.0	1.0
832.0	1.0
836.0	1.0
839.0	1.0
840.0	4.0
841.0	10.0
842.0	8.0
843.0	14.0
844.0	46.0
