#Mapping quality	mapping quality
0.0	158232.0
1.0	5334.0
2.0	5264.0
3.0	6792.0
4.0	3260.0
5.0	4975.0
6.0	3345.0
7.0	2329.0
8.0	2553.0
9.0	2464.0
10.0	1532.0
11.0	1316.0
12.0	1598.0
13.0	1647.0
14.0	1609.0
15.0	760.0
16.0	1261.0
17.0	1735.0
18.0	1714.0
19.0	644.0
20.0	714.0
21.0	337.0
22.0	886.0
23.0	430.0
24.0	971.0
25.0	487.0
26.0	1618.0
27.0	960.0
28.0	410.0
29.0	206.0
30.0	1144.0
31.0	596.0
32.0	158.0
33.0	895.0
34.0	422.0
35.0	755.0
36.0	514.0
37.0	1247.0
38.0	396.0
39.0	671.0
40.0	1583.0
41.0	757.0
42.0	991.0
43.0	1237.0
44.0	698.0
45.0	2727.0
46.0	1475.0
47.0	912.0
48.0	531.0
49.0	544.0
50.0	197.0
51.0	423.0
52.0	411.0
53.0	1189.0
54.0	1043.0
55.0	349.0
56.0	1585.0
57.0	2377.0
58.0	2701.0
59.0	112297.0
60.0	484476.0
