#Mapping quality	mapping quality
0.0	83625.0
1.0	2282.0
2.0	2878.0
3.0	5309.0
4.0	2004.0
5.0	3009.0
6.0	2554.0
7.0	1475.0
8.0	1386.0
9.0	853.0
10.0	997.0
11.0	1011.0
12.0	1433.0
13.0	793.0
14.0	793.0
15.0	801.0
16.0	914.0
17.0	588.0
18.0	950.0
19.0	903.0
20.0	552.0
21.0	506.0
22.0	376.0
23.0	311.0
24.0	556.0
25.0	1098.0
26.0	381.0
27.0	586.0
28.0	343.0
29.0	336.0
30.0	592.0
31.0	169.0
32.0	203.0
33.0	206.0
34.0	76.0
35.0	161.0
36.0	415.0
37.0	222.0
38.0	86.0
39.0	163.0
40.0	1155.0
41.0	337.0
42.0	967.0
43.0	737.0
44.0	1905.0
45.0	1544.0
46.0	344.0
47.0	179.0
48.0	185.0
49.0	736.0
50.0	867.0
51.0	478.0
52.0	416.0
53.0	811.0
54.0	742.0
55.0	924.0
56.0	1563.0
57.0	1048.0
58.0	2575.0
59.0	119372.0
60.0	180743.0
