#Mapping quality	mapping quality
0.0	97748.0
1.0	2777.0
2.0	3058.0
3.0	5146.0
4.0	2107.0
5.0	2871.0
6.0	2507.0
7.0	1671.0
8.0	1367.0
9.0	869.0
10.0	851.0
11.0	904.0
12.0	968.0
13.0	999.0
14.0	888.0
15.0	481.0
16.0	700.0
17.0	1466.0
18.0	977.0
19.0	431.0
20.0	419.0
21.0	1204.0
22.0	579.0
23.0	731.0
24.0	995.0
25.0	1362.0
26.0	618.0
27.0	336.0
28.0	314.0
29.0	492.0
30.0	518.0
31.0	185.0
32.0	79.0
33.0	355.0
34.0	172.0
35.0	272.0
36.0	89.0
37.0	253.0
38.0	78.0
39.0	126.0
40.0	526.0
41.0	487.0
42.0	547.0
43.0	515.0
44.0	272.0
45.0	2326.0
46.0	153.0
47.0	535.0
48.0	430.0
49.0	262.0
50.0	164.0
51.0	583.0
52.0	357.0
53.0	544.0
54.0	1298.0
55.0	384.0
56.0	767.0
57.0	1601.0
58.0	972.0
59.0	98277.0
60.0	237616.0
