#GC Content (%)	Sample	HUMAN (hg19)
1.0	3.9283276618102715E-5	0.0
2.0	1.4731228731788518E-5	3.0E-6
3.0	2.1278441501472306E-5	3.0E-6
4.0	2.7825654271156085E-5	1.0E-5
5.0	2.9462457463577033E-5	8.0E-6
6.0	2.946245746357704E-5	1.2000000000000002E-5
7.0	2.4552047886314195E-5	6.999999999999999E-6
8.0	3.273606384841893E-5	9.999999999999999E-6
9.0	1.800483511663041E-5	1.6E-5
10.0	2.291524469389325E-5	1.5000000000000002E-5
11.0	1.4731228731788518E-5	1.9999999999999998E-5
12.0	3.273606384841893E-6	1.6E-5
13.0	8.184015962104732E-6	1.6E-5
14.0	8.184015962104732E-6	2.4999999999999998E-5
15.0	6.547212769683786E-6	2.2000000000000003E-5
16.0	1.6368031924209464E-6	2.6999999999999996E-5
17.0	9.820819154525679E-6	3.3E-5
18.0	4.910409577262839E-6	3.7000000000000005E-5
19.0	6.547212769683786E-6	4.7000000000000004E-5
20.0	6.547212769683786E-6	5.4999999999999995E-5
21.0	4.910409577262839E-6	6.400000000000001E-5
22.0	1.6368031924209464E-5	9.3E-5
23.0	1.6368031924209464E-5	1.66E-4
24.0	4.092007981052366E-5	3.03E-4
25.0	1.6040671285725276E-4	7.059999999999999E-4
26.0	7.889391387468961E-4	0.0016020000000000001
27.0	0.0016073407349573693	0.0033690000000000005
28.0	0.0030362699219408555	0.006167999999999999
29.0	0.0012276023943157098	0.010352
30.0	0.004993886540076308	0.015647
31.0	0.009094078537090777	0.022148
32.0	0.009087531324321095	0.028808
33.0	0.01706858369056563	0.035106000000000005
34.0	0.02106402028326516	0.041161
35.0	0.022812126092770734	0.047408
36.0	0.026419640328866494	0.052698999999999996
37.0	0.03672004281877151	0.057517000000000006
38.0	0.032837545646349026	0.061487999999999994
39.0	0.0398136008524471	0.063321
40.0	0.04897478832042715	0.060248
41.0	0.042970994210627105	0.055508
42.0	0.041203246762812486	0.051446000000000006
43.0	0.041456951257637736	0.048194
44.0	0.02317549640148818	0.044423
45.0	0.011902832815285123	0.040655000000000004
46.0	0.01405686581651109	0.03652
47.0	0.01480652167863988	0.032315
48.0	0.013189360124527986	0.028137999999999996
49.0	0.021206422161005784	0.02458
50.0	0.02300363206628398	0.020810000000000002
51.0	0.02834779448953837	0.017532
52.0	0.03632557324939807	0.014506999999999997
53.0	0.029585217703008607	0.012007
54.0	0.01646132970617746	0.010018
55.0	0.024570052721430827	0.008414999999999999
56.0	0.027424637489012957	0.007258
57.0	0.03830446830903499	0.006174999999999999
58.0	0.037921456362008485	0.005363000000000001
59.0	0.027431184701782643	0.0046159999999999994
60.0	0.03614716170142418	0.003946
61.0	0.03425665401417799	0.0034579999999999993
62.0	0.026704444084347745	0.002915
63.0	0.017864070042082212	0.0024610000000000005
64.0	0.02238164685316402	0.0019950000000000002
65.0	0.013565824858784803	0.0016779999999999998
66.0	0.014886725035068507	0.0013500000000000003
67.0	0.010781622628476775	0.001069
68.0	0.01177679896946871	8.119999999999999E-4
69.0	0.00852610782932071	6.4E-4
70.0	0.004488114353618235	5.05E-4
71.0	0.0038628555341134333	4.0299999999999993E-4
72.0	9.460722452193069E-4	3.2E-4
73.0	4.0429038852797376E-4	2.79E-4
74.0	8.184015962104734E-5	2.0700000000000002E-4
75.0	2.4552047886314195E-5	2.0099999999999998E-4
76.0	1.4731228731788518E-5	1.54E-4
77.0	1.6368031924209464E-5	1.12E-4
78.0	6.547212769683786E-6	7.699999999999999E-5
79.0	6.547212769683786E-6	6.3E-5
80.0	1.6368031924209464E-6	3.7E-5
81.0	0.0	2.8000000000000003E-5
82.0	1.6368031924209464E-6	1.6E-5
83.0	1.6368031924209464E-6	9.0E-6
84.0	0.0	4.0E-6
85.0	0.0	0.0
86.0	0.0	1.0E-6
87.0	0.0	0.0
88.0	1.6368031924209464E-6	0.0
89.0	1.6368031924209464E-6	0.0
90.0	0.0	0.0
91.0	1.6368031924209464E-6	0.0
92.0	0.0	0.0
93.0	3.273606384841893E-6	0.0
94.0	4.910409577262839E-6	0.0
95.0	2.291524469389325E-5	0.0
96.0	8.184015962104733E-5	0.0
97.0	2.0951080862988115E-4	0.0
98.0	3.928327661810272E-4	0.0
99.0	7.529294685136354E-4	0.0
100.0	0.002319350123660481	0.0
