#Mapping quality	mapping quality
0.0	128679.0
1.0	4545.0
2.0	4194.0
3.0	5857.0
4.0	2823.0
5.0	4256.0
6.0	2486.0
7.0	2244.0
8.0	2006.0
9.0	1828.0
10.0	1242.0
11.0	1118.0
12.0	1350.0
13.0	781.0
14.0	1022.0
15.0	1022.0
16.0	1170.0
17.0	1144.0
18.0	1137.0
19.0	850.0
20.0	844.0
21.0	835.0
22.0	605.0
23.0	482.0
24.0	939.0
25.0	362.0
26.0	876.0
27.0	581.0
28.0	346.0
29.0	225.0
30.0	637.0
31.0	353.0
32.0	157.0
33.0	171.0
34.0	135.0
35.0	149.0
36.0	444.0
37.0	376.0
38.0	132.0
39.0	281.0
40.0	1979.0
41.0	643.0
42.0	364.0
43.0	393.0
44.0	1036.0
45.0	1866.0
46.0	163.0
47.0	450.0
48.0	793.0
49.0	336.0
50.0	255.0
51.0	280.0
52.0	505.0
53.0	1105.0
54.0	722.0
55.0	721.0
56.0	1200.0
57.0	1682.0
58.0	1947.0
59.0	100571.0
60.0	243900.0
