#Coverage	Number of genomic locations
0.0	3.20928538E9
1.0	7061.0
2.0	7300.0
3.0	1742.0
4.0	3327.0
5.0	674.0
6.0	2341.0
7.0	1167.0
8.0	1523.0
9.0	625.0
10.0	2048.0
11.0	848.0
12.0	975.0
13.0	422.0
14.0	1186.0
15.0	1092.0
16.0	1076.0
17.0	263.0
18.0	1606.0
19.0	1644.0
20.0	1646.0
21.0	555.0
22.0	1431.0
23.0	1117.0
24.0	1183.0
25.0	1618.0
26.0	1065.0
27.0	1001.0
28.0	1163.0
29.0	1242.0
30.0	1703.0
31.0	660.0
32.0	2241.0
33.0	1047.0
34.0	1402.0
35.0	643.0
36.0	663.0
37.0	1120.0
38.0	2111.0
39.0	699.0
40.0	1491.0
41.0	598.0
42.0	539.0
43.0	978.0
44.0	1054.0
45.0	778.0
46.0	1281.0
47.0	1142.0
48.0	784.0
49.0	1033.0
50.0	2649.0
51.0	1634.0
52.0	1690.0
53.0	1488.0
54.0	1745.0
55.0	700.0
56.0	1453.0
57.0	1103.0
58.0	1235.0
59.0	809.0
60.0	1258.0
61.0	754.0
62.0	1121.0
63.0	870.0
64.0	1903.0
65.0	604.0
66.0	1260.0
67.0	1069.0
68.0	1168.0
69.0	803.0
70.0	825.0
71.0	620.0
72.0	1347.0
73.0	544.0
74.0	1400.0
75.0	580.0
76.0	963.0
77.0	664.0
78.0	1040.0
79.0	775.0
80.0	1012.0
81.0	860.0
82.0	772.0
83.0	238.0
84.0	999.0
85.0	555.0
86.0	1421.0
87.0	873.0
88.0	731.0
89.0	539.0
90.0	528.0
91.0	662.0
92.0	983.0
93.0	594.0
94.0	1068.0
95.0	330.0
96.0	471.0
97.0	382.0
98.0	498.0
99.0	373.0
100.0	847.0
101.0	726.0
102.0	1818.0
103.0	282.0
104.0	1034.0
105.0	305.0
106.0	1625.0
107.0	711.0
108.0	608.0
109.0	489.0
110.0	373.0
111.0	447.0
112.0	772.0
113.0	800.0
114.0	780.0
115.0	454.0
116.0	710.0
117.0	107.0
118.0	172.0
119.0	226.0
120.0	516.0
121.0	656.0
122.0	288.0
123.0	489.0
124.0	847.0
125.0	324.0
126.0	120.0
127.0	202.0
128.0	1291.0
129.0	326.0
130.0	898.0
131.0	636.0
132.0	334.0
133.0	534.0
134.0	661.0
135.0	387.0
136.0	719.0
137.0	554.0
138.0	710.0
139.0	463.0
140.0	311.0
141.0	473.0
142.0	661.0
143.0	357.0
144.0	892.0
145.0	375.0
146.0	841.0
147.0	380.0
148.0	620.0
149.0	196.0
150.0	242.0
151.0	161.0
152.0	295.0
153.0	390.0
154.0	841.0
155.0	130.0
156.0	540.0
157.0	131.0
158.0	244.0
159.0	433.0
160.0	547.0
161.0	335.0
162.0	519.0
163.0	69.0
164.0	66.0
165.0	257.0
166.0	128.0
167.0	277.0
168.0	619.0
169.0	361.0
170.0	453.0
171.0	98.0
172.0	371.0
173.0	227.0
174.0	191.0
175.0	289.0
176.0	469.0
177.0	296.0
178.0	65.0
179.0	305.0
180.0	214.0
181.0	272.0
182.0	375.0
183.0	65.0
184.0	211.0
185.0	139.0
186.0	185.0
187.0	84.0
188.0	265.0
189.0	227.0
190.0	198.0
191.0	239.0
192.0	228.0
193.0	229.0
194.0	354.0
195.0	213.0
196.0	295.0
197.0	165.0
198.0	180.0
199.0	125.0
200.0	87.0
201.0	210.0
202.0	58.0
203.0	29.0
204.0	27.0
205.0	68.0
206.0	58.0
207.0	52.0
208.0	50.0
209.0	71.0
210.0	245.0
211.0	5.0
212.0	101.0
213.0	75.0
214.0	36.0
215.0	62.0
216.0	103.0
217.0	49.0
218.0	177.0
219.0	49.0
220.0	136.0
221.0	22.0
222.0	48.0
223.0	78.0
224.0	1.0
225.0	2.0
226.0	1.0
227.0	13.0
228.0	101.0
229.0	22.0
230.0	91.0
231.0	19.0
232.0	80.0
233.0	26.0
234.0	25.0
235.0	84.0
236.0	40.0
237.0	22.0
238.0	17.0
239.0	30.0
240.0	23.0
241.0	189.0
242.0	126.0
243.0	96.0
244.0	283.0
245.0	91.0
246.0	52.0
247.0	39.0
248.0	33.0
249.0	190.0
250.0	206.0
251.0	30.0
252.0	18.0
253.0	19.0
254.0	12.0
255.0	277.0
256.0	30.0
257.0	21.0
258.0	246.0
259.0	55.0
260.0	50.0
261.0	111.0
262.0	212.0
263.0	140.0
264.0	169.0
265.0	20.0
266.0	52.0
267.0	5.0
268.0	126.0
269.0	21.0
270.0	71.0
271.0	20.0
272.0	2.0
273.0	60.0
274.0	120.0
275.0	14.0
276.0	104.0
277.0	68.0
278.0	47.0
279.0	48.0
280.0	30.0
281.0	3.0
282.0	6.0
283.0	77.0
284.0	113.0
285.0	22.0
286.0	178.0
287.0	94.0
288.0	4.0
289.0	46.0
290.0	77.0
291.0	48.0
292.0	29.0
293.0	176.0
294.0	91.0
295.0	9.0
296.0	19.0
297.0	56.0
298.0	71.0
299.0	44.0
300.0	91.0
301.0	40.0
302.0	33.0
303.0	10.0
304.0	71.0
305.0	9.0
306.0	39.0
307.0	75.0
308.0	53.0
309.0	14.0
310.0	60.0
311.0	108.0
312.0	5.0
313.0	10.0
314.0	70.0
315.0	94.0
316.0	6.0
317.0	13.0
318.0	72.0
319.0	47.0
320.0	41.0
321.0	2.0
323.0	4.0
325.0	44.0
326.0	37.0
327.0	1.0
328.0	2.0
329.0	7.0
330.0	12.0
331.0	8.0
332.0	71.0
333.0	19.0
334.0	18.0
335.0	26.0
336.0	114.0
337.0	122.0
338.0	116.0
339.0	76.0
340.0	26.0
341.0	74.0
342.0	2.0
343.0	12.0
344.0	31.0
345.0	4.0
346.0	64.0
347.0	8.0
348.0	5.0
349.0	26.0
350.0	61.0
351.0	6.0
352.0	8.0
353.0	116.0
354.0	49.0
355.0	207.0
356.0	245.0
357.0	65.0
359.0	2.0
360.0	5.0
362.0	9.0
363.0	1.0
364.0	131.0
367.0	1.0
368.0	3.0
369.0	4.0
370.0	53.0
372.0	21.0
390.0	5.0
391.0	1.0
392.0	3.0
