#Insert size (bp)	insert size
1.0	921.0
2.0	124.0
3.0	192.0
4.0	44.0
5.0	490.0
6.0	23.0
7.0	47.0
8.0	28.0
9.0	25.0
10.0	34.0
11.0	24.0
12.0	23.0
13.0	18.0
14.0	25.0
15.0	11.0
16.0	12.0
17.0	11.0
18.0	13.0
19.0	11.0
20.0	15.0
21.0	13.0
22.0	10.0
23.0	12.0
24.0	22.0
25.0	8.0
26.0	16.0
27.0	9.0
28.0	16.0
29.0	13.0
30.0	18.0
31.0	15.0
32.0	14.0
33.0	12.0
34.0	11.0
35.0	7.0
36.0	10.0
37.0	17.0
38.0	12.0
39.0	15.0
40.0	5.0
41.0	19.0
42.0	11.0
43.0	10.0
44.0	11.0
45.0	20.0
46.0	13.0
47.0	27.0
48.0	29.0
49.0	31.0
50.0	15.0
51.0	19.0
52.0	25.0
53.0	23.0
54.0	17.0
55.0	26.0
56.0	29.0
57.0	31.0
58.0	39.0
59.0	21.0
60.0	32.0
61.0	31.0
62.0	32.0
63.0	34.0
64.0	34.0
65.0	37.0
66.0	24.0
67.0	34.0
68.0	35.0
69.0	33.0
70.0	27.0
71.0	23.0
72.0	22.0
73.0	25.0
74.0	28.0
75.0	24.0
76.0	17.0
77.0	23.0
78.0	22.0
79.0	15.0
80.0	16.0
81.0	24.0
82.0	18.0
83.0	18.0
84.0	20.0
85.0	27.0
86.0	15.0
87.0	13.0
88.0	29.0
89.0	23.0
90.0	17.0
91.0	22.0
92.0	19.0
93.0	35.0
94.0	32.0
95.0	36.0
96.0	42.0
97.0	44.0
98.0	63.0
99.0	264.0
100.0	205.0
101.0	72.0
102.0	50.0
103.0	82.0
104.0	158.0
105.0	62.0
106.0	74.0
107.0	57.0
108.0	69.0
109.0	47.0
110.0	60.0
111.0	53.0
112.0	68.0
113.0	77.0
114.0	262.0
115.0	63.0
116.0	144.0
117.0	78.0
118.0	74.0
119.0	45.0
120.0	73.0
121.0	85.0
122.0	70.0
123.0	55.0
124.0	56.0
125.0	47.0
126.0	79.0
127.0	76.0
128.0	118.0
129.0	53.0
130.0	59.0
131.0	94.0
132.0	64.0
133.0	56.0
134.0	41.0
135.0	108.0
136.0	295.0
137.0	135.0
138.0	177.0
139.0	85.0
140.0	80.0
141.0	92.0
142.0	50.0
143.0	73.0
144.0	75.0
145.0	50.0
146.0	27.0
147.0	57.0
148.0	87.0
149.0	78.0
150.0	140.0
151.0	127.0
152.0	80.0
153.0	104.0
154.0	55.0
155.0	168.0
156.0	99.0
157.0	38.0
158.0	57.0
159.0	130.0
160.0	63.0
161.0	63.0
162.0	59.0
163.0	86.0
164.0	73.0
165.0	82.0
166.0	74.0
167.0	85.0
168.0	76.0
169.0	340.0
170.0	53.0
171.0	80.0
172.0	72.0
173.0	93.0
174.0	178.0
175.0	147.0
176.0	148.0
177.0	114.0
178.0	53.0
179.0	96.0
180.0	9828.0
181.0	7222.0
182.0	61.0
183.0	42.0
184.0	56.0
185.0	155.0
186.0	118.0
187.0	8555.0
188.0	92.0
189.0	83.0
190.0	74.0
191.0	8303.0
192.0	52.0
193.0	90.0
194.0	93.0
195.0	107.0
196.0	12839.0
197.0	72.0
198.0	9559.0
199.0	10355.0
200.0	193.0
201.0	66.0
202.0	64.0
203.0	1030.0
204.0	79.0
205.0	67.0
206.0	67.0
207.0	172.0
208.0	226.0
209.0	91.0
210.0	114.0
211.0	107.0
212.0	159.0
213.0	184.0
214.0	178.0
215.0	417.0
216.0	52811.0
217.0	36634.0
218.0	38604.0
219.0	45258.0
220.0	24446.0
221.0	30118.0
222.0	46877.0
223.0	50140.0
224.0	10815.0
225.0	22733.0
226.0	35704.0
227.0	46708.0
228.0	17148.0
229.0	42362.0
230.0	36075.0
231.0	30833.0
232.0	13860.0
233.0	32277.0
234.0	91049.0
235.0	68348.0
236.0	57922.0
237.0	38569.0
238.0	48651.0
239.0	54373.0
240.0	119347.0
241.0	1127.0
242.0	5879.0
243.0	60.0
244.0	4973.0
245.0	5445.0
246.0	177.0
247.0	66.0
248.0	72.0
249.0	7888.0
250.0	10434.0
251.0	121.0
252.0	331.0
253.0	8541.0
254.0	133.0
255.0	1015.0
256.0	6288.0
257.0	612.0
258.0	6938.0
259.0	93.0
260.0	57.0
261.0	171.0
262.0	103.0
263.0	10254.0
264.0	208.0
265.0	139.0
266.0	178.0
267.0	4489.0
268.0	81.0
269.0	246.0
270.0	50843.0
271.0	16454.0
272.0	27547.0
273.0	4161.0
274.0	32969.0
275.0	28468.0
276.0	26373.0
277.0	9643.0
278.0	16438.0
279.0	24591.0
280.0	6341.0
281.0	10153.0
282.0	3152.0
283.0	32577.0
284.0	20738.0
285.0	23337.0
