#Coverage	Number of genomic locations
0.0	3.209253208E9
1.0	22114.0
2.0	16174.0
3.0	815.0
4.0	6439.0
5.0	1617.0
6.0	1717.0
7.0	743.0
8.0	1094.0
9.0	1737.0
10.0	2228.0
11.0	554.0
12.0	1444.0
13.0	848.0
14.0	1215.0
15.0	263.0
16.0	1040.0
17.0	161.0
18.0	1858.0
19.0	537.0
20.0	834.0
21.0	533.0
22.0	1234.0
23.0	268.0
24.0	1498.0
25.0	427.0
26.0	993.0
27.0	1140.0
28.0	883.0
29.0	718.0
30.0	619.0
31.0	749.0
32.0	978.0
33.0	746.0
34.0	796.0
35.0	1022.0
36.0	1518.0
37.0	856.0
38.0	795.0
39.0	460.0
40.0	1042.0
41.0	928.0
42.0	946.0
43.0	609.0
44.0	2004.0
45.0	657.0
46.0	829.0
47.0	1055.0
48.0	1425.0
49.0	920.0
50.0	714.0
51.0	538.0
52.0	1057.0
53.0	902.0
54.0	1479.0
55.0	591.0
56.0	1060.0
57.0	542.0
58.0	654.0
59.0	671.0
60.0	1835.0
61.0	1098.0
62.0	1278.0
63.0	659.0
64.0	1098.0
65.0	198.0
66.0	1126.0
67.0	964.0
68.0	707.0
69.0	723.0
70.0	1214.0
71.0	846.0
72.0	1955.0
73.0	925.0
74.0	689.0
75.0	467.0
76.0	867.0
77.0	592.0
78.0	1330.0
79.0	550.0
80.0	1741.0
81.0	668.0
82.0	1133.0
83.0	543.0
84.0	926.0
85.0	824.0
86.0	850.0
87.0	430.0
88.0	1293.0
89.0	586.0
90.0	873.0
91.0	452.0
92.0	769.0
93.0	1192.0
94.0	683.0
95.0	695.0
96.0	596.0
97.0	191.0
98.0	843.0
99.0	300.0
100.0	541.0
101.0	378.0
102.0	894.0
103.0	735.0
104.0	898.0
105.0	415.0
106.0	905.0
107.0	387.0
108.0	904.0
109.0	294.0
110.0	298.0
111.0	483.0
112.0	698.0
113.0	362.0
114.0	489.0
115.0	532.0
116.0	522.0
117.0	729.0
118.0	617.0
119.0	490.0
120.0	898.0
121.0	285.0
122.0	483.0
123.0	282.0
124.0	638.0
125.0	943.0
126.0	509.0
127.0	776.0
128.0	628.0
129.0	581.0
130.0	751.0
131.0	530.0
132.0	240.0
133.0	386.0
134.0	921.0
135.0	423.0
136.0	487.0
137.0	453.0
138.0	951.0
139.0	635.0
140.0	756.0
141.0	362.0
142.0	759.0
143.0	1105.0
144.0	400.0
145.0	668.0
146.0	806.0
147.0	285.0
148.0	370.0
149.0	625.0
150.0	834.0
151.0	469.0
152.0	684.0
153.0	76.0
154.0	636.0
155.0	460.0
156.0	524.0
157.0	52.0
158.0	100.0
159.0	268.0
160.0	553.0
161.0	138.0
162.0	396.0
163.0	538.0
164.0	151.0
165.0	123.0
166.0	302.0
167.0	32.0
168.0	210.0
169.0	204.0
170.0	431.0
171.0	572.0
172.0	563.0
173.0	126.0
174.0	655.0
175.0	225.0
176.0	249.0
177.0	140.0
178.0	303.0
179.0	73.0
180.0	356.0
181.0	288.0
182.0	206.0
183.0	381.0
184.0	174.0
185.0	87.0
186.0	266.0
187.0	216.0
188.0	257.0
189.0	125.0
190.0	370.0
191.0	28.0
192.0	183.0
193.0	166.0
194.0	96.0
195.0	219.0
196.0	169.0
197.0	28.0
198.0	23.0
199.0	283.0
200.0	108.0
201.0	92.0
202.0	62.0
203.0	83.0
204.0	20.0
205.0	158.0
206.0	370.0
207.0	151.0
208.0	107.0
209.0	151.0
210.0	252.0
211.0	24.0
212.0	240.0
213.0	44.0
214.0	292.0
215.0	241.0
216.0	92.0
217.0	101.0
218.0	20.0
219.0	103.0
220.0	37.0
221.0	35.0
222.0	173.0
223.0	56.0
224.0	139.0
225.0	23.0
226.0	48.0
227.0	27.0
228.0	104.0
229.0	26.0
230.0	21.0
231.0	35.0
232.0	110.0
233.0	56.0
234.0	30.0
235.0	123.0
236.0	41.0
237.0	53.0
238.0	133.0
239.0	84.0
240.0	49.0
241.0	17.0
242.0	52.0
243.0	64.0
244.0	124.0
245.0	80.0
246.0	91.0
247.0	68.0
248.0	18.0
249.0	149.0
250.0	9.0
251.0	132.0
252.0	257.0
253.0	5.0
254.0	42.0
255.0	70.0
256.0	205.0
257.0	4.0
258.0	4.0
259.0	68.0
260.0	77.0
261.0	52.0
262.0	178.0
263.0	47.0
264.0	39.0
265.0	85.0
266.0	137.0
267.0	117.0
268.0	13.0
269.0	5.0
270.0	16.0
271.0	15.0
272.0	3.0
273.0	18.0
274.0	15.0
275.0	3.0
276.0	7.0
277.0	19.0
278.0	19.0
279.0	108.0
280.0	151.0
281.0	11.0
282.0	54.0
283.0	97.0
284.0	29.0
285.0	6.0
286.0	16.0
287.0	15.0
288.0	17.0
289.0	131.0
290.0	92.0
291.0	31.0
292.0	42.0
293.0	219.0
294.0	121.0
295.0	25.0
296.0	136.0
297.0	95.0
298.0	65.0
299.0	15.0
300.0	29.0
301.0	46.0
302.0	29.0
303.0	23.0
304.0	57.0
305.0	70.0
306.0	60.0
307.0	12.0
308.0	111.0
309.0	95.0
310.0	24.0
311.0	49.0
312.0	78.0
313.0	2.0
314.0	16.0
315.0	5.0
316.0	36.0
317.0	25.0
318.0	16.0
319.0	34.0
320.0	16.0
321.0	108.0
322.0	6.0
323.0	10.0
324.0	7.0
325.0	24.0
326.0	113.0
327.0	90.0
328.0	5.0
329.0	5.0
330.0	4.0
331.0	11.0
332.0	31.0
333.0	85.0
334.0	15.0
335.0	87.0
339.0	19.0
340.0	21.0
341.0	91.0
342.0	4.0
343.0	32.0
344.0	37.0
345.0	16.0
346.0	83.0
347.0	17.0
348.0	61.0
349.0	131.0
350.0	13.0
351.0	78.0
352.0	14.0
353.0	23.0
354.0	9.0
355.0	9.0
356.0	42.0
357.0	133.0
358.0	3.0
359.0	9.0
360.0	22.0
361.0	183.0
362.0	177.0
363.0	51.0
364.0	6.0
365.0	4.0
366.0	6.0
367.0	12.0
368.0	82.0
369.0	18.0
370.0	18.0
371.0	180.0
372.0	96.0
373.0	23.0
374.0	12.0
375.0	14.0
376.0	22.0
377.0	8.0
378.0	80.0
379.0	55.0
380.0	21.0
381.0	47.0
382.0	14.0
383.0	11.0
384.0	7.0
385.0	3.0
386.0	21.0
387.0	32.0
388.0	120.0
389.0	65.0
391.0	11.0
392.0	23.0
393.0	23.0
394.0	68.0
395.0	41.0
396.0	7.0
397.0	105.0
398.0	15.0
399.0	94.0
400.0	1.0
402.0	4.0
403.0	1.0
404.0	2.0
405.0	10.0
406.0	2.0
407.0	3.0
408.0	16.0
409.0	45.0
411.0	2.0
413.0	19.0
417.0	1.0
422.0	1.0
424.0	3.0
425.0	2.0
427.0	3.0
428.0	5.0
429.0	6.0
430.0	6.0
431.0	45.0
432.0	15.0
433.0	100.0
434.0	15.0
435.0	1.0
436.0	1.0
440.0	1.0
441.0	4.0
442.0	8.0
443.0	3.0
447.0	1.0
449.0	1.0
450.0	4.0
451.0	3.0
452.0	2.0
453.0	9.0
454.0	66.0
456.0	1.0
457.0	1.0
458.0	1.0
462.0	1.0
464.0	1.0
466.0	13.0
469.0	1.0
476.0	2.0
478.0	1.0
479.0	3.0
480.0	2.0
481.0	3.0
482.0	1.0
483.0	3.0
484.0	6.0
485.0	19.0
486.0	2.0
488.0	1.0
489.0	3.0
490.0	5.0
492.0	2.0
494.0	1.0
495.0	3.0
496.0	4.0
497.0	12.0
498.0	20.0
499.0	1.0
500.0	1.0
501.0	23.0
503.0	1.0
504.0	14.0
511.0	2.0
523.0	5.0
536.0	1.0
540.0	1.0
543.0	1.0
544.0	2.0
545.0	33.0
546.0	3.0
547.0	5.0
548.0	1.0
553.0	13.0
554.0	1.0
555.0	1.0
557.0	7.0
558.0	3.0
560.0	1.0
561.0	3.0
562.0	31.0
563.0	3.0
564.0	5.0
565.0	10.0
566.0	30.0
567.0	2.0
570.0	3.0
572.0	1.0
574.0	1.0
575.0	1.0
576.0	1.0
579.0	1.0
580.0	2.0
582.0	1.0
584.0	2.0
588.0	1.0
591.0	1.0
593.0	2.0
594.0	1.0
595.0	1.0
597.0	1.0
599.0	1.0
601.0	1.0
602.0	1.0
605.0	2.0
606.0	1.0
608.0	8.0
609.0	1.0
610.0	3.0
611.0	1.0
615.0	5.0
616.0	6.0
620.0	32.0
621.0	8.0
624.0	1.0
627.0	1.0
630.0	7.0
634.0	1.0
636.0	2.0
637.0	1.0
638.0	1.0
639.0	4.0
643.0	2.0
644.0	4.0
645.0	9.0
646.0	4.0
647.0	3.0
648.0	17.0
649.0	26.0
650.0	52.0
651.0	1.0
652.0	1.0
653.0	1.0
654.0	2.0
657.0	1.0
658.0	3.0
659.0	7.0
660.0	11.0
661.0	46.0
662.0	39.0
663.0	1.0
664.0	2.0
665.0	2.0
667.0	1.0
669.0	2.0
670.0	2.0
671.0	2.0
674.0	2.0
675.0	1.0
676.0	3.0
678.0	1.0
680.0	3.0
681.0	1.0
682.0	4.0
683.0	4.0
684.0	1.0
685.0	4.0
686.0	4.0
687.0	2.0
688.0	5.0
689.0	56.0
690.0	4.0
691.0	11.0
692.0	2.0
693.0	1.0
694.0	2.0
695.0	6.0
696.0	4.0
697.0	3.0
698.0	2.0
699.0	5.0
700.0	3.0
701.0	2.0
703.0	1.0
704.0	2.0
705.0	7.0
706.0	2.0
707.0	9.0
708.0	9.0
709.0	9.0
710.0	2.0
712.0	3.0
713.0	1.0
714.0	1.0
715.0	2.0
716.0	1.0
717.0	4.0
718.0	3.0
720.0	6.0
721.0	1.0
722.0	10.0
723.0	2.0
724.0	4.0
725.0	44.0
726.0	61.0
727.0	14.0
728.0	93.0
729.0	9.0
730.0	3.0
731.0	12.0
732.0	20.0
734.0	1.0
737.0	1.0
738.0	2.0
740.0	2.0
741.0	2.0
743.0	3.0
744.0	1.0
801.0	1.0
803.0	2.0
804.0	53.0
805.0	27.0
814.0	2.0
815.0	31.0
816.0	29.0
821.0	1.0
822.0	2.0
831.0	2.0
834.0	2.0
836.0	3.0
837.0	8.0
838.0	1.0
848.0	1.0
866.0	1.0
867.0	1.0
868.0	4.0
869.0	14.0
870.0	13.0
982.0	1.0
983.0	1.0
984.0	1.0
986.0	1.0
990.0	1.0
1000.0	2.0
1003.0	1.0
1005.0	2.0
1007.0	1.0
1008.0	2.0
1009.0	1.0
1010.0	1.0
1013.0	1.0
1015.0	7.0
1017.0	6.0
1018.0	3.0
1019.0	12.0
1020.0	15.0
1021.0	19.0
1022.0	12.0
1023.0	20.0
1024.0	3.0
1031.0	1.0
1033.0	1.0
1034.0	1.0
1035.0	1.0
