#Position (bp)	insert size
4011823.0	8037.550988644485
1.2035468E7	9925.94363645774
2.0059113E7	8383.978085395293
2.8082758E7	222.484375
3.6106403E7	207.55555555555554
4.4130048E7	215.55555555555554
5.2153693E7	180.56521739130434
6.0177338E7	182.0
6.8200983E7	154.8
7.6224628E7	625.0
8.4248273E7	289.3151264544668
9.2271918E7	218.25
1.00295563E8	222.66666666666666
1.08319208E8	152.0
1.16342853E8	249.0
1.24366498E8	0.0
1.32390143E8	0.0
1.40413788E8	231.77075333946243
1.48437433E8	231.87529802759917
1.56461078E8	169.6
1.64484723E8	3479.8795491728774
1.72508368E8	267.3333333333333
1.80532013E8	622.0
1.88555658E8	88.0
1.96579303E8	334.0
2.04602948E8	229.3684210526316
2.12626593E8	365.0
2.20650238E8	158.8
2.28673883E8	216.8
2.36697528E8	261.4
2.44721173E8	152.0
2.48844709E8	0.0
2.528565315E8	238.0
2.60768463E8	345.2857142857143
2.68792108E8	328.0
2.76815753E8	224.83333333333334
2.84839398E8	7.042850774054053E7
2.92863043E8	164.33333333333334
3.00886688E8	282.0
3.08910333E8	2.6652983E7
3.16933978E8	144.0
3.24957623E8	275.3333333333333
3.32981268E8	122.0
3.41004913E8	275.6581299979496
3.49028558E8	356.15384615384613
3.57052203E8	229.0
3.65075848E8	270.8333333333333
3.73099493E8	332.0542816702052
3.81123138E8	182.375
3.89146783E8	203.5
3.97170428E8	0.0
4.05194073E8	230.0
4.13217718E8	189.0
4.21241363E8	565.4444444444445
4.29265008E8	0.0
4.37288653E8	192.0
4.45312298E8	235.0
4.53335943E8	0.0
4.61359588E8	0.0
4.69383233E8	195.64705882352942
4.77406878E8	216.57142857142858
4.85430523E8	230.6
4.902961485E8	350.93333333333334
4.94307971E8	0.0
5.01477813E8	217.78947368421052
5.09501458E8	2.3649411E7
5.17525103E8	223.0
5.25548748E8	0.0
5.33572393E8	185.0
5.41596038E8	328.2203121589173
5.49619683E8	232.0
5.57643328E8	194.0
5.65666973E8	282.0
5.73690618E8	0.0
5.81714263E8	0.0
5.89737908E8	0.0
5.97761553E8	393.6666666666667
6.05785198E8	312.0
6.13808843E8	166.375
6.21832488E8	289.8412464557736
6.29856133E8	162.5
6.37879778E8	186.5
6.45903423E8	291.4970074645267
6.53927068E8	0.0
6.61950713E8	0.0
6.69974358E8	564.6666666666666
6.77998003E8	316.0
6.85727668E8	288.0
6.897394905E8	0.0
6.94045293E8	11045.686705120324
7.02068938E8	292.0
7.10092583E8	0.0
7.18116228E8	491.0
7.26139873E8	0.0
7.34163518E8	0.0
7.42187163E8	196.55555555555554
7.50210808E8	301.0
7.58234453E8	284.25
7.66258098E8	166.0
7.74281743E8	243.5
7.82305388E8	0.0
7.90329033E8	194.0
7.98352678E8	225.0
8.06376323E8	266.0
8.14399968E8	256.0
8.22423613E8	0.0
8.30447258E8	0.0
8.38470903E8	152.7826086956522
8.46494548E8	147.0
8.54518193E8	198.33333333333334
8.62541838E8	188.0
8.70565483E8	195.0
8.771186855E8	137.0
8.81130508E8	221.03571428571428
8.86612773E8	3577.572990394338
8.94636418E8	206.0
9.02660063E8	0.0
9.10683708E8	240.5
9.18707353E8	208.0
9.26730998E8	330.6666666666667
9.34754643E8	286.6949152542373
9.42778288E8	320.0
9.50801933E8	297.0
9.58825578E8	177.66666666666666
9.66849223E8	161.0
9.74872868E8	261.0
9.82896513E8	0.0
9.90920158E8	257.0
9.98943803E8	0.0
1.006967448E9	162.66666666666666
1.014991093E9	255.11111111111111
1.023014738E9	201.5
