#Mapping quality	mapping quality
0.0	19505.0
1.0	380.0
2.0	358.0
3.0	3082.0
4.0	156.0
5.0	1141.0
6.0	827.0
7.0	386.0
8.0	475.0
10.0	264.0
11.0	31.0
12.0	214.0
13.0	167.0
14.0	316.0
15.0	123.0
16.0	515.0
17.0	1045.0
18.0	33.0
19.0	101.0
20.0	80.0
21.0	221.0
22.0	60.0
23.0	293.0
24.0	51.0
25.0	109.0
26.0	369.0
27.0	335.0
28.0	114.0
29.0	135.0
30.0	325.0
31.0	40.0
32.0	47.0
33.0	64.0
34.0	70.0
35.0	32.0
36.0	1.0
37.0	22.0
38.0	1.0
39.0	143.0
40.0	380.0
41.0	184.0
42.0	406.0
43.0	236.0
44.0	325.0
45.0	1997.0
46.0	5.0
47.0	18.0
48.0	245.0
49.0	23.0
50.0	28.0
51.0	331.0
52.0	384.0
53.0	306.0
54.0	336.0
55.0	216.0
56.0	795.0
57.0	910.0
58.0	1313.0
59.0	20069.0
60.0	154363.0
