#Insert size (bp)	insert size
1.0	2464.0
2.0	298.0
3.0	311.0
4.0	68.0
5.0	608.0
6.0	54.0
7.0	77.0
8.0	35.0
9.0	40.0
10.0	24.0
11.0	36.0
12.0	34.0
13.0	46.0
14.0	35.0
15.0	31.0
16.0	24.0
17.0	28.0
18.0	21.0
19.0	82.0
20.0	292.0
21.0	179.0
22.0	141.0
23.0	61.0
24.0	98.0
25.0	16.0
26.0	13.0
27.0	8.0
28.0	16.0
29.0	23.0
30.0	15.0
31.0	13.0
32.0	9.0
33.0	17.0
34.0	9.0
35.0	18.0
36.0	14.0
37.0	17.0
38.0	19.0
39.0	13.0
40.0	21.0
41.0	29.0
42.0	9.0
43.0	19.0
44.0	10.0
45.0	26.0
46.0	26.0
47.0	22.0
48.0	33.0
49.0	28.0
50.0	14.0
51.0	43.0
52.0	38.0
53.0	32.0
54.0	35.0
55.0	26.0
56.0	48.0
57.0	44.0
58.0	40.0
59.0	44.0
60.0	32.0
61.0	42.0
62.0	51.0
63.0	56.0
64.0	21.0
65.0	34.0
66.0	31.0
67.0	38.0
68.0	65.0
69.0	44.0
70.0	31.0
71.0	20.0
72.0	36.0
73.0	30.0
74.0	18.0
75.0	29.0
76.0	24.0
77.0	28.0
78.0	30.0
79.0	36.0
80.0	27.0
81.0	16.0
82.0	26.0
83.0	27.0
84.0	29.0
85.0	19.0
86.0	43.0
87.0	14.0
88.0	24.0
89.0	17.0
90.0	29.0
91.0	32.0
92.0	34.0
93.0	26.0
94.0	35.0
95.0	32.0
96.0	40.0
97.0	83.0
98.0	40.0
99.0	749.0
100.0	305.0
101.0	118.0
102.0	44.0
103.0	91.0
104.0	129.0
105.0	74.0
106.0	60.0
107.0	54.0
108.0	65.0
109.0	47.0
110.0	71.0
111.0	72.0
112.0	65.0
113.0	71.0
114.0	266.0
115.0	109.0
116.0	113.0
117.0	62.0
118.0	62.0
119.0	49.0
120.0	71.0
121.0	64.0
122.0	107.0
123.0	70.0
124.0	42.0
125.0	57.0
126.0	60.0
127.0	50.0
128.0	139.0
129.0	42.0
130.0	76.0
131.0	79.0
132.0	62.0
133.0	48.0
134.0	48.0
135.0	79.0
136.0	183.0
137.0	101.0
138.0	167.0
139.0	76.0
140.0	84.0
141.0	85.0
142.0	74.0
143.0	59.0
144.0	101.0
145.0	45.0
146.0	36.0
147.0	73.0
148.0	100.0
149.0	77.0
150.0	106.0
151.0	111.0
152.0	50.0
153.0	70.0
154.0	46.0
155.0	119.0
156.0	94.0
157.0	30.0
158.0	89.0
159.0	109.0
160.0	48.0
161.0	59.0
162.0	92.0
163.0	71.0
164.0	91.0
165.0	93.0
166.0	78.0
167.0	87.0
168.0	117.0
169.0	473.0
170.0	50.0
171.0	91.0
172.0	86.0
173.0	127.0
174.0	217.0
175.0	133.0
176.0	223.0
177.0	143.0
178.0	60.0
179.0	111.0
180.0	14019.0
181.0	6354.0
182.0	81.0
183.0	54.0
184.0	58.0
185.0	227.0
186.0	104.0
187.0	8370.0
188.0	108.0
189.0	78.0
190.0	83.0
191.0	8175.0
192.0	68.0
193.0	163.0
194.0	71.0
195.0	91.0
196.0	8792.0
197.0	66.0
198.0	8577.0
199.0	10868.0
200.0	120.0
201.0	72.0
202.0	79.0
203.0	703.0
204.0	83.0
205.0	93.0
206.0	89.0
207.0	185.0
208.0	212.0
209.0	97.0
210.0	118.0
211.0	107.0
212.0	179.0
213.0	225.0
214.0	195.0
215.0	470.0
216.0	48711.0
217.0	37299.0
218.0	39507.0
219.0	40172.0
220.0	22526.0
221.0	32817.0
222.0	47543.0
223.0	49054.0
224.0	10169.0
225.0	23789.0
226.0	32734.0
227.0	43306.0
228.0	17230.0
229.0	43786.0
230.0	36199.0
231.0	30160.0
232.0	13429.0
233.0	28846.0
234.0	83879.0
235.0	66598.0
236.0	52465.0
237.0	32981.0
238.0	47059.0
239.0	50877.0
240.0	135363.0
241.0	1627.0
242.0	5355.0
243.0	68.0
244.0	3776.0
245.0	5389.0
246.0	211.0
247.0	51.0
248.0	105.0
249.0	9293.0
250.0	9243.0
251.0	142.0
252.0	329.0
253.0	10858.0
254.0	135.0
255.0	921.0
256.0	4411.0
257.0	704.0
258.0	6076.0
259.0	87.0
260.0	72.0
261.0	143.0
262.0	76.0
263.0	8483.0
264.0	190.0
265.0	90.0
266.0	183.0
267.0	4649.0
268.0	103.0
269.0	213.0
270.0	39762.0
271.0	15515.0
272.0	21272.0
273.0	3159.0
274.0	28360.0
275.0	24465.0
276.0	22631.0
277.0	9833.0
278.0	13507.0
279.0	23837.0
280.0	7993.0
281.0	10034.0
282.0	2559.0
283.0	29219.0
284.0	19830.0
285.0	21532.0
286.0	31563.0
287.0	18124.0
288.0	6575.0
289.0	13054.0
290.0	10635.0
291.0	20023.0
292.0	5493.0
293.0	14452.0
294.0	18340.0
295.0	15467.0
296.0	23993.0
297.0	23297.0
298.0	19833.0
299.0	25832.0
300.0	49182.0
301.0	218.0
302.0	129.0
303.0	51.0
304.0	122.0
305.0	54.0
306.0	121.0
307.0	8748.0
308.0	4083.0
309.0	171.0
310.0	1874.0
311.0	609.0
312.0	132.0
313.0	200.0
314.0	328.0
315.0	32119.0
316.0	15189.0
317.0	11140.0
318.0	12110.0
319.0	3643.0
320.0	14221.0
321.0	9280.0
322.0	12773.0
323.0	3235.0
324.0	7680.0
325.0	14949.0
326.0	33376.0
327.0	37735.0
328.0	26200.0
329.0	18152.0
330.0	6395.0
331.0	20906.0
332.0	3912.0
333.0	1339.0
334.0	31549.0
335.0	44767.0
336.0	6299.0
337.0	7311.0
338.0	12294.0
339.0	38545.0
340.0	13411.0
341.0	3546.0
342.0	20228.0
343.0	8236.0
344.0	7848.0
345.0	15832.0
346.0	31392.0
347.0	15914.0
348.0	15427.0
349.0	23562.0
350.0	43374.0
351.0	3678.0
352.0	97.0
353.0	16.0
354.0	23.0
355.0	273.0
356.0	83.0
357.0	43.0
358.0	68.0
359.0	63.0
360.0	19.0
361.0	46.0
362.0	270.0
363.0	32.0
364.0	74.0
365.0	11.0
366.0	102.0
367.0	43.0
368.0	122.0
369.0	81.0
370.0	5.0
371.0	76.0
372.0	11.0
373.0	63.0
374.0	111.0
375.0	22.0
376.0	65.0
377.0	10.0
378.0	11.0
379.0	8.0
380.0	28.0
381.0	43.0
382.0	79.0
383.0	30.0
384.0	122.0
385.0	3.0
386.0	28.0
387.0	61.0
388.0	3.0
389.0	9.0
390.0	20.0
391.0	11.0
392.0	13.0
393.0	33.0
394.0	58.0
395.0	7.0
396.0	7.0
397.0	4.0
398.0	20.0
399.0	33.0
400.0	8.0
401.0	1.0
402.0	1.0
403.0	92.0
404.0	33.0
405.0	22.0
406.0	15.0
407.0	9.0
408.0	62.0
409.0	40.0
410.0	23.0
411.0	49.0
412.0	6.0
413.0	24.0
414.0	66.0
415.0	7.0
416.0	10.0
417.0	8.0
418.0	9.0
419.0	60.0
420.0	22.0
421.0	52.0
422.0	4.0
423.0	16.0
424.0	6.0
425.0	9.0
426.0	164.0
427.0	13.0
428.0	47.0
429.0	1.0
430.0	9.0
431.0	43.0
432.0	69.0
433.0	12.0
434.0	5.0
435.0	54.0
436.0	44.0
437.0	13.0
438.0	3.0
439.0	66.0
440.0	14.0
441.0	6.0
442.0	26.0
443.0	46.0
444.0	18.0
445.0	4.0
446.0	11.0
447.0	21.0
448.0	170.0
449.0	21.0
450.0	11.0
451.0	48.0
452.0	3359.0
453.0	2.0
454.0	37.0
455.0	27.0
456.0	34.0
457.0	70.0
458.0	27.0
459.0	30.0
460.0	13.0
461.0	130.0
462.0	17.0
463.0	14.0
464.0	9.0
465.0	4.0
467.0	22.0
469.0	1.0
470.0	7.0
471.0	128.0
472.0	46.0
473.0	15.0
474.0	4.0
475.0	48.0
476.0	83.0
477.0	1.0
478.0	7.0
479.0	2.0
480.0	14.0
481.0	14.0
482.0	1.0
483.0	3.0
484.0	4.0
485.0	1.0
486.0	40.0
487.0	19.0
488.0	13.0
489.0	19.0
490.0	3.0
491.0	24.0
492.0	1.0
493.0	45.0
494.0	15.0
495.0	42.0
496.0	6.0
497.0	49.0
498.0	12.0
499.0	11.0
500.0	6.0
501.0	4.0
502.0	4.0
505.0	20.0
506.0	44.0
507.0	17.0
508.0	2.0
509.0	26.0
510.0	2.0
511.0	5.0
513.0	1.0
514.0	9.0
515.0	7.0
516.0	10.0
517.0	4.0
518.0	18.0
522.0	3.0
523.0	16.0
524.0	1.0
525.0	7.0
526.0	2.0
528.0	5.0
529.0	29.0
530.0	10.0
531.0	5.0
532.0	22.0
533.0	1.0
534.0	12.0
535.0	10.0
536.0	143.0
538.0	2.0
539.0	3.0
540.0	1.0
542.0	1.0
543.0	19.0
544.0	11.0
545.0	9.0
546.0	4.0
547.0	39.0
548.0	8.0
549.0	7.0
550.0	28.0
552.0	2.0
553.0	2.0
554.0	7.0
555.0	16.0
556.0	7.0
557.0	13.0
558.0	4.0
559.0	19.0
560.0	3.0
561.0	1.0
562.0	3.0
563.0	9.0
565.0	2.0
566.0	2.0
567.0	5.0
568.0	26.0
569.0	1.0
570.0	113.0
571.0	5.0
573.0	5.0
574.0	11.0
575.0	4.0
576.0	1.0
577.0	15.0
578.0	8.0
579.0	9.0
580.0	2.0
582.0	3.0
583.0	8.0
584.0	26.0
585.0	4.0
586.0	2.0
587.0	1.0
588.0	117.0
589.0	3.0
590.0	2.0
591.0	7.0
596.0	5.0
597.0	5.0
598.0	1.0
599.0	4.0
600.0	1.0
602.0	5.0
603.0	1.0
606.0	3.0
608.0	1.0
610.0	3.0
612.0	1.0
615.0	2.0
616.0	1.0
617.0	1.0
618.0	1.0
622.0	1.0
623.0	1.0
624.0	4.0
625.0	1.0
626.0	2.0
629.0	10.0
630.0	15.0
