#Mapping quality	mapping quality
0.0	153651.0
1.0	4878.0
2.0	4477.0
3.0	7117.0
4.0	2920.0
5.0	4526.0
6.0	2227.0
7.0	2106.0
8.0	1993.0
9.0	1320.0
10.0	1640.0
11.0	1232.0
12.0	1914.0
13.0	1286.0
14.0	1067.0
15.0	1006.0
16.0	1415.0
17.0	1025.0
18.0	1145.0
19.0	596.0
20.0	591.0
21.0	571.0
22.0	636.0
23.0	322.0
24.0	1359.0
25.0	1510.0
26.0	799.0
27.0	1218.0
28.0	731.0
29.0	380.0
30.0	805.0
31.0	888.0
32.0	395.0
33.0	109.0
34.0	207.0
35.0	372.0
36.0	429.0
37.0	577.0
38.0	237.0
39.0	452.0
40.0	1192.0
41.0	688.0
42.0	728.0
43.0	627.0
44.0	1574.0
45.0	2864.0
46.0	558.0
47.0	618.0
48.0	1410.0
49.0	385.0
50.0	595.0
51.0	664.0
52.0	545.0
53.0	324.0
54.0	944.0
55.0	752.0
56.0	558.0
57.0	1693.0
58.0	2614.0
59.0	114778.0
60.0	432668.0
