#Coverage	Number of genomic locations
0.0	3.209254891E9
1.0	21611.0
2.0	18132.0
3.0	1612.0
4.0	4165.0
5.0	1476.0
6.0	2332.0
7.0	804.0
8.0	2016.0
9.0	1145.0
10.0	1974.0
11.0	594.0
12.0	812.0
13.0	429.0
14.0	1202.0
15.0	789.0
16.0	1101.0
17.0	719.0
18.0	1102.0
19.0	268.0
20.0	988.0
21.0	64.0
22.0	752.0
23.0	396.0
24.0	354.0
25.0	768.0
26.0	1694.0
27.0	411.0
28.0	903.0
29.0	822.0
30.0	485.0
31.0	992.0
32.0	1228.0
33.0	432.0
34.0	1644.0
35.0	915.0
36.0	1204.0
37.0	488.0
38.0	1356.0
39.0	706.0
40.0	922.0
41.0	352.0
42.0	1433.0
43.0	795.0
44.0	1367.0
45.0	742.0
46.0	1002.0
47.0	931.0
48.0	942.0
49.0	1190.0
50.0	958.0
51.0	438.0
52.0	1542.0
53.0	574.0
54.0	793.0
55.0	854.0
56.0	1001.0
57.0	995.0
58.0	690.0
59.0	542.0
60.0	1034.0
61.0	514.0
62.0	1224.0
63.0	972.0
64.0	1747.0
65.0	589.0
66.0	1248.0
67.0	903.0
68.0	2089.0
69.0	1182.0
70.0	1627.0
71.0	707.0
72.0	1329.0
73.0	798.0
74.0	918.0
75.0	408.0
76.0	1344.0
77.0	604.0
78.0	879.0
79.0	579.0
80.0	558.0
81.0	764.0
82.0	840.0
83.0	458.0
84.0	1599.0
85.0	589.0
86.0	691.0
87.0	486.0
88.0	1316.0
89.0	930.0
90.0	808.0
91.0	587.0
92.0	486.0
93.0	662.0
94.0	819.0
95.0	576.0
96.0	854.0
97.0	823.0
98.0	1481.0
99.0	886.0
100.0	1221.0
101.0	504.0
102.0	452.0
103.0	546.0
104.0	1117.0
105.0	341.0
106.0	799.0
107.0	699.0
108.0	792.0
109.0	522.0
110.0	643.0
111.0	760.0
112.0	1676.0
113.0	541.0
114.0	972.0
115.0	471.0
116.0	405.0
117.0	875.0
118.0	739.0
119.0	214.0
120.0	1671.0
121.0	429.0
122.0	1000.0
123.0	487.0
124.0	246.0
125.0	260.0
126.0	679.0
127.0	454.0
128.0	919.0
129.0	717.0
130.0	575.0
131.0	597.0
132.0	1080.0
133.0	673.0
134.0	679.0
135.0	446.0
136.0	554.0
137.0	935.0
138.0	892.0
139.0	516.0
140.0	568.0
141.0	349.0
142.0	402.0
143.0	499.0
144.0	710.0
145.0	883.0
146.0	949.0
147.0	188.0
148.0	672.0
149.0	334.0
150.0	427.0
151.0	381.0
152.0	885.0
153.0	181.0
154.0	306.0
155.0	270.0
156.0	299.0
157.0	290.0
158.0	733.0
159.0	337.0
160.0	661.0
161.0	634.0
162.0	548.0
163.0	464.0
164.0	802.0
165.0	386.0
166.0	204.0
167.0	908.0
168.0	532.0
169.0	331.0
170.0	280.0
171.0	383.0
172.0	871.0
173.0	369.0
174.0	448.0
