#Mapping quality	mapping quality
0.0	47747.0
1.0	1682.0
2.0	1014.0
3.0	4012.0
4.0	1184.0
5.0	1913.0
6.0	959.0
7.0	926.0
8.0	807.0
9.0	488.0
10.0	381.0
11.0	337.0
12.0	526.0
13.0	676.0
14.0	421.0
15.0	279.0
16.0	542.0
17.0	721.0
18.0	171.0
19.0	162.0
20.0	135.0
21.0	6.0
22.0	35.0
23.0	86.0
24.0	104.0
25.0	343.0
26.0	392.0
27.0	544.0
28.0	85.0
29.0	215.0
30.0	72.0
32.0	199.0
33.0	179.0
34.0	101.0
35.0	303.0
36.0	237.0
37.0	83.0
38.0	104.0
39.0	204.0
40.0	166.0
41.0	254.0
42.0	990.0
43.0	660.0
44.0	252.0
45.0	2173.0
46.0	219.0
47.0	264.0
48.0	594.0
49.0	18.0
50.0	249.0
51.0	377.0
52.0	335.0
53.0	321.0
54.0	1006.0
55.0	295.0
56.0	659.0
57.0	630.0
58.0	758.0
59.0	61006.0
60.0	160463.0
