#Insert size (bp)	insert size
1.0	962.0
2.0	73.0
3.0	132.0
4.0	28.0
5.0	1201.0
6.0	28.0
7.0	86.0
8.0	16.0
9.0	18.0
10.0	16.0
11.0	11.0
12.0	19.0
13.0	13.0
14.0	17.0
15.0	7.0
16.0	6.0
17.0	10.0
18.0	9.0
19.0	8.0
20.0	8.0
21.0	9.0
22.0	10.0
23.0	6.0
24.0	12.0
25.0	7.0
26.0	1.0
27.0	4.0
28.0	9.0
29.0	6.0
30.0	6.0
31.0	9.0
32.0	10.0
33.0	5.0
34.0	3.0
35.0	10.0
36.0	6.0
37.0	12.0
38.0	7.0
39.0	4.0
40.0	12.0
41.0	10.0
42.0	10.0
43.0	7.0
44.0	14.0
45.0	15.0
46.0	8.0
47.0	166.0
48.0	31.0
49.0	15.0
50.0	12.0
51.0	20.0
52.0	15.0
53.0	19.0
54.0	24.0
55.0	20.0
56.0	20.0
57.0	18.0
58.0	25.0
59.0	8.0
60.0	21.0
61.0	26.0
62.0	19.0
63.0	26.0
64.0	28.0
65.0	17.0
66.0	14.0
67.0	22.0
68.0	29.0
69.0	19.0
70.0	16.0
71.0	12.0
72.0	18.0
73.0	13.0
74.0	12.0
75.0	15.0
76.0	9.0
77.0	18.0
78.0	9.0
79.0	9.0
80.0	10.0
81.0	7.0
82.0	13.0
83.0	9.0
84.0	8.0
85.0	11.0
86.0	8.0
87.0	11.0
88.0	17.0
89.0	7.0
90.0	8.0
91.0	22.0
92.0	21.0
93.0	29.0
94.0	21.0
95.0	121.0
96.0	33.0
97.0	45.0
98.0	34.0
99.0	388.0
100.0	188.0
101.0	57.0
102.0	19.0
103.0	126.0
104.0	203.0
105.0	65.0
106.0	32.0
107.0	36.0
108.0	36.0
109.0	46.0
110.0	37.0
111.0	35.0
112.0	39.0
113.0	36.0
114.0	310.0
115.0	38.0
116.0	71.0
117.0	47.0
118.0	38.0
119.0	37.0
120.0	33.0
121.0	42.0
122.0	64.0
123.0	45.0
124.0	35.0
125.0	44.0
126.0	52.0
127.0	22.0
128.0	51.0
129.0	25.0
130.0	38.0
131.0	55.0
132.0	201.0
133.0	34.0
134.0	19.0
135.0	37.0
136.0	103.0
137.0	54.0
138.0	67.0
139.0	34.0
140.0	31.0
141.0	59.0
142.0	21.0
143.0	63.0
144.0	43.0
145.0	31.0
146.0	10.0
147.0	31.0
148.0	51.0
149.0	36.0
150.0	45.0
151.0	66.0
152.0	67.0
153.0	34.0
154.0	15.0
155.0	631.0
156.0	77.0
157.0	15.0
158.0	62.0
159.0	48.0
160.0	50.0
161.0	28.0
162.0	35.0
163.0	29.0
164.0	59.0
165.0	38.0
166.0	43.0
167.0	32.0
168.0	44.0
169.0	277.0
170.0	38.0
171.0	42.0
172.0	39.0
173.0	49.0
174.0	36.0
175.0	59.0
176.0	40.0
177.0	37.0
178.0	27.0
179.0	48.0
180.0	6266.0
181.0	3086.0
182.0	29.0
183.0	22.0
184.0	35.0
185.0	91.0
186.0	53.0
187.0	5250.0
188.0	40.0
189.0	34.0
190.0	32.0
191.0	3707.0
192.0	23.0
193.0	57.0
194.0	38.0
195.0	43.0
196.0	4611.0
197.0	34.0
198.0	3589.0
199.0	6891.0
200.0	83.0
201.0	35.0
202.0	37.0
203.0	216.0
204.0	38.0
205.0	33.0
206.0	29.0
207.0	123.0
208.0	97.0
209.0	64.0
210.0	48.0
211.0	72.0
212.0	77.0
213.0	135.0
214.0	77.0
215.0	193.0
216.0	23866.0
217.0	18121.0
218.0	15833.0
219.0	18941.0
220.0	6520.0
221.0	17875.0
222.0	20150.0
223.0	16939.0
224.0	3445.0
225.0	6047.0
226.0	23377.0
227.0	19790.0
228.0	9228.0
229.0	21041.0
230.0	18408.0
231.0	16468.0
232.0	5059.0
233.0	10053.0
234.0	51624.0
235.0	29260.0
236.0	44908.0
237.0	13957.0
238.0	23790.0
239.0	25144.0
240.0	50746.0
241.0	440.0
242.0	2080.0
243.0	27.0
244.0	2226.0
245.0	6501.0
246.0	116.0
247.0	39.0
248.0	49.0
249.0	9243.0
250.0	4636.0
251.0	73.0
252.0	155.0
253.0	4008.0
254.0	22.0
255.0	214.0
256.0	2483.0
257.0	511.0
258.0	2335.0
259.0	31.0
260.0	31.0
261.0	36.0
262.0	60.0
263.0	3348.0
264.0	80.0
265.0	35.0
266.0	78.0
267.0	3978.0
268.0	56.0
269.0	98.0
270.0	17267.0
271.0	4607.0
272.0	10250.0
273.0	869.0
274.0	19097.0
275.0	14864.0
276.0	17789.0
277.0	4767.0
278.0	13886.0
279.0	8683.0
280.0	2243.0
281.0	6910.0
282.0	971.0
283.0	11449.0
284.0	11558.0
285.0	9995.0
286.0	10051.0
287.0	12604.0
288.0	2903.0
289.0	8626.0
290.0	6340.0
291.0	10828.0
292.0	2498.0
293.0	7459.0
294.0	6941.0
295.0	9482.0
296.0	17868.0
297.0	8801.0
298.0	9065.0
299.0	9849.0
300.0	29517.0
301.0	88.0
302.0	23.0
303.0	27.0
304.0	48.0
305.0	20.0
306.0	51.0
307.0	2547.0
308.0	1758.0
309.0	96.0
310.0	1113.0
311.0	336.0
312.0	71.0
313.0	93.0
314.0	128.0
315.0	11681.0
316.0	6648.0
317.0	5045.0
318.0	10726.0
319.0	622.0
320.0	3831.0
321.0	9112.0
322.0	6758.0
323.0	1033.0
324.0	3376.0
325.0	5731.0
326.0	17645.0
327.0	18956.0
328.0	10334.0
329.0	8469.0
330.0	8679.0
331.0	16099.0
332.0	1702.0
333.0	426.0
334.0	19654.0
335.0	18243.0
336.0	2999.0
337.0	3181.0
338.0	4588.0
339.0	14094.0
340.0	5577.0
341.0	1009.0
342.0	8384.0
343.0	6195.0
344.0	3428.0
345.0	8240.0
346.0	11981.0
347.0	11239.0
348.0	8153.0
349.0	10098.0
350.0	30219.0
351.0	1525.0
352.0	30.0
353.0	4.0
354.0	36.0
355.0	129.0
356.0	38.0
357.0	13.0
358.0	28.0
359.0	19.0
360.0	9.0
361.0	8.0
362.0	114.0
363.0	19.0
364.0	22.0
365.0	1.0
366.0	29.0
367.0	9.0
368.0	65.0
369.0	16.0
370.0	1.0
371.0	28.0
373.0	3.0
374.0	26.0
375.0	1.0
376.0	11.0
377.0	3.0
378.0	26.0
379.0	7.0
380.0	13.0
381.0	15.0
382.0	20.0
383.0	10.0
384.0	39.0
385.0	3.0
386.0	23.0
387.0	33.0
388.0	13.0
389.0	1.0
390.0	191.0
391.0	12.0
393.0	14.0
394.0	12.0
395.0	4.0
396.0	2.0
397.0	1.0
398.0	14.0
399.0	18.0
400.0	2.0
403.0	30.0
404.0	22.0
405.0	1.0
406.0	8.0
407.0	3.0
408.0	32.0
409.0	43.0
410.0	9.0
411.0	33.0
412.0	1.0
413.0	4.0
414.0	13.0
415.0	3.0
416.0	2.0
418.0	7.0
419.0	26.0
420.0	8.0
421.0	37.0
422.0	2.0
423.0	6.0
424.0	2.0
425.0	5.0
426.0	169.0
427.0	7.0
428.0	13.0
429.0	1.0
430.0	4.0
431.0	34.0
432.0	32.0
433.0	4.0
435.0	8.0
436.0	15.0
437.0	18.0
438.0	4.0
439.0	49.0
440.0	6.0
441.0	1.0
442.0	17.0
443.0	48.0
444.0	9.0
445.0	3.0
446.0	13.0
447.0	4.0
448.0	66.0
449.0	359.0
450.0	1.0
451.0	10.0
452.0	1101.0
454.0	23.0
455.0	8.0
456.0	23.0
457.0	23.0
458.0	51.0
459.0	16.0
460.0	7.0
461.0	177.0
462.0	6.0
