#Coverage	Number of genomic locations
405.0	142.0
406.0	64.0
407.0	36.0
408.0	23.0
409.0	257.0
410.0	95.0
411.0	259.0
412.0	271.0
413.0	336.0
414.0	193.0
415.0	238.0
416.0	205.0
417.0	391.0
418.0	199.0
419.0	148.0
420.0	307.0
421.0	115.0
422.0	270.0
423.0	170.0
424.0	133.0
425.0	171.0
426.0	151.0
427.0	271.0
428.0	324.0
429.0	117.0
430.0	116.0
431.0	80.0
432.0	72.0
433.0	109.0
434.0	77.0
435.0	97.0
436.0	272.0
437.0	165.0
438.0	228.0
439.0	162.0
440.0	111.0
441.0	16.0
442.0	43.0
443.0	26.0
444.0	100.0
445.0	83.0
446.0	119.0
447.0	119.0
448.0	41.0
449.0	43.0
450.0	94.0
451.0	254.0
452.0	265.0
453.0	20.0
454.0	71.0
455.0	195.0
456.0	178.0
457.0	159.0
458.0	94.0
459.0	112.0
460.0	271.0
461.0	85.0
462.0	384.0
463.0	134.0
464.0	134.0
465.0	152.0
466.0	66.0
467.0	66.0
468.0	313.0
469.0	241.0
470.0	32.0
471.0	39.0
472.0	142.0
473.0	79.0
474.0	98.0
475.0	228.0
476.0	118.0
477.0	139.0
478.0	204.0
479.0	192.0
480.0	238.0
481.0	73.0
482.0	209.0
483.0	50.0
484.0	39.0
485.0	21.0
486.0	61.0
487.0	131.0
488.0	252.0
489.0	95.0
490.0	169.0
491.0	161.0
492.0	68.0
493.0	310.0
494.0	356.0
495.0	69.0
496.0	164.0
497.0	141.0
498.0	69.0
499.0	37.0
500.0	160.0
501.0	124.0
502.0	93.0
503.0	47.0
504.0	89.0
505.0	101.0
506.0	118.0
507.0	190.0
508.0	98.0
509.0	144.0
510.0	200.0
511.0	110.0
512.0	118.0
513.0	59.0
514.0	74.0
515.0	153.0
516.0	110.0
517.0	239.0
518.0	209.0
519.0	187.0
520.0	296.0
521.0	253.0
522.0	73.0
523.0	92.0
524.0	68.0
525.0	111.0
526.0	73.0
527.0	53.0
528.0	173.0
529.0	72.0
530.0	52.0
531.0	98.0
532.0	206.0
533.0	98.0
534.0	22.0
535.0	37.0
536.0	57.0
537.0	142.0
538.0	228.0
539.0	127.0
540.0	161.0
541.0	237.0
542.0	268.0
543.0	262.0
544.0	120.0
545.0	118.0
546.0	52.0
547.0	28.0
548.0	64.0
549.0	57.0
550.0	195.0
551.0	155.0
552.0	99.0
553.0	9.0
554.0	17.0
555.0	9.0
556.0	55.0
557.0	128.0
558.0	213.0
559.0	23.0
560.0	93.0
561.0	40.0
562.0	84.0
563.0	176.0
564.0	63.0
565.0	15.0
566.0	59.0
567.0	108.0
568.0	61.0
569.0	29.0
570.0	12.0
571.0	35.0
572.0	19.0
573.0	90.0
574.0	17.0
575.0	218.0
576.0	76.0
577.0	95.0
578.0	239.0
579.0	7.0
580.0	20.0
581.0	24.0
582.0	18.0
583.0	7.0
584.0	32.0
585.0	15.0
586.0	84.0
587.0	87.0
588.0	60.0
589.0	20.0
590.0	78.0
591.0	102.0
592.0	140.0
593.0	11.0
594.0	41.0
595.0	47.0
596.0	3.0
597.0	171.0
598.0	45.0
599.0	4.0
600.0	9.0
601.0	5.0
602.0	9.0
603.0	16.0
604.0	50.0
605.0	159.0
606.0	143.0
607.0	23.0
608.0	40.0
609.0	18.0
610.0	2.0
611.0	15.0
612.0	12.0
613.0	9.0
614.0	3.0
615.0	26.0
616.0	12.0
617.0	44.0
618.0	24.0
619.0	50.0
620.0	176.0
621.0	342.0
622.0	133.0
623.0	114.0
624.0	62.0
625.0	6.0
626.0	40.0
627.0	91.0
628.0	38.0
629.0	44.0
630.0	55.0
631.0	104.0
632.0	189.0
633.0	31.0
634.0	53.0
635.0	31.0
636.0	76.0
637.0	133.0
638.0	353.0
639.0	93.0
640.0	21.0
641.0	13.0
642.0	38.0
643.0	191.0
644.0	114.0
645.0	220.0
646.0	158.0
647.0	235.0
648.0	200.0
649.0	83.0
650.0	240.0
651.0	45.0
652.0	57.0
653.0	40.0
654.0	14.0
655.0	13.0
656.0	36.0
657.0	4.0
658.0	11.0
659.0	25.0
660.0	33.0
661.0	11.0
662.0	19.0
663.0	17.0
664.0	13.0
665.0	26.0
666.0	19.0
667.0	1.0
668.0	25.0
669.0	14.0
670.0	21.0
671.0	29.0
672.0	21.0
673.0	15.0
674.0	16.0
675.0	94.0
676.0	44.0
677.0	73.0
678.0	158.0
679.0	49.0
680.0	27.0
681.0	40.0
682.0	50.0
683.0	120.0
684.0	55.0
685.0	17.0
686.0	36.0
687.0	87.0
688.0	139.0
689.0	70.0
690.0	27.0
691.0	89.0
693.0	2.0
694.0	2.0
695.0	7.0
696.0	4.0
697.0	3.0
698.0	21.0
699.0	57.0
700.0	71.0
701.0	22.0
702.0	19.0
703.0	98.0
704.0	58.0
705.0	56.0
706.0	12.0
707.0	13.0
708.0	14.0
709.0	8.0
710.0	68.0
711.0	97.0
712.0	60.0
713.0	76.0
714.0	16.0
715.0	22.0
716.0	23.0
717.0	25.0
718.0	12.0
719.0	48.0
720.0	108.0
721.0	70.0
722.0	86.0
723.0	33.0
724.0	36.0
725.0	105.0
726.0	28.0
727.0	42.0
728.0	45.0
729.0	19.0
730.0	41.0
731.0	30.0
732.0	29.0
733.0	28.0
734.0	26.0
735.0	30.0
736.0	72.0
737.0	94.0
738.0	279.0
739.0	60.0
740.0	86.0
741.0	35.0
742.0	107.0
743.0	50.0
744.0	57.0
745.0	46.0
746.0	78.0
747.0	76.0
748.0	36.0
749.0	19.0
750.0	49.0
751.0	23.0
752.0	3.0
753.0	13.0
754.0	12.0
755.0	2.0
756.0	50.0
757.0	22.0
758.0	90.0
759.0	18.0
760.0	8.0
761.0	13.0
762.0	104.0
763.0	51.0
764.0	77.0
765.0	105.0
766.0	104.0
767.0	101.0
768.0	2.0
769.0	8.0
770.0	6.0
771.0	6.0
772.0	24.0
773.0	16.0
774.0	62.0
775.0	89.0
776.0	33.0
777.0	73.0
778.0	11.0
779.0	35.0
780.0	3.0
781.0	10.0
782.0	14.0
783.0	22.0
784.0	35.0
785.0	52.0
786.0	113.0
787.0	128.0
788.0	130.0
789.0	12.0
790.0	101.0
791.0	117.0
792.0	44.0
793.0	10.0
794.0	47.0
795.0	8.0
796.0	3.0
797.0	8.0
798.0	7.0
799.0	16.0
800.0	7.0
801.0	15.0
802.0	166.0
803.0	42.0
804.0	34.0
805.0	18.0
806.0	13.0
807.0	54.0
808.0	8.0
809.0	14.0
810.0	114.0
811.0	25.0
812.0	43.0
813.0	14.0
814.0	39.0
815.0	2.0
816.0	8.0
817.0	121.0
818.0	3.0
819.0	10.0
820.0	10.0
821.0	13.0
822.0	19.0
823.0	15.0
824.0	29.0
825.0	30.0
826.0	57.0
827.0	69.0
828.0	14.0
829.0	101.0
830.0	57.0
831.0	34.0
832.0	66.0
833.0	11.0
834.0	4.0
835.0	7.0
836.0	19.0
837.0	8.0
838.0	22.0
839.0	9.0
840.0	1.0
841.0	1.0
842.0	2.0
843.0	3.0
844.0	3.0
845.0	2.0
846.0	9.0
847.0	30.0
848.0	8.0
849.0	91.0
850.0	8.0
851.0	7.0
852.0	20.0
853.0	20.0
854.0	13.0
855.0	224.0
856.0	39.0
857.0	73.0
858.0	23.0
859.0	6.0
860.0	12.0
861.0	13.0
862.0	1.0
863.0	55.0
864.0	18.0
865.0	26.0
866.0	11.0
867.0	18.0
868.0	6.0
869.0	26.0
870.0	43.0
871.0	47.0
873.0	2.0
874.0	6.0
875.0	1.0
876.0	11.0
877.0	12.0
878.0	15.0
879.0	38.0
880.0	15.0
881.0	9.0
882.0	5.0
884.0	5.0
885.0	2.0
889.0	1.0
890.0	1.0
891.0	7.0
892.0	2.0
893.0	2.0
894.0	2.0
896.0	1.0
897.0	1.0
899.0	1.0
900.0	1.0
901.0	6.0
902.0	1.0
903.0	2.0
904.0	4.0
905.0	8.0
906.0	12.0
907.0	6.0
908.0	5.0
909.0	1.0
910.0	25.0
911.0	33.0
912.0	17.0
913.0	30.0
914.0	20.0
915.0	19.0
916.0	41.0
917.0	22.0
918.0	67.0
919.0	46.0
920.0	34.0
921.0	26.0
922.0	30.0
923.0	27.0
924.0	6.0
925.0	4.0
926.0	8.0
927.0	58.0
928.0	37.0
929.0	4.0
930.0	17.0
931.0	25.0
932.0	36.0
933.0	59.0
934.0	25.0
935.0	15.0
936.0	8.0
937.0	34.0
938.0	9.0
939.0	49.0
940.0	18.0
941.0	10.0
942.0	6.0
943.0	9.0
944.0	28.0
945.0	11.0
946.0	25.0
947.0	56.0
948.0	6.0
949.0	19.0
950.0	24.0
951.0	22.0
952.0	29.0
953.0	46.0
954.0	2.0
955.0	22.0
956.0	13.0
957.0	20.0
958.0	9.0
959.0	18.0
960.0	22.0
961.0	16.0
962.0	7.0
963.0	11.0
964.0	10.0
965.0	11.0
966.0	43.0
967.0	156.0
968.0	103.0
969.0	11.0
970.0	31.0
971.0	21.0
972.0	12.0
973.0	26.0
974.0	109.0
975.0	49.0
976.0	21.0
977.0	37.0
978.0	31.0
979.0	19.0
980.0	21.0
981.0	46.0
982.0	45.0
983.0	19.0
984.0	22.0
985.0	97.0
986.0	3.0
987.0	1.0
988.0	3.0
989.0	13.0
990.0	12.0
991.0	11.0
992.0	137.0
993.0	25.0
994.0	30.0
995.0	45.0
996.0	10.0
997.0	5.0
998.0	17.0
999.0	24.0
1000.0	1.0
1001.0	2.0
1002.0	1.0
1003.0	1.0
1004.0	1.0
1008.0	1.0
1009.0	8.0
1010.0	16.0
1011.0	10.0
1012.0	50.0
1013.0	3.0
1014.0	1.0
1015.0	2.0
1016.0	10.0
1017.0	10.0
1018.0	4.0
1019.0	15.0
1020.0	6.0
1021.0	10.0
1022.0	13.0
1023.0	46.0
1024.0	32.0
1025.0	48.0
1026.0	81.0
1027.0	110.0
1028.0	293.0
1029.0	239.0
1030.0	2.0
1031.0	5.0
1032.0	16.0
1033.0	19.0
1034.0	11.0
1035.0	33.0
1036.0	21.0
1037.0	12.0
1038.0	29.0
1039.0	10.0
1040.0	104.0
1041.0	47.0
1042.0	68.0
1043.0	12.0
1044.0	16.0
1045.0	33.0
1046.0	18.0
1047.0	20.0
1048.0	43.0
1049.0	37.0
1050.0	22.0
1051.0	30.0
1052.0	48.0
1053.0	14.0
1054.0	16.0
1055.0	46.0
1056.0	31.0
1057.0	37.0
1058.0	93.0
1059.0	148.0
1060.0	27.0
1061.0	80.0
1062.0	15.0
1063.0	30.0
1064.0	11.0
1065.0	37.0
1066.0	5.0
1067.0	5.0
1068.0	10.0
1069.0	3.0
1070.0	6.0
1071.0	3.0
1072.0	5.0
1073.0	7.0
1074.0	6.0
1075.0	8.0
1076.0	6.0
1077.0	27.0
1078.0	7.0
1079.0	36.0
1080.0	22.0
1081.0	18.0
1082.0	38.0
1083.0	36.0
1084.0	74.0
1085.0	34.0
1086.0	99.0
1087.0	58.0
1088.0	68.0
1089.0	8.0
1093.0	1.0
1094.0	3.0
1095.0	2.0
1096.0	1.0
1097.0	1.0
1098.0	5.0
1099.0	5.0
1100.0	6.0
1101.0	37.0
1102.0	16.0
1103.0	43.0
1104.0	27.0
1105.0	8.0
1106.0	8.0
1107.0	19.0
1108.0	7.0
1109.0	22.0
1110.0	51.0
1111.0	41.0
1112.0	45.0
1113.0	46.0
1114.0	57.0
1115.0	31.0
1116.0	15.0
1117.0	27.0
1118.0	13.0
1119.0	13.0
1120.0	9.0
1121.0	48.0
1122.0	3.0
1123.0	3.0
1124.0	4.0
1125.0	3.0
1126.0	6.0
1127.0	4.0
1128.0	6.0
1129.0	10.0
1130.0	15.0
1131.0	9.0
1132.0	14.0
1133.0	8.0
1134.0	46.0
1135.0	37.0
1136.0	45.0
1137.0	29.0
1138.0	22.0
1139.0	14.0
1140.0	25.0
1141.0	16.0
1143.0	3.0
1145.0	1.0
1146.0	4.0
1147.0	4.0
1148.0	4.0
1149.0	7.0
1150.0	6.0
1151.0	9.0
1152.0	5.0
1153.0	62.0
1154.0	31.0
1155.0	32.0
1156.0	27.0
1157.0	35.0
1158.0	11.0
1159.0	12.0
1160.0	12.0
1161.0	5.0
1162.0	7.0
1163.0	30.0
1164.0	50.0
1165.0	26.0
1166.0	25.0
1167.0	51.0
1168.0	29.0
1169.0	1.0
1170.0	2.0
1171.0	9.0
1186.0	1.0
1187.0	3.0
1188.0	1.0
1191.0	2.0
1192.0	2.0
1197.0	1.0
1198.0	1.0
1201.0	1.0
1205.0	3.0
1206.0	1.0
1207.0	2.0
1208.0	1.0
1209.0	13.0
1210.0	4.0
1211.0	10.0
1212.0	22.0
1213.0	20.0
1214.0	22.0
1215.0	19.0
1216.0	10.0
1217.0	32.0
1218.0	28.0
1220.0	2.0
1221.0	10.0
1222.0	5.0
1223.0	16.0
1224.0	48.0
1225.0	1.0
1239.0	2.0
1240.0	1.0
1241.0	16.0
1242.0	2.0
1243.0	1.0
1244.0	1.0
1245.0	29.0
1246.0	8.0
1247.0	8.0
1248.0	1.0
1249.0	3.0
1250.0	11.0
1260.0	5.0
1261.0	6.0
1262.0	6.0
1266.0	4.0
1267.0	4.0
1271.0	1.0
1272.0	4.0
1273.0	4.0
1274.0	1.0
1280.0	4.0
1281.0	1.0
1283.0	1.0
1284.0	3.0
1285.0	3.0
1286.0	33.0
1287.0	4.0
1289.0	2.0
1290.0	1.0
1292.0	3.0
1293.0	4.0
1294.0	4.0
1295.0	40.0
1296.0	4.0
1297.0	3.0
1299.0	1.0
1302.0	3.0
1304.0	1.0
1305.0	5.0
1306.0	3.0
1307.0	3.0
1308.0	5.0
1309.0	5.0
1310.0	43.0
1311.0	52.0
1312.0	45.0
1313.0	7.0
1314.0	2.0
1315.0	5.0
1316.0	22.0
1317.0	15.0
1318.0	1.0
1319.0	1.0
1320.0	2.0
1321.0	6.0
1322.0	2.0
1323.0	43.0
1324.0	21.0
1325.0	15.0
1326.0	1.0
1327.0	7.0
1328.0	2.0
1329.0	4.0
1330.0	3.0
1331.0	1.0
1332.0	3.0
1333.0	3.0
1334.0	76.0
1336.0	1.0
1338.0	18.0
1343.0	1.0
1344.0	1.0
1345.0	1.0
1346.0	1.0
1347.0	1.0
1349.0	1.0
1350.0	2.0
1353.0	1.0
1354.0	1.0
1355.0	9.0
1357.0	4.0
1358.0	14.0
1359.0	19.0
1360.0	4.0
1361.0	6.0
1362.0	20.0
1363.0	8.0
1364.0	51.0
1365.0	12.0
1367.0	3.0
1368.0	2.0
1369.0	13.0
1370.0	11.0
1371.0	44.0
1372.0	5.0
1373.0	3.0
1375.0	26.0
1376.0	2.0
1377.0	9.0
1379.0	6.0
1380.0	2.0
1382.0	1.0
1383.0	2.0
1384.0	2.0
1385.0	3.0
1386.0	2.0
1387.0	3.0
1388.0	17.0
1389.0	35.0
1390.0	11.0
1391.0	2.0
1392.0	5.0
1393.0	10.0
1394.0	8.0
1395.0	6.0
1396.0	3.0
1397.0	4.0
1398.0	2.0
1399.0	1.0
1408.0	1.0
1410.0	5.0
1411.0	2.0
1414.0	1.0
1434.0	1.0
1443.0	1.0
1447.0	2.0
1449.0	2.0
1455.0	2.0
1457.0	1.0
1458.0	2.0
1461.0	1.0
1463.0	2.0
1465.0	3.0
1466.0	2.0
1467.0	2.0
1469.0	2.0
1470.0	3.0
1471.0	4.0
1472.0	13.0
1473.0	13.0
1474.0	9.0
1475.0	3.0
1476.0	22.0
1477.0	26.0
1478.0	4.0
1479.0	13.0
1480.0	5.0
1481.0	3.0
1482.0	12.0
1483.0	2.0
1485.0	5.0
1486.0	3.0
1487.0	9.0
1502.0	1.0
1506.0	1.0
1508.0	1.0
1510.0	1.0
1511.0	1.0
1514.0	1.0
1515.0	2.0
1518.0	1.0
1519.0	1.0
1520.0	1.0
1521.0	2.0
1522.0	1.0
1525.0	1.0
1526.0	3.0
1527.0	2.0
1528.0	2.0
1529.0	1.0
1530.0	2.0
1531.0	9.0
1532.0	4.0
1533.0	9.0
1534.0	11.0
1535.0	14.0
1536.0	14.0
1537.0	13.0
1538.0	50.0
1539.0	79.0
1540.0	2.0
1541.0	1.0
1542.0	1.0
1543.0	2.0
1544.0	2.0
1546.0	17.0
1547.0	59.0
1548.0	24.0
1549.0	6.0
1671.0	1.0
1683.0	1.0
1688.0	1.0
1689.0	1.0
1690.0	1.0
1692.0	2.0
1694.0	1.0
1695.0	1.0
1696.0	1.0
1697.0	1.0
1698.0	1.0
1699.0	3.0
1700.0	2.0
1701.0	6.0
1702.0	3.0
1703.0	4.0
1704.0	3.0
1705.0	7.0
1706.0	11.0
1707.0	3.0
1708.0	2.0
1709.0	13.0
1710.0	74.0
1711.0	3.0
1712.0	8.0
1713.0	34.0
1714.0	15.0
1715.0	100.0
1716.0	40.0
1765.0	1.0
1802.0	1.0
1814.0	1.0
1826.0	1.0
1828.0	1.0
1830.0	1.0
1831.0	2.0
1832.0	1.0
1833.0	3.0
1834.0	2.0
1835.0	3.0
1836.0	2.0
1838.0	3.0
1839.0	3.0
1840.0	7.0
1841.0	25.0
1842.0	23.0
1843.0	29.0
1845.0	20.0
1846.0	12.0
1847.0	3.0
1849.0	1.0
1851.0	2.0
1853.0	1.0
1855.0	2.0
1856.0	1.0
1857.0	2.0
1858.0	2.0
1859.0	1.0
1860.0	4.0
1861.0	6.0
1863.0	36.0
1864.0	10.0
1865.0	38.0
1866.0	18.0
1867.0	56.0
1868.0	21.0
1886.0	1.0
1898.0	1.0
1904.0	1.0
1908.0	1.0
1948.0	1.0
1957.0	1.0
1961.0	1.0
1962.0	1.0
1965.0	1.0
1970.0	1.0
1975.0	1.0
1976.0	1.0
1978.0	2.0
1979.0	4.0
1980.0	1.0
1982.0	3.0
1984.0	1.0
1986.0	3.0
1987.0	1.0
1989.0	3.0
1990.0	6.0
1991.0	3.0
1993.0	2.0
1994.0	1.0
1995.0	13.0
1996.0	4.0
1997.0	1.0
1998.0	5.0
1999.0	2.0
2000.0	2.0
2001.0	1.0
2002.0	3.0
2003.0	8.0
2004.0	8.0
2005.0	16.0
2006.0	10.0
2007.0	3.0
2008.0	1.0
2013.0	1.0
2015.0	1.0
2020.0	1.0
2023.0	2.0
2025.0	1.0
2026.0	4.0
2028.0	9.0
2029.0	28.0
2030.0	16.0
2031.0	2.0
2082.0	1.0
2084.0	1.0
2132.0	1.0
2140.0	1.0
2146.0	1.0
2147.0	1.0
2148.0	31.0
2149.0	24.0
2150.0	24.0
2319.0	2.0
2320.0	1.0
2322.0	1.0
2324.0	1.0
2329.0	2.0
2333.0	1.0
2337.0	1.0
2347.0	1.0
2348.0	1.0
2350.0	1.0
2352.0	2.0
2353.0	1.0
2354.0	1.0
2355.0	2.0
2357.0	1.0
2358.0	5.0
2359.0	3.0
2360.0	4.0
2361.0	6.0
2362.0	20.0
2363.0	25.0
2364.0	18.0
2365.0	24.0
2366.0	5.0
2371.0	1.0
2382.0	1.0
2401.0	2.0
2402.0	2.0
2403.0	1.0
2406.0	1.0
2409.0	1.0
2410.0	1.0
2412.0	1.0
2413.0	1.0
2414.0	4.0
2415.0	6.0
2416.0	3.0
2417.0	51.0
2418.0	63.0
2419.0	9.0
3101.0	1.0
3108.0	1.0
3113.0	1.0
3117.0	1.0
3126.0	1.0
3130.0	1.0
3142.0	1.0
3148.0	1.0
3154.0	1.0
3157.0	1.0
3158.0	1.0
3160.0	2.0
3164.0	1.0
3165.0	1.0
3166.0	2.0
3167.0	1.0
3168.0	1.0
