#Mapping quality	mapping quality
0.0	88340.0
1.0	2885.0
2.0	2721.0
3.0	4701.0
4.0	1496.0
5.0	2811.0
6.0	1606.0
7.0	1095.0
8.0	1946.0
9.0	867.0
10.0	1430.0
11.0	708.0
12.0	834.0
13.0	733.0
14.0	925.0
15.0	790.0
16.0	678.0
17.0	1261.0
18.0	973.0
19.0	419.0
20.0	288.0
21.0	485.0
22.0	232.0
23.0	193.0
24.0	580.0
25.0	1033.0
26.0	544.0
27.0	968.0
28.0	291.0
29.0	133.0
30.0	398.0
31.0	359.0
32.0	342.0
33.0	175.0
34.0	263.0
35.0	237.0
36.0	238.0
37.0	94.0
38.0	1.0
39.0	403.0
40.0	365.0
41.0	494.0
42.0	809.0
43.0	649.0
44.0	77.0
45.0	1848.0
46.0	122.0
47.0	108.0
48.0	448.0
49.0	261.0
50.0	237.0
51.0	223.0
52.0	218.0
53.0	592.0
54.0	605.0
55.0	706.0
56.0	929.0
57.0	1068.0
58.0	1953.0
59.0	88438.0
60.0	187790.0
