#GC Content (%)	Sample	HUMAN (hg19)
1.0	2.6469459390702457E-5	0.0
2.0	1.9116831782173996E-5	3.0E-6
3.0	2.205788282558538E-5	3.0E-6
4.0	2.205788282558538E-5	1.0E-5
5.0	3.529261252093661E-5	8.0E-6
6.0	3.67631380426423E-5	1.2000000000000002E-5
7.0	2.793998491240815E-5	6.999999999999999E-6
8.0	2.3528408347291073E-5	9.999999999999999E-6
9.0	2.0587357303879688E-5	1.6E-5
10.0	1.0293678651939844E-5	1.5000000000000002E-5
11.0	1.617578073876261E-5	1.9999999999999998E-5
12.0	5.882102086822768E-6	1.6E-5
13.0	8.823153130234152E-6	1.6E-5
14.0	4.411576565117076E-6	2.4999999999999998E-5
15.0	1.470525521705692E-6	2.2000000000000003E-5
16.0	5.882102086822768E-6	2.6999999999999996E-5
17.0	7.35262760852846E-6	3.3E-5
18.0	5.882102086822768E-6	3.7000000000000005E-5
19.0	2.941051043411384E-6	4.7000000000000004E-5
20.0	4.411576565117076E-6	5.4999999999999995E-5
21.0	1.3234729695351228E-5	6.400000000000001E-5
22.0	1.3234729695351228E-5	9.3E-5
23.0	3.3822086999230915E-5	1.66E-4
24.0	3.529261252093661E-5	3.03E-4
25.0	1.8675674125662287E-4	7.059999999999999E-4
26.0	8.514342770675957E-4	0.0016020000000000001
27.0	0.0018160990193065293	0.0033690000000000005
28.0	0.003058693085147839	0.006167999999999999
29.0	0.0014602318430537522	0.010352
30.0	0.006220322956815077	0.015647
31.0	0.011925961981033163	0.022148
32.0	0.012228890238504535	0.028808
33.0	0.020834405591526245	0.035106000000000005
34.0	0.02346076417329261	0.041161
35.0	0.028663483469087345	0.047408
36.0	0.03186187647879723	0.052698999999999996
37.0	0.041824686888353294	0.057517000000000006
38.0	0.0396056638760994	0.061487999999999994
39.0	0.04469515270672281	0.063321
40.0	0.053784470956385694	0.060248
41.0	0.049086141914536	0.055508
42.0	0.04788031098673733	0.051446000000000006
43.0	0.04710681456232014	0.048194
44.0	0.025606260909461217	0.044423
45.0	0.014124397635983171	0.040655000000000004
46.0	0.013017091918138785	0.03652
47.0	0.014714078370187154	0.032315
48.0	0.01389352512907538	0.028137999999999996
49.0	0.02091675502074176	0.02458
50.0	0.02310636752256154	0.020810000000000002
51.0	0.02638122785940011	0.017532
52.0	0.03865423386355581	0.014506999999999997
53.0	0.029360512566375847	0.012007
54.0	0.01583167776668348	0.010018
55.0	0.021579962031031033	0.008414999999999999
56.0	0.021903477645806285	0.007258
57.0	0.030150184771531807	0.006174999999999999
58.0	0.031657473431280135	0.005363000000000001
59.0	0.023301947416948396	0.0046159999999999994
60.0	0.029853138616147253	0.003946
61.0	0.03128984205085371	0.0034579999999999993
62.0	0.024850410791304487	0.002915
63.0	0.012986210882182967	0.0024610000000000005
64.0	0.016561058425449502	0.0019950000000000002
65.0	0.009962810409556063	0.0016779999999999998
66.0	0.01076277629336396	0.0013500000000000003
67.0	0.009092259300706293	0.001069
68.0	0.007921720985428562	8.119999999999999E-4
69.0	0.006026213587949926	6.4E-4
70.0	0.0028175268995881057	5.05E-4
71.0	0.002411661855597335	4.0299999999999993E-4
72.0	7.602616947218428E-4	3.2E-4
73.0	2.499893386899676E-4	2.79E-4
74.0	5.882102086822768E-5	2.0700000000000002E-4
75.0	1.617578073876261E-5	2.0099999999999998E-4
76.0	1.1764204173645536E-5	1.54E-4
77.0	1.1764204173645536E-5	1.12E-4
78.0	7.35262760852846E-6	7.699999999999999E-5
79.0	5.882102086822768E-6	6.3E-5
80.0	5.882102086822768E-6	3.7E-5
81.0	2.941051043411384E-6	2.8000000000000003E-5
82.0	0.0	1.6E-5
83.0	1.470525521705692E-6	9.0E-6
84.0	0.0	4.0E-6
85.0	0.0	0.0
86.0	0.0	1.0E-6
87.0	0.0	0.0
88.0	0.0	0.0
89.0	0.0	0.0
90.0	1.470525521705692E-6	0.0
91.0	0.0	0.0
92.0	1.470525521705692E-6	0.0
93.0	2.941051043411384E-6	0.0
94.0	1.0293678651939844E-5	0.0
95.0	2.205788282558538E-5	0.0
96.0	6.0291546389933375E-5	0.0
97.0	1.3969992456204074E-4	0.0
98.0	2.8969352777602134E-4	0.0
99.0	4.117471460775938E-4	0.0
100.0	0.0022381398440360634	0.0
