#Mapping quality	mapping quality
0.0	142915.0
1.0	4348.0
2.0	3552.0
3.0	6033.0
4.0	3421.0
5.0	3648.0
6.0	2473.0
7.0	1213.0
8.0	1965.0
9.0	1790.0
10.0	1308.0
11.0	1216.0
12.0	1223.0
13.0	1402.0
14.0	869.0
15.0	756.0
16.0	1105.0
17.0	1223.0
18.0	634.0
19.0	494.0
20.0	445.0
21.0	337.0
22.0	679.0
23.0	591.0
24.0	1114.0
25.0	494.0
26.0	1323.0
27.0	346.0
28.0	390.0
29.0	456.0
30.0	500.0
31.0	357.0
32.0	20.0
33.0	573.0
34.0	257.0
35.0	348.0
36.0	320.0
37.0	109.0
38.0	130.0
39.0	276.0
40.0	1404.0
41.0	787.0
42.0	891.0
43.0	1088.0
44.0	696.0
45.0	1975.0
46.0	806.0
47.0	779.0
48.0	433.0
49.0	300.0
50.0	561.0
51.0	944.0
52.0	507.0
53.0	1100.0
54.0	329.0
55.0	445.0
56.0	707.0
57.0	994.0
58.0	2467.0
59.0	111557.0
60.0	325904.0
