#Mapping quality	mapping quality
0.0	124410.0
1.0	4253.0
2.0	3985.0
3.0	5845.0
4.0	2525.0
5.0	3805.0
6.0	3522.0
7.0	2090.0
8.0	1476.0
9.0	2175.0
10.0	1197.0
11.0	1123.0
12.0	1008.0
13.0	1324.0
14.0	899.0
15.0	1361.0
16.0	1081.0
17.0	1046.0
18.0	933.0
19.0	659.0
20.0	778.0
21.0	455.0
22.0	719.0
23.0	455.0
24.0	1173.0
25.0	1121.0
26.0	738.0
27.0	458.0
28.0	296.0
29.0	403.0
30.0	653.0
31.0	336.0
32.0	172.0
33.0	490.0
34.0	659.0
35.0	214.0
36.0	366.0
37.0	613.0
38.0	350.0
39.0	284.0
40.0	752.0
41.0	951.0
42.0	778.0
43.0	456.0
44.0	592.0
45.0	2170.0
46.0	350.0
47.0	362.0
48.0	543.0
49.0	849.0
50.0	70.0
51.0	571.0
52.0	381.0
53.0	222.0
54.0	485.0
55.0	667.0
56.0	1201.0
57.0	1781.0
58.0	1172.0
59.0	109721.0
60.0	268237.0
