#Mapping quality	mapping quality
0.0	12847.0
1.0	126.0
2.0	101.0
3.0	2393.0
4.0	846.0
5.0	648.0
6.0	865.0
7.0	52.0
8.0	253.0
9.0	228.0
10.0	33.0
11.0	91.0
12.0	107.0
13.0	121.0
14.0	263.0
15.0	140.0
16.0	214.0
17.0	202.0
18.0	146.0
19.0	46.0
20.0	144.0
21.0	42.0
23.0	36.0
25.0	7.0
26.0	461.0
28.0	134.0
30.0	47.0
33.0	32.0
34.0	38.0
35.0	9.0
36.0	150.0
39.0	225.0
40.0	66.0
42.0	385.0
43.0	735.0
44.0	321.0
45.0	2025.0
47.0	3.0
48.0	69.0
49.0	60.0
50.0	217.0
51.0	198.0
52.0	61.0
53.0	16.0
55.0	627.0
56.0	501.0
57.0	852.0
58.0	713.0
59.0	9541.0
60.0	135111.0
