#Mapping quality	mapping quality
0.0	203332.0
1.0	7289.0
2.0	6157.0
3.0	8095.0
4.0	4964.0
5.0	5560.0
6.0	3379.0
7.0	2623.0
8.0	2582.0
9.0	2373.0
10.0	2113.0
11.0	1188.0
12.0	2179.0
13.0	1662.0
14.0	1788.0
15.0	1292.0
16.0	1509.0
17.0	1075.0
18.0	1411.0
19.0	866.0
20.0	647.0
21.0	239.0
22.0	1061.0
23.0	541.0
24.0	1356.0
25.0	1100.0
26.0	889.0
27.0	756.0
28.0	717.0
29.0	130.0
30.0	793.0
31.0	338.0
32.0	572.0
33.0	178.0
34.0	805.0
35.0	561.0
36.0	544.0
37.0	393.0
38.0	493.0
39.0	630.0
40.0	1263.0
41.0	527.0
42.0	1003.0
43.0	670.0
44.0	1321.0
45.0	2035.0
46.0	324.0
47.0	551.0
48.0	1001.0
49.0	423.0
50.0	280.0
51.0	459.0
52.0	1063.0
53.0	699.0
54.0	708.0
55.0	732.0
56.0	921.0
57.0	1654.0
58.0	2170.0
59.0	115210.0
60.0	321347.0
