#Mapping quality	mapping quality
0.0	122208.0
1.0	4376.0
2.0	3198.0
3.0	5894.0
4.0	2794.0
5.0	3673.0
6.0	2534.0
7.0	1813.0
8.0	1541.0
9.0	1301.0
10.0	1480.0
11.0	1172.0
12.0	961.0
13.0	915.0
14.0	903.0
15.0	650.0
16.0	877.0
17.0	1117.0
18.0	611.0
19.0	404.0
20.0	434.0
21.0	364.0
22.0	758.0
23.0	273.0
24.0	513.0
25.0	196.0
26.0	413.0
27.0	886.0
28.0	634.0
29.0	119.0
30.0	360.0
31.0	223.0
32.0	246.0
33.0	863.0
34.0	262.0
35.0	226.0
36.0	333.0
37.0	388.0
38.0	236.0
39.0	191.0
40.0	796.0
41.0	538.0
42.0	346.0
43.0	1087.0
44.0	679.0
45.0	1747.0
46.0	255.0
47.0	267.0
48.0	548.0
49.0	255.0
50.0	502.0
51.0	372.0
52.0	149.0
53.0	276.0
54.0	555.0
55.0	493.0
56.0	813.0
57.0	840.0
58.0	1510.0
59.0	98441.0
60.0	148547.0
