#Mapping quality	mapping quality
0.0	81852.0
1.0	2418.0
2.0	2718.0
3.0	4735.0
4.0	1167.0
5.0	2792.0
6.0	1353.0
7.0	1410.0
8.0	1109.0
9.0	1473.0
10.0	572.0
11.0	482.0
12.0	761.0
13.0	572.0
14.0	635.0
15.0	1121.0
16.0	649.0
17.0	1172.0
18.0	1197.0
19.0	282.0
20.0	334.0
21.0	390.0
22.0	308.0
23.0	260.0
24.0	992.0
25.0	692.0
26.0	530.0
27.0	477.0
28.0	166.0
29.0	250.0
30.0	191.0
31.0	220.0
32.0	150.0
33.0	243.0
34.0	117.0
35.0	169.0
36.0	149.0
37.0	203.0
38.0	392.0
39.0	366.0
40.0	856.0
41.0	264.0
42.0	635.0
43.0	268.0
44.0	281.0
45.0	2253.0
46.0	71.0
47.0	3.0
48.0	527.0
49.0	168.0
50.0	72.0
51.0	120.0
52.0	292.0
53.0	770.0
54.0	405.0
55.0	392.0
56.0	1044.0
57.0	1071.0
58.0	736.0
59.0	82910.0
60.0	185627.0
