#Mapping quality	mapping quality
0.0	13377.0
1.0	363.0
2.0	139.0
3.0	2899.0
4.0	250.0
5.0	738.0
6.0	372.0
7.0	110.0
8.0	82.0
9.0	60.0
10.0	92.0
11.0	398.0
12.0	139.0
13.0	114.0
14.0	163.0
15.0	466.0
16.0	60.0
17.0	623.0
18.0	260.0
19.0	23.0
22.0	146.0
23.0	4.0
26.0	133.0
27.0	670.0
29.0	134.0
30.0	89.0
31.0	117.0
32.0	150.0
33.0	63.0
35.0	34.0
37.0	1.0
38.0	91.0
40.0	23.0
41.0	106.0
42.0	479.0
43.0	476.0
44.0	875.0
45.0	1342.0
46.0	15.0
47.0	90.0
48.0	8.0
49.0	135.0
50.0	188.0
51.0	6.0
52.0	112.0
53.0	71.0
54.0	336.0
55.0	174.0
56.0	175.0
57.0	1515.0
58.0	785.0
59.0	11528.0
60.0	140301.0
