#Mapping quality	mapping quality
0.0	119749.0
1.0	3521.0
2.0	3502.0
3.0	4874.0
4.0	2673.0
5.0	3916.0
6.0	1616.0
7.0	1713.0
8.0	2038.0
9.0	1098.0
10.0	1010.0
11.0	590.0
12.0	1024.0
13.0	1247.0
14.0	501.0
15.0	428.0
16.0	850.0
17.0	868.0
18.0	842.0
19.0	303.0
20.0	253.0
21.0	271.0
22.0	366.0
23.0	339.0
24.0	769.0
25.0	381.0
26.0	876.0
27.0	250.0
28.0	387.0
29.0	259.0
30.0	411.0
31.0	330.0
32.0	267.0
33.0	350.0
34.0	48.0
35.0	596.0
36.0	257.0
37.0	182.0
38.0	537.0
39.0	436.0
40.0	1382.0
41.0	512.0
42.0	861.0
43.0	886.0
44.0	453.0
45.0	2372.0
46.0	463.0
47.0	153.0
48.0	290.0
49.0	184.0
50.0	438.0
51.0	470.0
52.0	526.0
53.0	1137.0
54.0	520.0
55.0	1133.0
56.0	1189.0
57.0	1764.0
58.0	2387.0
59.0	96302.0
60.0	373976.0
